,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
10,2017-18,1610612759,SAS,San Antonio Spurs,0021701226,2018-04-11T00:00:00,SAS @ NOP,L,48.0,-0.47711711592028205,0.9974507266159959,0.402,-0.6865161467285804,-0.7309694235391685,0.333,-0.09177861893748161,-0.3596650331982891,0.842,0.6521747544929378,-1.4512911859402886,-0.8428574089848884,-0.2136830184102174,0.7521207807112267,0.4561046502657397,-1.5205762141971797,0.08528783042897324,-0.6584769811420497,0.06318701620829882,-0.657517165170573,-24.0,1,1231,1231,1231,123,1612,439,2129,1724,1818,1437,1151,1469,587,510,2264,1910,1317,1794,634,2293,1211,538,1021,1808,2359
11,2017-18,1610612748,MIA,Miami Heat,0021701221,2018-04-11T00:00:00,MIA vs. TOR,W,53.0,0.4572345259259973,1.617132179688865,0.434,-0.13241430514823865,-0.799426209753997,0.423,-0.821562695376221,-0.48462319024599154,0.65,2.0997299024964984,-0.019280062508483596,1.1932141603319237,0.08505744403202314,-1.60920325327251,-0.1472122060481786,0.6231007887707507,1.7138763662526662,-0.8263883544734156,0.48070386668342807,-0.05667746589641878,7.0,1,1,1,1,15,223,13,1686,902,1530,599,1685,1320,2140,21,576,63,636,134,918,332,2353,725,321,487,717
12,2017-18,1610612751,BKN,Brooklyn Nets,0021701219,2018-04-11T00:00:00,BKN @ BOS,L,48.0,-0.47711711592028205,0.8425303633477773,0.407,0.16062032261059558,1.6878370227181057,0.275,-0.7824671198527171,-0.782395819806475,0.75,0.09622966141910665,0.07426840284133356,0.11778169938713867,0.7517587199701936,0.4852760604529362,0.7999303855844244,0.4867538415855114,0.4867538415855114,-1.861085465812641,-1.3799690539122569,-0.7426628979554118,-13.0,1,1231,1231,1231,123,1612,519,2074,902,113,2037,1835,1862,1411,965,1070,1050,487,1574,401,577,1602,42,2222,1875,2029
13,2017-18,1610612746,LAC,LA Clippers,0021701228,2018-04-11T00:00:00,LAC vs. LAL,L,48.0,0.3248365199963619,-0.3968325427979608,0.494,-1.2512737929546978,-1.6380218408856462,0.333,-0.7824671198527171,0.9085273266262689,0.429,-0.45971543165472495,-0.11642654575636947,-0.36253785479887485,0.7517587199701936,0.7521207807112267,0.11227891494705497,-1.5205762141971797,0.4867538415855114,-0.6584769811420497,0.7847650512685767,-0.4872256996008919,-15.0,1,1231,1231,1231,123,880,1543,657,2155,2340,1437,1835,408,2455,1475,1273,1534,487,1794,918,2293,1602,538,453,1669,2117
14,2017-18,1610612740,NOP,New Orleans Pelicans,0021701226,2018-04-11T00:00:00,NOP vs. SAS,W,48.0,2.5302090187671347,0.3777692735431251,0.591,-1.5336526160677564,-1.4868464379945667,0.263,-0.6097949946239083,-0.3596650331982891,0.684,0.37420220795602205,1.2184380944275497,1.2385273258211704,1.33102376299844,1.2858102212278062,1.1437561209031086,0.08528783042897324,-1.5205762141971797,0.06308810966030505,-0.658391018851979,1.3859804216655864,24.0,1,1,1,1,123,21,852,29,2310,2294,2118,1685,1469,1964,701,273,263,220,2139,258,860,41,1190,1737,235,86
15,2017-18,1610612762,UTA,Utah Jazz,0021701229,2018-04-11T00:00:00,UTA @ POR,L,48.0,-1.279070751836927,0.5326896368113436,0.371,-0.6865161467285804,-0.882144826430248,0.348,0.4262377567489451,0.34488627781535414,0.792,1.2081198475667694,1.0277431458298467,1.55874036194518,-0.9860364091145459,0.21843134019464638,-0.9191982910089985,0.8882198527420497,1.691151875055126,-0.17743358727381361,0.544239039581817,-1.0832458290947724,-9.0,1,1231,1231,1231,123,2187,730,2343,1724,1966,1332,715,799,1036,258,355,142,2007,1319,1880,332,2267,934,626,2110,1814
16,2017-18,1610612757,POR,Portland Trail Blazers,0021701229,2018-04-11T00:00:00,POR vs. UTA,W,48.0,0.3248365199963619,0.5326896368113436,0.461,-0.4041373236155217,-0.7309694235391685,0.375,-0.955139245081526,-0.782395819806475,0.688,-0.7376879781916404,1.0277431458298467,0.43799473551114826,-0.7929480614384639,-1.1157922610968036,0.4561046502657397,1.691151875055126,0.8882198527420497,0.5441315035285411,-0.17733899547846088,-0.3169342340312125,9.0,1,1,1,1,123,880,730,1219,1436,1818,1043,1993,1862,1944,1744,355,771,1861,234,634,109,1885,1636,1272,1524,579
17,2017-18,1610612743,DEN,Denver Nuggets,0021701225,2018-04-11T00:00:00,DEN @ MIN,L,53.0,-0.450637514734355,-0.627751574839266,0.456,0.3790643178489996,0.022055224823944883,0.406,-1.1343272995642522,-0.739856872726406,0.611,-0.16600859003081375,-0.019280062508483596,-0.11180500575837675,-1.1390498167069132,-0.15917911300104715,-1.3927695868253,-0.4676747887111644,-1.1948585070324411,0.044935528759616886,-0.608470525860388,-0.8278086307402525,-6.0,1,1231,1231,1231,15,880,629,1319,473,714,755,1993,1596,2275,965,576,636,1861,1319,2134,1251,169,1636,1272,1222,1570
18,2017-18,1610612753,ORL,Orlando Magic,0021701222,2018-04-11T00:00:00,ORL vs. WAS,W,48.0,-1.279070751836927,-1.3263547224072652,0.429,0.7253779688367128,0.47843379958946813,0.406,0.9442541324353718,0.76761706442354,0.815,-1.0156605247285562,0.45565830003673863,-0.20243133673687005,-0.5998597137623813,0.4852760604529362,-0.575372555690314,0.8882198527420497,-1.5205762141971797,1.7467399881991323,1.2658170746420954,-0.4020799668160531,9.0,1,1,1,1,123,2187,2216,1756,473,714,755,383,489,836,1991,730,1388,1696,1574,1579,332,41,2312,224,1599,579
19,2017-18,1610612761,TOR,Toronto Raptors,0021701221,2018-04-11T00:00:00,TOR @ MIA,L,53.0,-0.26906310660228455,-0.34714110552324967,0.457,-0.6438929281454773,-0.2517719200353691,0.3,-0.35241578909417426,-0.3570063490057845,0.762,-0.4177573114227377,0.15342479659886973,-0.11180500575837675,-0.2646874876076728,-0.40084980304629086,-1.0813802416310194,1.7138763662526662,0.6231007887707507,0.4805974703761328,-0.826305404369151,-0.5964692812871014,-7.0,1,1231,1231,1231,15,693,439,1308,1436,984,1812,1151,1170,1342,1207,460,636,949,1041,1880,55,1885,2009,1528,974,1652
20,2017-18,1610612741,CHI,Chicago Bulls,0021701224,2018-04-11T00:00:00,CHI vs. DET,L,48.0,-1.4795591608160887,0.0679285470066914,0.372,0.16062032261059558,0.780784605371628,0.324,-0.7824671198527171,-0.5005752954010176,0.667,0.6521747544929378,-1.0699012887448827,-0.5226443728608787,-0.4067713660862994,1.2858102212278062,0.11227891494705497,-1.5205762141971797,-0.31617818072756515,-1.1395203750102862,0.3037130278950579,-1.5941202258038123,-32.0,1,1231,1231,1231,123,2278,1136,2340,902,485,1589,1835,1596,2022,510,2065,1666,1499,2139,918,2293,791,240,826,2319,2427
21,2017-18,1610612749,MIL,Milwaukee Bucks,0021701223,2018-04-11T00:00:00,MIL @ PHI,L,48.0,-0.47711711592028205,0.6876100000795605,0.411,-0.9688949698416389,-0.5797940206480886,0.28,-0.4371228693950991,-0.782395819806475,0.875,0.09622966141910665,-0.11642654575636947,-0.04232481867486527,-0.2136830184102174,1.5526549414860968,-0.575372555690314,0.08528783042897324,0.8882198527420497,-0.6584769811420497,-0.658391018851979,-0.9129543635250921,-35.0,1,1231,1231,1231,123,1612,629,2021,1939,1684,1988,1509,1862,353,965,1273,1212,1317,2249,1579,860,1885,538,1737,2000,2443
22,2017-18,1610612738,BOS,Boston Celtics,0021701219,2018-04-11T00:00:00,BOS vs. BKN,W,48.0,1.3272785648921686,2.546654359298169,0.451,-1.2512737929546978,-0.7309694235391685,0.25,-0.7824671198527171,-0.9233060820092035,0.8,2.8759551267882637,1.5998279916229547,2.9996990245032205,-0.2136830184102174,-0.0484133800636434,-0.575372555690314,0.4867538415855114,0.4867538415855114,-1.3800420719444044,-1.8610210772857756,0.3642316282475067,13.0,1,1,1,1,123,223,32,1397,2155,1818,2184,1835,1973,928,13,142,8,1317,1041,1579,577,1602,138,2381,901,389
23,2017-18,1610612764,WAS,Washington Wizards,0021701222,2018-04-11T00:00:00,WAS @ ORL,L,48.0,-1.279070751836927,1.4622118164206481,0.347,-0.12175850050246285,0.780784605371628,0.294,-0.09177861893748161,0.76761706442354,0.593,2.320010033714432,-0.3071214943540725,1.0784208077591666,-1.1791247567906278,-0.5821028205802237,-0.9191982910089985,-1.5205762141971797,0.8882198527420497,1.2656965943308964,1.7468690980156136,-1.1683915618796121,-9.0,1,1231,1231,1231,123,2187,213,2416,1142,485,1874,1151,489,2325,35,1446,345,2141,606,1880,2293,1885,2141,108,2151,1814
24,2017-18,1610612747,LAL,Los Angeles Lakers,0021701218,2018-04-10T00:00:00,LAL vs. HOU,L,48.0,-0.2766287069411216,0.6876100000795605,0.422,-0.12175850050246285,1.083135411153787,0.278,-0.6097949946239083,-0.9233060820092035,0.867,-0.18174288511780917,0.8370481972321436,0.5981012535731521,-0.2136830184102174,0.7521207807112267,2.175233326859163,-0.31617818072756515,0.08528783042897324,-0.17743358727381361,-0.17733899547846088,-0.5723714323857325,-6.0,1,1231,1231,1231,123,1423,629,1858,1142,294,2010,1685,1973,412,1207,460,636,1317,1794,51,1251,1211,934,1272,1736,1570
25,2017-18,1610612737,ATL,Atlanta Hawks,0021701214,2018-04-10T00:00:00,ATL vs. PHI,L,48.0,0.3248365199963619,1.9269729062252987,0.418,0.7253779688367128,1.2343108140448669,0.351,0.25356563152013634,0.6267068022208111,0.692,-0.45971543165472495,-0.4978164429517745,-0.6827508909228835,0.7517587199701936,-1.1157922610968036,0.7999303855844244,-0.7176441918841032,1.2896858638985875,1.0251748973967778,0.544239039581817,0.6196688266020267,-8.0,1,1231,1231,1231,123,880,99,1925,473,223,1311,851,587,1904,1475,1640,1807,487,234,401,1671,2130,2009,626,678,1745
26,2017-18,1610612764,WAS,Washington Wizards,0021701215,2018-04-10T00:00:00,WAS vs. BOS,W,48.0,0.3248365199963619,-0.3968325427979608,0.494,1.2901356150628305,0.17608299380730918,0.5,-0.09177861893748161,-0.2187547709955602,0.8,0.09622966141910665,1.4091330430252518,1.2385273258211704,1.7172004583506042,1.5526549414860968,0.11227891494705497,-0.7176441918841032,-1.5205762141971797,1.0251748973967778,-0.41786500716521996,0.6196688266020267,12.0,1,1,1,1,123,880,1543,657,230,984,119,1151,1320,928,965,207,263,119,2249,918,1671,41,2009,1528,678,433
27,2017-18,1610612738,BOS,Boston Celtics,0021701215,2018-04-10T00:00:00,BOS @ WAS,L,48.0,-1.279070751836927,0.22284891027490825,0.379,0.7253779688367128,0.6296092024805481,0.394,0.9442541324353718,0.76761706442354,0.815,0.9301473010298533,-0.4978164429517745,0.11778169938713867,-0.2136830184102174,0.7521207807112267,2.175233326859163,-1.5205762141971797,-0.7176441918841032,-0.4179552842079316,1.0252910629553358,-0.4020799668160531,-12.0,1,1231,1231,1231,123,2187,973,2304,473,585,864,383,489,836,368,1640,1050,1317,1794,51,2293,440,725,321,1599,1989
28,2017-18,1610612745,HOU,Houston Rockets,0021701218,2018-04-10T00:00:00,HOU @ LAL,W,48.0,-0.47711711592028205,0.3777692735431251,0.42,1.5725144381758889,2.746064842955662,0.34,-0.2644507441662904,-0.782395819806475,0.938,-0.45971543165472495,1.4091330430252518,0.9183142896971609,-0.7929480614384639,1.2858102212278062,0.4561046502657397,0.08528783042897324,-0.31617818072756515,-0.17743358727381361,-0.17733899547846088,-0.061497035676692575,6.0,1,1,1,1,123,1612,852,1887,151,22,1434,1334,1862,90,1475,207,427,1861,2139,634,860,791,934,1272,1283,810
29,2017-18,1610612755,PHI,Philadelphia 76ers,0021701214,2018-04-10T00:00:00,PHI @ ATL,W,48.0,0.725813337954685,0.22284891027490825,0.494,1.854893261288948,1.2343108140448669,0.459,0.25356563152013634,1.1903478510317258,0.6,0.37420220795602205,1.7905229402206577,1.7188468800071839,1.1379354153223575,1.0189655009695164,-0.2315468203716293,1.2896858638985875,-0.7176441918841032,0.5441315035285411,1.0252910629553358,1.3008346888807478,8.0,1,1,1,1,123,538,973,628,86,223,343,851,283,2291,701,98,109,298,1987,1230,195,440,1636,321,270,648
30,2017-18,1610612754,IND,Indiana Pacers,0021701213,2018-04-10T00:00:00,IND vs. CHA,L,48.0,0.12434811101720145,2.0818932694935173,0.404,-0.6865161467285804,0.3272583966983891,0.258,-1.9911719964543793,-1.909677917428304,0.625,0.9301473010298533,1.2184380944275497,1.55874036194518,-0.2136830184102174,-1.649481701613384,-1.6068497616463677,-0.31617818072756515,0.8882198527420497,-0.8989986780761683,-2.823125124032813,-1.0832458290947724,-26.0,1,1231,1231,1231,123,1041,70,2108,1724,843,2164,2435,2423,2233,368,273,142,1317,69,2317,1251,1885,368,2460,2110,2388
31,2017-18,1610612742,DAL,Dallas Mavericks,0021701216,2018-04-10T00:00:00,DAL vs. PHX,L,48.0,-0.47711711592028205,1.7720525429570835,0.381,-0.6865161467285804,0.6296092024805481,0.242,-0.2644507441662904,0.06306575340989679,0.682,2.320010033714432,-2.2140709803310994,-0.5226443728608787,-0.5998597137623813,-1.649481701613384,0.11227891494705497,-1.5205762141971797,0.4867538415855114,-0.17743358727381361,-0.8989170305387387,-0.7426628979554118,-27.0,1,1231,1231,1231,123,1612,125,2287,1724,585,2240,1334,1040,1979,35,2430,1666,1696,69,918,2293,1602,934,1924,1875,2397
32,2017-18,1610612762,UTA,Utah Jazz,0021701217,2018-04-10T00:00:00,UTA vs. GSW,W,48.0,1.7282553828504905,0.6876100000795605,0.533,0.7253779688367128,0.931960008262707,0.371,-1.1278113703103347,-1.2051266064146609,0.769,0.6521747544929378,1.5998279916229547,1.7188468800071839,0.36558202461802963,0.21843134019464638,0.7999303855844244,0.4867538415855114,-0.7176441918841032,0.06308810966030505,-0.41786500716521996,1.1305432233110666,40.0,1,1,1,1,123,94,629,245,473,384,1102,2111,2187,1265,510,142,109,784,1319,401,577,440,1190,1528,348,9
33,2017-18,1610612756,PHX,Phoenix Suns,0021701216,2018-04-10T00:00:00,PHX @ DAL,W,48.0,1.7282553828504905,-1.4812750856754837,0.632,0.7253779688367128,-0.42861861775700955,0.5,-0.2644507441662904,-0.07784450879283172,0.714,-1.2936330712654718,1.4091330430252518,0.43799473551114826,2.296465501378851,0.21843134019464638,-0.9191982910089985,0.4867538415855114,-1.5205762141971797,-0.8989986780761683,-0.17733899547846088,1.5562718872352677,27.0,1,1,1,1,123,94,2285,4,473,1530,119,1334,1170,1733,2191,207,771,38,1319,1880,577,41,368,1272,166,55
34,2017-18,1610612744,GSW,Golden State Warriors,0021701217,2018-04-10T00:00:00,GSW @ UTA,L,48.0,-1.8805359787744107,0.0679285470066914,0.349,-1.5336526160677564,-1.4868464379945667,0.263,-0.4371228693950991,-0.782395819806475,0.875,-0.18174288511780917,-0.6885113915494775,-0.6827508909228835,-1.7583897998188744,0.4852760604529362,-0.2315468203716293,-0.7176441918841032,0.4867538415855114,-0.4179552842079316,0.06318701620829882,-2.2752860880825323,-40.0,1,1231,1231,1231,123,2373,1136,2411,2310,2294,2118,1509,1862,353,1207,1805,1807,2376,1574,1230,1671,1602,725,1021,2432,2451
35,2017-18,1610612766,CHA,Charlotte Hornets,0021701213,2018-04-10T00:00:00,CHA @ IND,W,48.0,1.3272785648921686,2.0818932694935173,0.465,2.1372720844020066,1.9901878285002645,0.429,-1.3004834955391438,-1.3460368686173894,0.75,0.9301473010298533,1.5998279916229547,1.878953398069188,0.7517587199701936,-1.9163264218716738,-0.9191982910089985,0.8882198527420497,-0.31617818072756515,-2.823172253549114,-0.8989170305387387,1.1305432233110666,26.0,1,1,1,1,123,223,70,1145,43,74,540,2208,2251,1411,368,142,86,487,33,1880,332,791,1,1924,348,65
36,2017-18,1610612752,NYK,New York Knicks,0021701207,2018-04-09T00:00:00,NYK vs. CLE,L,48.0,1.3272785648921686,0.22284891027490825,0.529,0.16062032261059558,0.17608299380730918,0.367,-1.8184998712255704,-1.3460368686173894,0.5,-0.45971543165472495,-0.8792063401471806,-1.0029639270468922,0.5586703722941111,-0.0484133800636434,-1.2630240263276833,0.8882198527420497,-1.1191102030406415,0.06308810966030505,-1.1394430422254977,0.279085895462668,-14.0,1,1231,1231,1231,123,223,973,276,902,984,1159,2413,2251,2422,1475,1943,2019,636,1041,2134,332,169,1190,2094,974,2073
37,2017-18,1610612740,NOP,New Orleans Pelicans,0021701212,2018-04-09T00:00:00,NOP @ LAC,W,48.0,0.9263017469338455,1.4622118164206481,0.463,0.16062032261059558,0.17608299380730918,0.367,-0.4371228693950991,-0.2187547709955602,0.7,-0.18174288511780917,1.4091330430252518,1.0784208077591666,2.1033771537027692,-1.649481701613384,1.8314075915404777,2.0926178862116642,0.4867538415855114,-0.4179552842079316,-0.41786500716521996,0.6196688266020267,13.0,1,1,1,1,123,419,213,1178,902,984,1159,1509,1320,1846,1207,207,345,63,69,96,55,1602,725,1528,678,389
38,2017-18,1610612739,CLE,Cleveland Cavaliers,0021701207,2018-04-09T00:00:00,CLE @ NYK,W,48.0,0.12434811101720145,-0.0869918162615271,0.471,2.4196509075150647,2.4437140371735033,0.422,1.2895983828929898,0.9085273266262689,0.857,-0.7376879781916404,0.2649633514390356,-0.20243133673687005,1.1379354153223575,-0.8489475408385139,0.4561046502657397,-1.1191102030406415,0.8882198527420497,-1.1395203750102862,0.06318701620829882,1.471126154450427,14.0,1,1,1,1,123,1041,1270,1042,22,39,624,237,408,465,1744,883,1388,298,399,634,2022,1885,240,1021,198,345
39,2017-18,1610612765,DET,Detroit Pistons,0021701204,2018-04-09T00:00:00,DET vs. TOR,L,48.0,-0.8780939338786051,-1.1714343591390484,0.449,-0.4041373236155217,0.17608299380730918,0.3,0.4262377567489451,0.48579654001808303,0.76,-1.5716056178023876,-0.8792063401471806,-1.6433899992949106,-0.2136830184102174,-2.183171142129964,-0.2315468203716293,-1.1191102030406415,0.08528783042897324,-2.101607162746759,-0.658391018851979,-0.657517165170573,-10.0,1,1231,1231,1231,123,1930,2150,1426,1436,984,1812,715,685,1376,2317,1943,2327,1317,16,1230,2022,1211,15,1737,1808,1883
40,2017-18,1610612753,ORL,Orlando Magic,0021701208,2018-04-09T00:00:00,ORL @ MIL,L,48.0,-1.0785823428577657,-0.5517529060661793,0.415,-1.5336526160677564,-0.7309694235391685,0.208,-0.6097949946239083,-0.2187547709955602,0.65,-1.2936330712654718,0.8370481972321436,-0.04232481867486527,0.17249367694194712,1.5526549414860968,0.11227891494705497,-0.31617818072756515,-1.1191102030406415,-1.3800420719444044,-0.41786500716521996,-1.679265958588652,-16.0,1,1231,1231,1231,123,2079,1680,1970,2310,1818,2362,1685,1320,2140,2191,460,1212,949,2249,918,1251,169,138,1528,2346,2155
41,2017-18,1610612758,SAC,Sacramento Kings,0021701210,2018-04-09T00:00:00,SAC @ SAS,L,48.0,-1.279070751836927,-0.7066732693343962,0.407,-0.6865161467285804,-1.6380218408856462,0.444,-0.955139245081526,-0.641485557603746,0.647,0.6521747544929378,-0.11642654575636947,0.27788821744914344,-1.3722131044667103,-0.5821028205802237,-1.2630240263276833,-1.1191102030406415,0.4867538415855114,1.0251748973967778,-1.3799690539122569,-1.7644116913734926,-13.0,1,1231,1231,1231,123,2187,1811,2055,1724,2340,412,1993,1734,2155,510,1273,902,2238,606,2134,2022,1602,2009,2222,2368,2029
42,2017-18,1610612746,LAC,LA Clippers,0021701212,2018-04-09T00:00:00,LAC vs. NOP,L,48.0,1.126790155913007,1.9269729062252987,0.459,-2.3807890854069327,-1.7891972437767256,0.118,-1.4731556207679528,-0.3596650331982891,0.421,2.0420374871775167,1.9812178888183598,2.839592506441215,1.1379354153223575,0.4852760604529362,-0.575372555690314,0.4867538415855114,2.0926178862116642,-0.4179552842079316,-0.41786500716521996,-0.4872256996008919,-13.0,1,1231,1231,1231,123,315,99,1255,2451,2376,2444,2307,1469,2456,68,61,13,298,1574,1579,577,2353,725,1528,1669,2029
43,2017-18,1610612749,MIL,Milwaukee Bucks,0021701208,2018-04-09T00:00:00,MIL vs. ORL,W,48.0,-0.07614029796196008,0.8425303633477773,0.429,-0.4041373236155217,-0.42861861775700955,0.346,-0.2644507441662904,-0.5005752954010176,0.833,0.6521747544929378,1.9812178888183598,2.0390599161311935,0.5586703722941111,0.7521207807112267,1.8314075915404777,-1.1191102030406415,-0.31617818072756515,-0.4179552842079316,-1.3799690539122569,-0.3169342340312125,16.0,1,1,1,1,123,1225,519,1756,1436,1530,1355,1334,1596,636,510,61,63,636,1794,96,2022,791,725,2222,1524,275
