,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
525,2019-20,1610612750,MIN,Minnesota Timberwolves,0021900796,2020-02-10T00:00:00,MIN @ TOR,L,48.0,-0.31327242821378404,-0.3329367903024369,0.453,1.5527034500341812,0.884736311614496,0.45,2.0084710427944104,1.6648373026864445,0.857,-0.0005594222617926288,-1.1968238068500203,-0.9911792443658773,-0.044623414951011436,2.0867182970953495,-0.5519486168938542,-0.3485270586892653,-0.3485270586892647,-0.3769151660114625,1.2547794420923508,1.2358487135954,-11.0,1,1060,1060,1060,139,1270,1320,1161,116,385,299,64,116,397,918,1854,1748,1009,2051,1334,1112,673,651,207,263,1662
526,2019-20,1610612748,MIA,Miami Heat,0021900800,2020-02-10T00:00:00,MIA @ GSW,W,48.0,0.4818268603714049,-0.179795353408503,0.494,-0.033087340585609505,-0.12475917029076895,0.364,-0.44509165444575843,-0.26612655829424475,0.714,-0.8462827399183322,0.6432924655069344,0.07525185340967586,2.43026697890907,-0.5959900123239068,0.8303290600860814,-0.752507222184044,-1.156487385678822,-0.3769151660114625,0.08928329344677012,0.1649000156588617,12.0,1,1,1,1,139,624,1183,582,971,1103,978,1318,1202,1527,1604,498,952,21,522,356,1447,134,651,891,910,372
527,2019-20,1610612747,LAL,Los Angeles Lakers,0021900801,2020-02-10T00:00:00,LAL vs. PHX,W,48.0,1.2769261489565928,0.43277039416723423,0.516,0.4955095896209876,0.4520953907979539,0.378,-0.11794996148040242,0.2855774019859525,0.68,1.6908872130512864,1.5633506016854128,2.2081140489607822,0.780340049669016,0.3795402820103678,0.13919022159611338,-0.3485270586892653,-1.156487385678822,0.3223825231758861,-0.3769151660114625,1.1534680445233578,25.0,1,1,1,1,139,213,703,356,562,632,848,1053,753,1730,90,138,45,429,1282,772,1112,134,1229,1301,292,80
528,2019-20,1610612754,IND,Indiana Pacers,0021900794,2020-02-10T00:00:00,IND vs. BKN,L,48.0,0.8793765046639989,0.5859118310611697,0.489,-1.3545796661021017,-0.5574000911073109,0.233,-1.590087579824504,-1.6453864589947373,0.727,-1.1281905124705123,-0.09275404343584713,-0.686484645001433,0.780340049669016,-2.059285453825319,-0.2063791976488702,-0.752507222184044,0.8634134317950716,0.08928329344677012,-1.3093120849279272,-0.49414533691746854,-1.0,1,1060,1060,1060,139,375,604,632,1889,1470,1960,2014,2019,1449,1776,1080,1565,429,18,1046,1447,1606,1021,1879,1467,1060
529,2019-20,1610612742,DAL,Dallas Mavericks,0021900798,2020-02-10T00:00:00,DAL vs. UTA,L,48.0,-0.31327242821378404,-0.7923611009842402,0.47,0.7598080547242858,1.3173772324310378,0.349,1.3541876568636986,1.113133342406248,0.839,-1.6920060575748719,-2.3008935702641944,-2.8193468405525395,-0.044623414951011436,-1.8154028802417503,0.13919022159611338,-0.752507222184044,-1.156487385678822,-0.6100143957405785,1.9540771312796994,0.6591840300911098,-4.0,1,1060,1060,1060,139,1270,1686,903,400,211,1136,191,286,536,2016,2104,2116,1009,32,772,1447,134,493,64,553,1220
530,2019-20,1610612766,CHA,Charlotte Hornets,0021900793,2020-02-10T00:00:00,CHA @ DET,W,48.0,-1.505921361091567,-0.026653916514569106,0.375,-0.8259827358955049,0.30788175052577305,0.25,-0.9358041938937922,-1.2316084887845895,0.857,0.8451638953947467,-0.46077729790723887,0.07525185340967586,-1.0758277457260454,-0.5959900123239068,0.8303290600860814,-0.752507222184044,0.05545310480551416,-1.3093120849279272,-0.6100143957405785,-1.976997380214213,11.0,1,1,1,1,139,1964,1074,1996,1595,744,1890,1673,1865,397,363,1374,952,1776,522,356,1447,1008,149,1469,2062,414
531,2019-20,1610612762,UTA,Utah Jazz,0021900798,2020-02-10T00:00:00,UTA @ DAL,W,48.0,1.0781513268102962,-1.558068285453913,0.59,0.7598080547242858,0.1636681102535921,0.429,-0.28152080796308065,-0.26612655829424475,0.762,-0.0005594222617926288,0.09125758379984777,0.07525185340967586,0.5740991835140089,1.5989531499282117,-0.897518036138838,-1.1564873856788227,-0.7525072221840433,1.9540771312796994,-0.6100143957405785,0.9887067063792758,4.0,1,1,1,1,139,282,1971,19,400,845,407,1193,1202,1177,918,898,952,545,1952,1609,1766,354,2019,1469,365,842
532,2019-20,1610612753,ORL,Orlando Magic,0021900795,2020-02-10T00:00:00,ORL vs. ATL,W,48.0,1.8732506153954853,1.0453361417429732,0.526,1.5527034500341812,0.5963090310701341,0.474,-0.11794996148040242,-0.12820056822419562,0.773,1.127071667946927,-0.6447889251429337,0.07525185340967586,1.8115443804440496,-0.8398725859074757,0.4847596408410974,0.05545310480551363,0.05545310480551416,-1.542411314657043,-0.6100143957405785,1.977274735243772,9.0,1,1,1,1,139,67,344,260,116,533,181,1053,1101,1077,227,1518,952,77,349,520,785,1008,83,1469,69,505
533,2019-20,1610612759,SAS,San Antonio Spurs,0021900799,2020-02-10T00:00:00,SAS @ DEN,L,48.0,0.0842772160788099,-0.48607822719637245,0.482,1.024106519827584,-0.26897281056294986,0.5,0.6999042709329869,0.2855774019859525,0.88,-0.28246719481397264,-1.3808354340857163,-1.2958738437303208,1.8115443804440496,-1.0837551594910442,-0.2063791976488702,-1.5604675491736015,0.05545310480551416,-0.8431136254696945,-1.076212855198811,0.7415646991631517,-7.0,1,1060,1060,1060,139,941,1446,729,295,1221,85,479,753,287,1152,1924,1896,77,227,1046,1986,1008,363,1757,505,1406
534,2019-20,1610612758,SAC,Sacramento Kings,0021900797,2020-02-10T00:00:00,SAC @ MIL,L,48.0,0.2830520382251074,1.964184763106578,0.416,0.4955095896209876,1.3173772324310378,0.326,-0.7722333474111145,-0.6799045285043925,0.722,-0.0005594222617926288,0.8273040927426303,0.6846410521385626,-0.25086428110601805,-0.35210743874033834,-0.5519486168938542,0.05545310480551363,0.05545310480551416,0.3223825231758861,-0.6100143957405785,0.0001386775147795795,-12.0,1,1060,1060,1060,139,784,90,1659,562,211,1344,1560,1511,1486,918,398,498,1201,689,1334,785,1008,1229,1469,1057,1706
535,2019-20,1610612765,DET,Detroit Pistons,0021900793,2020-02-10T00:00:00,DET vs. CHA,L,48.0,-2.301020649676756,-0.9455025378781757,0.354,-1.3545796661021017,0.1636681102535921,0.2,-1.0993750403764702,-1.3695344788546389,0.846,2.536610530707826,-0.276765670671543,1.1416829511852282,-0.6633460134160318,1.5989531499282117,-1.243087455383822,0.05545310480551363,-0.7525072221840433,-0.6100143957405785,-1.3093120849279272,-2.883184740006668,-11.0,1,1060,1060,1060,139,2096,1762,2069,1889,845,2048,1793,1927,480,16,1232,282,1520,1952,1826,785,354,493,1879,2116,1662
536,2019-20,1610612741,CHI,Chicago Bulls,0021900788,2020-02-09T00:00:00,CHI @ PHI,L,48.0,0.4818268603714049,-0.026653916514569106,0.489,-0.033087340585609505,-0.26897281056294986,0.375,-0.7722333474111145,-0.8178305185744417,0.765,1.127071667946927,-1.1968238068500203,-0.38179004563698965,-0.25086428110601805,0.8673054291775055,0.13919022159611338,-0.752507222184044,0.45943326830029274,0.7885809826341188,-0.6100143957405785,0.0001386775147795795,-7.0,1,1060,1060,1060,139,624,1074,646,971,1221,869,1560,1604,1141,227,1854,1317,1201,1641,772,1447,1335,1589,1469,1057,1406
537,2019-20,1610612748,MIA,Miami Heat,0021900792,2020-02-09T00:00:00,MIA @ POR,L,48.0,-0.31327242821378404,1.5047604524247749,0.398,2.081300380240778,2.182659074064121,0.408,-1.0993750403764702,-1.2316084887845895,0.786,0.8451638953947467,0.27526921103554364,0.6846410521385626,1.3990626481340365,-0.35210743874033834,-0.5519486168938542,0.05545310480551363,0.45943326830029274,0.3223825231758861,0.3223825231758861,-0.16462266062930253,-6.0,1,1060,1060,1060,139,1270,172,1851,46,41,576,1793,1865,988,363,749,498,161,689,1334,785,1335,1229,699,1186,1339
538,2019-20,1610612738,BOS,Boston Celtics,0021900786,2020-02-09T00:00:00,BOS @ OKC,W,48.0,-0.5120472503600815,-0.6392196640903063,0.452,1.024106519827584,0.30788175052577305,0.444,0.3727625779676314,0.5614293821260508,0.741,1.127071667946927,0.8273040927426303,1.294030250867451,-1.0758277457260454,-1.327637733074613,-0.5519486168938542,-1.1564873856788227,-0.7525072221840433,0.7885809826341188,0.08928329344677012,0.08251934658682152,1.0,1,1,1,1,139,1431,1564,1178,295,744,321,682,567,1334,227,398,217,1776,125,1334,1766,354,1589,891,979,1013
539,2019-20,1610612746,LAC,LA Clippers,0021900791,2020-02-09T00:00:00,LAC @ CLE,W,48.0,2.4695750818343765,0.7390532679551036,0.57,-0.033087340585609505,0.30788175052577305,0.333,-0.44509165444575843,-0.4040525483642939,0.75,-0.0005594222617926288,1.3793389744497169,1.1416829511852282,0.780340049669016,-0.5959900123239068,1.175898479331065,0.4594332683002923,-1.5604675491736009,0.08928329344677012,-0.8431136254696945,1.8125133970996898,41.0,1,1,1,1,139,18,513,47,971,744,1243,1318,1315,1227,918,184,282,429,522,212,514,32,1021,1627,95,10
540,2019-20,1610612764,WAS,Washington Wizards,0021900789,2020-02-09T00:00:00,WAS vs. MEM,L,48.0,-1.1083717167989728,1.8110433262126457,0.35,-1.3545796661021017,-0.12475917029076895,0.212,0.6999042709329869,0.837281362266149,0.759,-0.28246719481397264,1.1953273472140211,0.8369883518207856,0.1616174512039957,-1.8154028802417503,-0.2063791976488702,-0.3485270586892653,-0.3485270586892647,0.3223825231758861,0.5554817529050028,-0.9884293513497167,-7.0,1,1060,1060,1060,139,1811,110,2087,1889,1103,2023,479,424,1213,1152,240,431,831,32,1046,1112,673,1229,531,1801,1406
541,2019-20,1610612739,CLE,Cleveland Cavaliers,0021900791,2020-02-09T00:00:00,CLE vs. LAC,L,48.0,-1.1083717167989728,1.0453361417429732,0.368,-1.3545796661021017,-0.12475917029076895,0.212,-0.44509165444575843,-0.12820056822419562,0.682,1.6908872130512864,-1.0128121796143255,0.07525185340967586,-0.4571051472610252,0.3795402820103678,0.4847596408410974,-1.5604675491736015,0.45943326830029274,-0.8431136254696945,0.08928329344677012,-1.5650940348540059,-41.0,1,1060,1060,1060,139,1811,344,2031,1889,1103,2023,1318,1101,1713,90,1763,952,1352,1282,520,1986,1335,363,891,1998,2107
542,2019-20,1610612752,NYK,New York Knicks,0021900787,2020-02-09T00:00:00,NYK @ ATL,L,58.0,0.488681164583346,0.438051133370474,0.473,-0.36118198692073855,-0.8259358350624063,0.382,-0.46201277649569056,-0.30893117590219127,0.72,0.6799076149331245,-0.10544450048658535,0.2801327047064573,0.12605868117727037,0.11042847667677508,0.8064966863450479,0.04152275434017631,0.7101795766763622,0.7885809826341188,-0.17596755417601737,0.059793644773843524,-5.0,1,1060,1060,1060,1,26,7,860,763,986,811,930,753,1509,154,240,99,229,1641,124,514,1801,2019,409,69,1278
543,2019-20,1610612762,UTA,Utah Jazz,0021900790,2020-02-09T00:00:00,UTA @ HOU,W,48.0,0.2830520382251074,-0.3329367903024369,0.488,0.7598080547242858,0.5963090310701341,0.395,-0.44509165444575843,-0.6799045285043925,0.833,-0.0005594222617926288,0.6432924655069344,0.5322937524563414,0.1616174512039957,0.3795402820103678,-1.9342262938737897,-0.3485270586892653,0.05545310480551416,-1.542411314657043,-0.3769151660114625,0.24728068473090364,1.0,1,1,1,1,139,784,1320,650,400,533,679,1318,1511,549,918,498,590,831,1282,2077,1112,1008,83,1301,852,1013
544,2019-20,1610612763,MEM,Memphis Grizzlies,0021900789,2020-02-09T00:00:00,MEM @ WAS,W,48.0,0.4818268603714049,2.1173262000005137,0.422,-1.8831765963086984,-0.26897281056294986,0.156,-0.44509165444575843,0.2855774019859525,0.6,0.8451638953947467,2.667420365099585,2.6651559480074476,-1.0758277457260454,0.1356577084267993,-1.243087455383822,-0.3485270586892653,-0.3485270586892647,0.5554817529050028,0.3223825231758861,-0.4117646678454266,7.0,1,1,1,1,139,624,71,1604,2059,1221,2097,1318,753,1999,363,17,14,1776,1078,1826,1112,673,1421,699,1389,641
545,2019-20,1610612755,PHI,Philadelphia 76ers,0021900788,2020-02-09T00:00:00,PHI vs. CHI,W,48.0,0.2830520382251074,-0.6392196640903063,0.5,-0.2973858056889081,-0.9900410119238529,0.407,0.8634751174156652,1.2510593324762969,0.719,1.4089794404991067,-1.0128121796143255,-0.07709544627254625,0.9865809158240221,0.3795402820103678,1.521467898576049,0.4594332683002923,-0.7525072221840433,-0.6100143957405785,0.7885809826341188,0.5768033610190696,7.0,1,1,1,1,139,784,1564,492,1158,1751,578,398,241,1523,154,1763,1081,319,1282,124,514,354,493,409,609,641
546,2019-20,1610612757,POR,Portland Trail Blazers,0021900792,2020-02-09T00:00:00,POR vs. MIA,W,48.0,-0.11449760606748653,-0.48607822719637245,0.471,1.8170019151374794,1.173163592158857,0.452,-0.28152080796308065,-0.12820056822419562,0.727,-1.4100982850226922,0.6432924655069344,-0.22944274595476755,-0.8695868795710384,-0.10822486515676918,0.4847596408410974,0.4594332683002923,0.05545310480551416,0.3223825231758861,0.3223825231758861,0.3296613538029456,6.0,1,1,1,1,139,1110,1446,887,70,264,277,1193,1101,1449,1920,498,1202,1654,867,520,514,1008,1229,699,786,714
547,2019-20,1610612737,ATL,Atlanta Hawks,0021900787,2020-02-09T00:00:00,ATL vs. NYK,W,58.0,-0.004828738676426171,0.18457565161499578,0.454,-0.14245222269731908,-0.1098405178488189,0.35,0.8916769874988856,0.37594270582494976,0.903,-0.2533043217913335,-0.410015469704288,-0.4763504385431967,-0.044623414951011436,-0.4950730853238092,-0.05146876833215335,0.7101795766763618,0.04152275434017685,-0.17596755417601737,0.7885809826341188,0.4006791719684976,5.0,1,1,1,1,1,113,10,1156,562,385,1127,105,286,176,701,398,431,319,1078,520,180,1335,1589,64,23,781
548,2019-20,1610612745,HOU,Houston Rockets,0021900790,2020-02-09T00:00:00,HOU vs. UTA,L,48.0,0.6806016825177014,1.0453361417429732,0.463,0.7598080547242858,1.173163592158857,0.357,-1.262945886859148,-1.2316084887845895,0.714,-0.8462827399183322,-1.0128121796143255,-1.2958738437303208,-0.8695868795710384,-1.5715203066581818,0.8303290600860814,0.05545310480551363,-0.3485270586892647,-0.3769151660114625,-1.542411314657043,0.1649000156588617,-1.0,1,1060,1060,1060,139,496,344,1016,400,264,1043,1874,1865,1527,1604,1763,1896,1654,67,356,785,673,651,1971,910,1060
549,2019-20,1610612760,OKC,Oklahoma City Thunder,0021900786,2020-02-09T00:00:00,OKC vs. BOS,L,48.0,-0.31327242821378404,-0.3329367903024369,0.453,-0.2973858056889081,-0.9900410119238529,0.407,0.6999042709329869,0.837281362266149,0.759,0.563256122842567,-0.46077729790723887,-0.07709544627254625,-2.107032076501079,-1.0837551594910442,-1.588656874628806,-0.752507222184044,-1.156487385678822,0.08928329344677012,0.7885809826341188,0.0001386775147795795,-1.0,1,1060,1060,1060,139,1270,1320,1161,1158,1751,578,479,424,1213,528,1374,1081,2084,227,1989,1447,134,1021,409,1057,1060
550,2019-20,1610612765,DET,Detroit Pistons,0021900779,2020-02-08T00:00:00,DET vs. NYK,L,48.0,-1.3071465389452694,-2.936341217499323,0.493,0.23121112451768872,-0.7016137313794918,0.448,-1.0993750403764702,-0.9557565086444911,0.688,-1.973913830127052,-1.7488586885571071,-2.514652241188095,-0.6633460134160318,0.3795402820103678,-0.897518036138838,0.8634134317950712,0.45943326830029274,-0.3769151660114625,0.08928329344677012,-1.5650940348540059,-3.0,1,1060,1060,1060,139,1890,2111,619,763,1573,307,1793,1706,1686,2065,2034,2110,1520,1282,1609,319,1335,651,891,1998,1162
551,2019-20,1610612752,NYK,New York Knicks,0021900779,2020-02-08T00:00:00,NYK @ DET,W,48.0,-0.5120472503600815,-0.48607822719637245,0.447,-1.0902812009988034,-1.7111092132847563,0.364,-1.0993750403764702,-0.8178305185744417,0.647,1.6908872130512864,-0.6447889251429337,0.37994645277411926,-0.044623414951011436,0.1356577084267993,-0.897518036138838,0.4594332683002923,0.8634134317950716,0.08928329344677012,-0.3769151660114625,-1.3179520276378818,3.0,1,1,1,1,139,1431,1446,1250,1773,2033,978,1793,1604,1871,90,1518,711,1009,1078,1609,514,1606,1021,1301,1928,900
552,2019-20,1610612758,SAC,Sacramento Kings,0021900785,2020-02-08T00:00:00,SAC vs. SAS,W,48.0,0.8793765046639989,-0.3329367903024369,0.523,1.8170019151374794,0.1636681102535921,0.543,-0.7722333474111145,-0.4040525483642939,0.65,-0.5643749673661527,-0.6447889251429337,-0.8388319446836552,0.1616174512039957,-0.8398725859074757,-0.5519486168938542,-1.1564873856788227,-0.3485270586892647,-1.076212855198811,0.3223825231758861,0.9063260373072338,20.0,1,1,1,1,139,375,1320,289,70,845,35,1560,1315,1859,1393,1518,1661,831,349,1334,1766,673,241,699,403,152
553,2019-20,1610612759,SAS,San Antonio Spurs,0021900785,2020-02-08T00:00:00,SAS @ SAC,L,48.0,0.0842772160788099,-1.0986439747721097,0.506,-1.3545796661021017,-1.4226819327403948,0.292,-0.7722333474111145,-0.6799045285043925,0.722,-0.5643749673661527,-0.276765670671543,-0.5341373453192118,-0.25086428110601805,0.1356577084267993,-0.2063791976488702,-0.3485270586892653,-1.156487385678822,0.3223825231758861,-1.076212855198811,-0.7412873441335925,-20.0,1,1060,1060,1060,139,941,1835,429,1889,1946,1647,1560,1511,1486,1393,1232,1443,1201,1078,1046,1112,134,1229,1757,1647,1942
554,2019-20,1610612754,IND,Indiana Pacers,0021900780,2020-02-08T00:00:00,IND vs. NOP,L,48.0,0.6806016825177014,-0.7923611009842402,0.53,-0.8259827358955049,-1.1342546521960337,0.346,0.3727625779676314,0.5614293821260508,0.741,-2.255821602679232,0.09125758379984777,-1.1435265440480986,0.1616174512039957,-0.10822486515676918,-0.897518036138838,1.6713737587846285,-1.156487385678822,1.0216802123632354,0.7885809826341188,0.4944226919470277,-7.0,1,1060,1060,1060,139,496,1686,235,1595,1817,1151,682,567,1334,2099,898,1820,831,867,1609,100,134,1711,409,665,1406
555,2019-20,1610612747,LAL,Los Angeles Lakers,0021900783,2020-02-08T00:00:00,LAL @ GSW,W,48.0,0.4818268603714049,-0.9455025378781757,0.524,0.4955095896209876,-0.7016137313794918,0.483,1.1906168103810213,1.5269113126163958,0.735,0.563256122842567,0.09125758379984777,0.37994645277411926,0.9865809158240221,2.330600870678918,1.175898479331065,-1.1564873856788227,0.45943326830029274,0.3223825231758861,1.4878786718214674,1.1534680445233578,5.0,1,1,1,1,139,624,1762,275,562,1573,162,253,146,1401,528,898,711,319,2076,212,1766,1335,1229,140,292,781
556,2019-20,1610612753,ORL,Orlando Magic,0021900777,2020-02-08T00:00:00,ORL vs. MIL,L,48.0,-0.710822072506378,1.5047604524247749,0.378,-0.5616842707922063,0.884736311614496,0.25,-1.0993750403764702,-1.2316084887845895,0.786,-0.0005594222617926288,0.27526921103554364,0.22759915309189796,0.780340049669016,-1.327637733074613,0.8303290600860814,0.4594332683002923,0.05545310480551416,-1.3093120849279272,-2.241709003844392,-1.3179520276378818,-16.0,1,1060,1060,1060,139,1573,172,1990,1399,385,1890,1793,1865,988,918,749,826,429,125,356,514,1008,149,2091,1928,1857
557,2019-20,1610612742,DAL,Dallas Mavericks,0021900778,2020-02-08T00:00:00,DAL @ CHA,W,48.0,0.6806016825177014,-0.179795353408503,0.506,1.288404984930883,0.1636681102535921,0.486,-1.0993750403764702,-1.6453864589947373,1.0,0.281348350290387,0.09125758379984777,0.22759915309189796,0.9865809158240221,-0.5959900123239068,-0.897518036138838,0.4594332683002923,-0.3485270586892647,-0.6100143957405785,-1.7755105443861599,0.41204202287498576,16.0,1,1,1,1,139,496,1183,460,195,845,142,1793,2019,1,701,898,826,319,522,1609,514,673,493,2037,728,236
558,2019-20,1610612766,CHA,Charlotte Hornets,0021900778,2020-02-08T00:00:00,CHA vs. DAL,L,48.0,-0.5120472503600815,-0.179795353408503,0.437,-0.2973858056889081,0.30788175052577305,0.306,-0.7722333474111145,-0.6799045285043925,0.722,0.563256122842567,-1.3808354340857163,-0.8388319446836552,-1.9007912103460725,-0.8398725859074757,-0.897518036138838,-0.3485270586892653,0.45943326830029274,-1.7755105443861599,-0.6100143957405785,-0.9060486822776747,-16.0,1,1060,1060,1060,139,1431,1183,1386,1158,744,1529,1560,1511,1486,528,1924,1661,2054,349,1609,1112,1335,53,1469,1748,1857
559,2019-20,1610612746,LAC,LA Clippers,0021900782,2020-02-08T00:00:00,LAC @ MIN,L,48.0,0.0842772160788099,-0.3329367903024369,0.477,-0.8259827358955049,-1.1342546521960337,0.346,1.027045963898343,0.837281362266149,0.828,-0.5643749673661527,0.09125758379984777,-0.22944274595476755,-0.044623414951011436,0.1356577084267993,0.13919022159611338,0.05545310480551363,-0.7525072221840433,-0.8431136254696945,0.08928329344677012,0.3296613538029456,-27.0,1,1060,1060,1060,139,941,1320,804,1595,1817,1151,320,424,623,1393,898,1202,1009,1078,772,785,354,363,891,786,2049
560,2019-20,1610612740,NOP,New Orleans Pelicans,0021900780,2020-02-08T00:00:00,NOP @ IND,W,48.0,0.6806016825177014,1.0453361417429732,0.463,0.7598080547242858,0.5963090310701341,0.395,0.5363334244503092,0.2855774019859525,0.84,1.6908872130512864,0.4592808382712395,1.294030250867451,0.5740991835140089,0.1356577084267993,0.13919022159611338,-1.1564873856788227,1.671373758784629,0.7885809826341188,1.0216802123632354,1.0710873754513177,7.0,1,1,1,1,139,496,344,1016,400,533,679,572,753,520,90,618,217,545,1078,772,1766,1940,1589,294,333,641
561,2019-20,1610612751,BKN,Brooklyn Nets,0021900781,2020-02-08T00:00:00,BKN @ TOR,L,48.0,0.0842772160788099,0.5859118310611697,0.446,1.024106519827584,1.461590872703218,0.364,0.3727625779676314,0.147651411915903,0.833,0.8451638953947467,-0.276765670671543,0.22759915309189796,0.5740991835140089,-1.327637733074613,-0.897518036138838,0.05545310480551363,0.05545310480551416,-1.076212855198811,0.3223825231758861,0.5768033610190696,-1.0,1,1060,1060,1060,139,941,604,1273,295,167,978,682,865,549,363,1232,826,545,125,1609,785,1008,241,699,609,1060
562,2019-20,1610612744,GSW,Golden State Warriors,0021900783,2020-02-08T00:00:00,GSW vs. LAL,L,48.0,1.0781513268102962,0.12648752037936642,0.517,0.23121112451768872,-0.26897281056294986,0.406,-0.44509165444575843,0.009725421845853871,0.652,-0.5643749673661527,-1.7488586885571071,-1.7529157427769861,1.3990626481340365,0.8673054291775055,2.5581761563110006,0.4594332683002923,-1.156487385678822,1.4878786718214674,0.3223825231758861,0.7415646991631517,-5.0,1,1060,1060,1060,139,282,935,347,763,1221,592,1318,971,1847,1393,2034,2042,161,1641,17,514,134,1913,699,505,1278
563,2019-20,1610612749,MIL,Milwaukee Bucks,0021900777,2020-02-08T00:00:00,MIL @ ORL,W,48.0,0.2830520382251074,0.7390532679551036,0.452,0.7598080547242858,0.740522671342315,0.385,-0.9358041938937922,-0.9557565086444911,0.75,-0.0005594222617926288,3.219455246806672,2.6651559480074476,0.36785831735900176,0.3795402820103678,-1.243087455383822,0.05545310480551363,0.45943326830029274,-2.241709003844392,-1.3093120849279272,0.0001386775147795795,16.0,1,1,1,1,139,784,513,1191,400,448,783,1673,1706,1227,918,3,14,688,1282,1826,785,1335,9,1879,1057,236
564,2019-20,1610612761,TOR,Toronto Raptors,0021900781,2020-02-08T00:00:00,TOR vs. BKN,W,48.0,0.8793765046639989,1.0453361417429732,0.474,0.4955095896209876,0.1636681102535921,0.4,-0.44509165444575843,-0.26612655829424475,0.714,0.8451638953947467,0.09125758379984777,0.5322937524563414,-0.4571051472610252,-1.8154028802417503,-0.5519486168938542,0.05545310480551363,0.05545310480551416,0.3223825231758861,-1.076212855198811,0.6591840300911098,1.0,1,1,1,1,139,375,344,841,562,845,617,1318,1202,1527,363,898,590,1352,32,1334,785,1008,1229,1757,553,1013
565,2019-20,1610612750,MIN,Minnesota Timberwolves,0021900782,2020-02-08T00:00:00,MIN vs. LAC,W,48.0,2.270800259688078,1.0453361417429732,0.547,3.6670911708605685,1.461590872703218,0.591,-0.9358041938937922,-0.6799045285043925,0.667,-0.28246719481397264,0.4592808382712395,0.22759915309189796,3.0489895773740905,-0.35210743874033834,0.13919022159611338,-0.752507222184044,0.05545310480551416,0.08928329344677012,-0.8431136254696945,2.553939418748062,27.0,1,1,1,1,139,26,344,138,1,167,9,1673,1511,1757,1152,618,826,5,689,772,1447,1008,1021,1627,15,62
566,2019-20,1610612743,DEN,Denver Nuggets,0021900784,2020-02-08T00:00:00,DEN @ PHX,W,48.0,0.8793765046639989,-0.9455025378781757,0.549,-0.2973858056889081,-0.845827371651672,0.393,-0.28152080796308065,-0.26612655829424475,0.762,-0.5643749673661527,-0.46077729790723887,-0.686484645001433,-0.25086428110601805,-0.10822486515676918,-0.2063791976488702,0.8634134317950712,-0.3485270586892647,0.3223825231758861,-0.6100143957405785,0.4944226919470277,9.0,1,1,1,1,139,375,1762,125,1158,1661,714,1193,1202,1177,1393,1374,1565,1201,867,1046,319,673,1229,1469,665,505
567,2019-20,1610612756,PHX,Phoenix Suns,0021900784,2020-02-08T00:00:00,PHX vs. DEN,L,48.0,-0.5120472503600815,-0.179795353408503,0.437,-0.8259827358955049,-0.26897281056294986,0.281,0.8634751174156652,0.009725421845853871,1.0,0.281348350290387,-0.8288005523786297,-0.5341373453192118,0.1616174512039957,-0.10822486515676918,-0.2063791976488702,-0.3485270586892653,0.8634134317950716,-0.6100143957405785,0.3223825231758861,-0.24700332970134448,-9.0,1,1060,1060,1060,139,1431,1183,1386,1595,1221,1729,398,971,1,701,1640,1443,831,867,1046,1112,1606,493,699,1259,1552
568,2019-20,1610612748,MIA,Miami Heat,0021900775,2020-02-07T00:00:00,MIA @ SAC,L,48.0,-1.3071465389452694,-1.7112097223478469,0.442,-0.033087340585609505,0.884736311614496,0.3,-0.11794996148040242,0.2855774019859525,0.68,-0.8462827399183322,0.09125758379984777,-0.38179004563698965,-0.6633460134160318,1.3550705763446431,-0.2063791976488702,0.05545310480551363,-0.7525072221840433,-1.076212855198811,0.7885809826341188,-1.1531906894937987,-8.0,1,1060,1060,1060,139,1890,2010,1324,971,385,1571,1053,753,1730,1604,898,1317,1520,1869,1046,785,354,241,409,1865,1479
569,2019-20,1610612742,DAL,Dallas Mavericks,0021900770,2020-02-07T00:00:00,DAL @ WAS,L,48.0,0.2830520382251074,0.43277039416723423,0.462,1.024106519827584,0.884736311614496,0.4,0.04562088500227537,-0.26612655829424475,0.857,1.4089794404991067,-0.09275404343584713,0.6846410521385626,0.5740991835140089,-0.10822486515676918,-0.2063791976488702,-1.1564873856788227,-0.3485270586892647,0.08928329344677012,-0.3769151660114625,0.5768033610190696,-1.0,1,1060,1060,1060,139,784,703,1033,295,385,617,930,1202,397,154,1080,498,545,867,1046,1766,673,1021,1301,609,1060
