,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1355,2018-19,1610612752,NYK,New York Knicks,0021800551,2019-01-01T00:00:00,NYK @ DEN,L,48.0,0.2386564989475596,0.6542711267065245,0.452,-0.0766767272865711,-0.6685096527358678,0.407,-0.7577622599156885,-0.6662625483452571,0.722,1.2733045073014706,-1.2272215036299998,-0.2850078244375904,0.7083655606034339,-1.2808160726721058,-1.2229125472822957,-0.7782665791509267,0.43795216491646466,0.05766426607368659,-0.41905700075819574,-0.20355532248811584,-7.0,1,1231,1231,1231,135,929,626,1381,1110,1753,627,1821,1774,1660,239,2150,1431,535,176,2133,1731,1545,1167,1522,1439,1631
1356,2018-19,1610612761,TOR,Toronto Raptors,0021800549,2019-01-01T00:00:00,TOR vs. UTA,W,48.0,0.8357491891379778,-0.9820606352376632,0.549,-1.1658561695238645,-1.6461347156909147,0.35,1.2380313494158866,1.6403060632740165,0.714,-1.4208539961448963,1.008773084252431,0.021450539034290582,-1.271684712363403,-1.0242232850871742,-1.2229125472822957,0.43795216491646405,-0.37286033112846223,0.05766426607368659,1.487828066569333,0.9645932698182079,6.0,1,1,1,1,135,478,2042,138,2102,2355,1249,261,135,1707,2251,366,1165,2185,290,2133,603,731,1167,171,447,831
1357,2018-19,1610612743,DEN,Denver Nuggets,0021800551,2019-01-01T00:00:00,DEN vs. NYK,W,48.0,0.6367182924078381,0.9517859925145591,0.463,0.19561813327275246,0.3091154102191796,0.353,-0.42512999169375926,0.012139984483941227,0.652,1.5427203576461073,0.4497744372818233,1.247283992921816,2.292405778976903,-1.2808160726721058,-0.19969657157064433,0.43795216491646405,-0.7782665791509256,-0.41905700075819574,0.05766426607368659,0.38051897366504694,7.0,1,1,1,1,135,610,432,1168,864,839,1212,1513,1111,2126,159,752,267,33,176,1203,603,393,737,1044,881,751
1358,2018-19,1610612755,PHI,Philadelphia 76ers,0021800553,2019-01-01T00:00:00,PHI @ LAC,W,48.0,0.2386564989475596,-0.23827347071757757,0.483,0.19561813327275246,-0.8081703760151605,0.462,0.9053990811939572,1.3689450501423375,0.697,1.8121362079907444,0.6361073196053586,1.553742356393696,0.11435047871338293,1.7982973783470706,-0.19969657157064433,0.8433584129389278,-1.9944853232183157,1.7261886999852745,1.9645493334012147,0.7142757143239956,6.0,1,1,1,1,135,929,1438,809,864,1883,267,421,212,1885,92,610,155,1018,2319,1203,371,1,2291,73,617,831
1359,2018-19,1610612749,MIL,Milwaukee Bucks,0021800550,2019-01-01T00:00:00,MIL vs. DET,W,48.0,1.2338109825982562,-1.4283329339497142,0.595,-0.34897158784589427,-0.6685096527358678,0.37,-0.09249772347183002,0.4191815041814598,0.654,-1.4208539961448963,0.6361073196053586,-0.2850078244375904,0.7083655606034339,-0.25444492233238053,-0.19969657157064433,0.43795216491646405,-1.183672827173389,-0.41905700075819574,1.2494674331533915,0.8811540846534717,23.0,1,1,1,1,135,279,2245,20,1372,1753,1011,1201,760,2115,2251,610,1431,535,890,1203,603,146,737,254,495,139
1360,2018-19,1610612757,POR,Portland Trail Blazers,0021800552,2019-01-01T00:00:00,POR @ SAC,W,53.0,-1.0907196792122398,-1.0550359796811422,0.433,-0.852460197936719,-0.3918233141636848,0.281,0.9964022489150509,0.5779020967679138,0.867,-0.32794064097325665,1.318155983204717,0.8974588799020264,-0.8906184334150683,0.8251813348645948,0.8106487629370867,1.6771184324568247,-0.5258438209482598,-0.8463071927301656,0.01718793209739488,-0.6758525970054969,5.0,1,1,1,1,21,1496,1047,1705,1643,1124,1975,195,387,379,1108,43,119,1558,2147,246,53,731,737,640,1031,896
1361,2018-19,1610612762,UTA,Utah Jazz,0021800549,2019-01-01T00:00:00,UTA @ TOR,L,48.0,0.2386564989475596,1.2493008583225937,0.433,-0.6212664484052178,0.029793963660594208,0.281,0.9053990811939572,0.8262230238789787,0.793,0.4650569562675606,-0.6682228566593921,-0.2850078244375904,-0.2816595758799846,-2.563780010596763,-0.5407685634745282,-0.37286033112846323,0.43795216491646466,1.487828066569333,0.05766426607368659,0.4639581588297832,-6.0,1,1231,1231,1231,135,929,293,1712,1643,1124,1975,421,465,1005,649,1769,1431,1394,5,1543,1329,1545,2208,1044,801,1566
1362,2018-19,1610612758,SAC,Sacramento Kings,0021800552,2019-01-01T00:00:00,SAC vs. POR,L,53.0,-0.18944769401915493,2.3130568407871683,0.383,-0.3592468656028499,-0.2653381308164011,0.333,-1.5642386083405542,-1.6339461612110566,0.75,0.6480564017846723,0.13687582356871508,0.4811380842421124,-0.5319678179342828,-0.5691341901252206,1.4284395407252533,-0.5258438209482608,1.677118432456825,0.01718793209739488,-0.8463071927301656,-1.0536904166194032,-5.0,1,1231,1231,1231,21,610,10,2309,1110,972,1396,2271,2287,1379,356,482,267,1208,890,76,1329,2350,1639,1522,1439,1485
1363,2018-19,1610612746,LAC,LA Clippers,0021800553,2019-01-01T00:00:00,LAC vs. PHI,L,48.0,0.2386564989475596,0.35675626089849,0.462,-1.7104458906425113,-0.9478310992944524,0.2,1.0717152153049216,1.5046255567081774,0.706,0.4650569562675606,-1.0408886213064645,-0.5914661879094721,-1.271684712363403,-0.25444492233238053,1.5056633879487742,-1.9944853232183175,0.8433584129389282,1.9645493334012147,1.7261886999852745,0.21364060333557083,-6.0,1,1231,1231,1231,135,929,896,1188,2367,1990,2361,331,167,1796,649,2035,1720,2185,890,149,2420,1859,2347,115,1031,1566
1364,2018-19,1610612756,PHX,Phoenix Suns,0021800548,2018-12-31T00:00:00,PHX vs. GSW,L,48.0,-0.7564979847031369,-0.5357883365256121,0.435,-0.6212664484052178,-0.8081703760151605,0.346,1.4043474835268503,0.9619035304448186,0.867,-0.8820222954556227,-0.6682228566593921,-1.051153733117294,-0.8756746577700356,0.0021478652525513085,-0.19969657157064433,-0.7782665791509267,1.2487646609613914,1.9645493334012147,0.7727461663215098,-0.1201161373233778,-23.0,1,1231,1231,1231,135,1858,1733,1673,1643,1883,1292,195,387,379,1881,1769,2076,1924,1135,1203,1731,2091,2347,486,1374,2304
1365,2018-19,1610612763,MEM,Memphis Grizzlies,0021800544,2018-12-31T00:00:00,MEM @ HOU,L,48.0,-0.5574670879729983,-0.9820606352376632,0.463,-1.4381510300831881,-0.9478310992944524,0.24,0.24013454475009877,0.9619035304448186,0.633,-1.1514381458002596,-0.2955570920123206,-0.8979245513813531,-0.08365454858330108,-1.0242232850871742,1.1645913960448901,-0.37286033112846323,-0.37286033112846223,2.4412706002330977,1.0111067997374512,-0.7876296186412787,-12.0,1,1231,1231,1231,135,1678,2042,1160,2272,1990,2251,903,387,2216,2090,1450,1966,1208,290,246,1329,731,2420,363,1908,1969
1366,2018-19,1610612759,SAS,San Antonio Spurs,0021800545,2018-12-31T00:00:00,SAS vs. BOS,W,48.0,0.8357491891379778,0.35675626089849,0.495,0.7402078543913996,-0.8081703760151605,0.538,-0.25881385758279485,-0.6662625483452571,0.889,-0.6126064451109863,0.07710867263475085,-0.2850078244375904,0.5103605333067499,-0.7676304975022431,-0.5407685634745282,-0.37286033112846323,1.2487646609613914,-0.8957782675900775,-0.8957782675900775,0.7977148994887336,9.0,1,1,1,1,135,478,896,620,462,1883,49,1367,1774,257,1623,1101,1431,696,444,1543,1329,2091,376,1928,554,597
1367,2018-19,1610612738,BOS,Boston Celtics,0021800545,2018-12-31T00:00:00,BOS @ SAS,L,48.0,0.4376873956776994,-0.08951603781356107,0.489,-0.0766767272865711,0.3091154102191796,0.324,-0.5914461258047237,-0.3949015352135777,0.7,-0.34319059476634944,-0.6682228566593921,-0.7446953696454122,1.104375615196801,-0.5110377099173117,-0.8818405553784118,1.248764660961391,-0.37286033112846223,-0.8957782675900775,-0.8957782675900775,0.04676223300609652,-9.0,1,1231,1231,1231,135,760,1301,709,1110,839,1541,1662,1526,1842,1362,1769,1847,308,636,1855,223,731,376,1928,1214,1788
1368,2018-19,1610612744,GSW,Golden State Warriors,0021800548,2018-12-31T00:00:00,GSW @ PHX,W,48.0,1.0347800858681175,-0.6845457694296286,0.548,0.7402078543913996,-0.5288489294565751,0.5,1.4043474835268503,1.2332645435764975,0.813,-0.8820222954556227,0.4497744372818233,-0.1317786427016503,1.302380642493485,0.25874065283748243,-0.19969657157064433,1.248764660961391,-0.7782665791509256,0.7727461663215098,1.9645493334012147,1.798985121465583,23.0,1,1,1,1,135,360,1858,142,462,1645,101,195,268,820,1881,752,1283,232,1390,1203,223,393,1822,73,107,139
1369,2018-19,1610612754,IND,Indiana Pacers,0021800542,2018-12-31T00:00:00,IND vs. ATL,W,48.0,0.2386564989475596,-0.6845457694296286,0.5,-0.0766767272865711,-1.087491822573745,0.458,0.572766812972028,0.8262230238789787,0.724,-0.6126064451109863,-0.6682228566593921,-0.8979245513813531,0.9063705879001169,-0.7676304975022431,1.8467353798526576,0.43795216491646405,0.03254591689400134,-0.6574176341741367,0.534385532905569,0.4639581588297832,8.0,1,1,1,1,135,929,1858,535,1110,2090,280,624,465,1644,1623,1769,1966,410,444,76,603,1133,534,640,801,674
1370,2018-19,1610612740,NOP,New Orleans Pelicans,0021800546,2018-12-31T00:00:00,NOP vs. MIN,W,48.0,0.8357491891379778,-0.23827347071757757,0.517,0.7402078543913996,-0.9478310992944524,0.56,0.24013454475009877,-0.25922102864773816,0.905,0.1956411059229238,-0.2955570920123206,-0.1317786427016503,0.7083655606034339,0.25874065283748243,-1.5639845391861793,-1.1836728271733903,1.654170908983855,0.05766426607368659,-0.6574176341741367,1.048032454982946,9.0,1,1,1,1,135,478,1438,370,462,1990,27,903,1374,199,868,1450,1283,535,1390,2301,2069,2239,1167,1725,398,597
1371,2018-19,1610612766,CHA,Charlotte Hornets,0021800543,2018-12-31T00:00:00,CHA vs. ORL,W,48.0,0.2386564989475596,-0.5357883365256121,0.494,-0.0766767272865711,-1.087491822573745,0.458,2.069612019970709,1.3689450501423375,0.909,-1.1514381458002596,1.008773084252431,0.17467972077023144,0.9063705879001169,-1.5374088602570373,0.1413754203332391,-1.589079075195854,0.03254591689400134,-1.134138901006019,0.05766426607368659,1.2149108253124203,25.0,1,1,1,1,135,929,1733,639,1110,2090,280,67,212,176,2090,366,1019,410,96,870,2316,1133,244,1044,315,108
1372,2018-19,1610612750,MIN,Minnesota Timberwolves,0021800546,2018-12-31T00:00:00,MIN @ NOP,L,48.0,0.4376873956776994,0.6542711267065245,0.462,-0.6212664484052178,-0.5288489294565751,0.321,0.24013454475009877,0.012139984483941227,0.826,0.4650569562675606,-1.413554385953536,-0.8979245513813531,0.9063705879001169,-1.7940016478419685,0.8235194041410069,1.6541709089838548,-1.183672827173389,-0.6574176341741367,0.05766426607368659,0.29707978850030886,-9.0,1,1231,1231,1231,135,760,626,1177,1643,1645,1582,903,1111,727,649,2244,1966,410,35,409,112,146,534,1044,959,1788
1373,2018-19,1610612742,DAL,Dallas Mavericks,0021800547,2018-12-31T00:00:00,DAL @ OKC,L,48.0,-1.9506833650839732,-2.172120098469798,0.419,0.7402078543913996,0.867758303336349,0.368,1.4043474835268503,1.5046255567081774,0.765,-1.4208539961448963,1.754104613546574,0.6343672659780525,-0.677669630473352,3.8510396790265213,-0.19969657157064433,-0.7782665791509267,-0.7782665791509256,1.9645493334012147,2.202909966817156,-0.7041904334765405,-20.0,1,1231,1231,1231,135,2380,2408,1932,462,448,1032,195,167,1282,2251,110,628,1752,2460,1203,1731,393,2347,42,1857,2236
1374,2018-19,1610612760,OKC,Oklahoma City Thunder,0021800547,2018-12-31T00:00:00,OKC vs. DAL,W,48.0,1.0347800858681175,2.141845455746696,0.447,-1.4381510300831881,-1.087491822573745,0.25,1.0717152153049216,1.6403060632740165,0.686,0.1956411059229238,0.07710867263475085,0.17467972077023144,-0.4796646031766686,-1.0242232850871742,1.8467353798526576,-0.7782665791509267,-0.7782665791509256,2.202909966817156,1.9645493334012147,0.9645932698182079,20.0,1,1,1,1,135,360,75,1494,2272,2090,2175,331,135,1960,868,1101,1019,1558,290,76,1731,393,2389,73,447,197
1375,2018-19,1610612745,HOU,Houston Rockets,0021800544,2018-12-31T00:00:00,HOU vs. MEM,W,48.0,-1.9506833650839732,-2.7671498300858675,0.443,1.829387296628693,1.2867404731742262,0.439,2.5685604223036025,2.997111128932413,0.733,-0.8820222954556227,0.8224402019288948,0.17467972077023144,-1.0736796850667196,0.0021478652525513085,-0.8818405553784118,-0.37286033112846323,-0.37286033112846223,1.0111067997374512,2.4412706002330977,0.21364060333557083,12.0,1,1,1,1,135,2380,2451,1554,106,237,385,21,10,1572,1881,482,1019,2083,1135,1855,1329,731,1976,23,1031,454
1376,2018-19,1610612737,ATL,Atlanta Hawks,0021800542,2018-12-31T00:00:00,ATL @ IND,L,48.0,0.039625602217419884,0.9517859925145591,0.432,0.46791299383207563,0.029793963660594208,0.406,-0.7577622599156885,-0.5305820417794176,0.684,2.889799609369291,-0.48188997433585684,1.247283992921816,-0.08365454858330108,0.7719262280073454,0.1413754203332391,0.03254591689400054,0.43795216491646466,0.534385532905569,-0.6574176341741367,-0.20355532248811584,-8.0,1,1231,1231,1231,135,1130,432,1748,646,1124,643,1821,1661,1968,11,1616,267,1208,1809,870,917,1545,1639,1725,1439,1711
1377,2018-19,1610612753,ORL,Orlando Magic,0021800543,2018-12-31T00:00:00,ORL @ CHA,L,48.0,-0.5574670879729983,0.5055136938025081,0.413,-0.34897158784589427,0.44877613349847156,0.286,-0.5914461258047237,-0.5305820417794176,0.737,0.734472806612197,0.07710867263475085,0.4811380842421124,-0.4796646031766686,-0.5110377099173117,-0.5407685634745282,0.03254591689400054,-1.5890790751958526,0.05766426607368659,-1.134138901006019,-0.8710688038060149,-25.0,1,1231,1231,1231,135,1678,755,2020,1372,728,1937,1662,1661,1534,499,1101,771,1558,636,1543,917,42,1167,2086,1961,2336
1378,2018-19,1610612761,TOR,Toronto Raptors,0021800538,2018-12-30T00:00:00,TOR vs. CHI,W,48.0,-1.3535906748935551,0.5055136938025081,0.37,-0.6212664484052178,0.1694546869398869,0.273,0.07381841063913437,-0.3949015352135777,0.9,1.8121362079907444,0.07710867263475085,1.0940548111858743,-1.4696897396600865,-0.5110377099173117,-0.8818405553784118,1.248764660961391,-1.183672827173389,-1.37249953442196,-1.134138901006019,-1.2882647296297025,6.0,1,1,1,1,135,2234,755,2366,1643,972,2038,1059,1526,220,92,1101,340,2279,636,1855,223,146,151,2086,2191,831
1379,2018-19,1610612747,LAL,Los Angeles Lakers,0021800541,2018-12-30T00:00:00,LAL vs. SAC,W,48.0,1.2338109825982562,1.3980582912266086,0.48,1.0125027149507229,1.7057226430121035,0.341,-0.9240783940266529,-0.3949015352135777,0.6,0.4650569562675606,0.6361073196053586,0.7875964477139942,1.104375615196801,0.0021478652525513085,-0.19969657157064433,0.03254591689400054,0.03254591689400134,-0.8957782675900775,0.534385532905569,0.8811540846534717,7.0,1,1,1,1,135,279,232,858,336,123,1386,1967,1526,2311,649,610,521,308,1135,1203,917,1133,376,640,495,751
1380,2018-19,1610612765,DET,Detroit Pistons,0021800536,2018-12-30T00:00:00,DET @ ORL,L,48.0,-0.3584361912428585,0.5055136938025081,0.424,-0.8935613089645414,-0.10986675961869775,0.258,0.572766812972028,0.012139984483941227,0.913,1.8121362079907444,-0.10922420968878438,0.9408256294499342,-0.677669630473352,-0.25444492233238053,-0.5407685634745282,-1.1836728271733903,-0.37286033112846223,0.05766426607368659,-0.18069636734225428,-0.2869945076528539,-2.0,1,1231,1231,1231,135,1496,755,1863,1907,1256,2144,624,1111,163,92,1276,426,1752,890,1543,2069,731,1167,1295,1514,1286
1381,2018-19,1610612753,ORL,Orlando Magic,0021800536,2018-12-30T00:00:00,ORL vs. DET,W,48.0,-0.1594052945127188,-0.5357883365256121,0.471,-1.1658561695238645,-1.087491822573745,0.292,0.7390829470829924,0.14782049104978073,0.917,-0.34319059476634944,0.2634415549582871,0.021450539034290582,-0.677669630473352,-0.25444492233238053,-0.19969657157064433,-0.37286033112846323,-1.183672827173389,-0.18069636734225428,0.05766426607368659,-0.1201161373233778,2.0,1,1,1,1,135,1319,1733,1022,2102,2090,1888,510,975,152,1362,921,1165,1752,890,1203,1329,146,940,1044,1374,1103
1382,2018-19,1610612757,POR,Portland Trail Blazers,0021800540,2018-12-30T00:00:00,POR vs. PHI,W,48.0,1.6318727760585345,-0.8333032023336451,0.59,0.19561813327275246,-1.3668132691323303,0.545,0.24013454475009877,0.28350099761562064,0.76,-0.8820222954556227,3.244767672134861,2.1666590833374597,0.7083655606034339,1.7982973783470706,-1.9050565310900631,-1.1836728271733903,-1.183672827173389,0.29602489948962746,0.05766426607368659,1.5486675659713707,34.0,1,1,1,1,135,142,1955,23,864,2256,38,903,868,1332,1881,3,45,535,2319,2400,2069,146,1418,1044,178,28
1383,2018-19,1610612760,OKC,Oklahoma City Thunder,0021800539,2018-12-30T00:00:00,OKC @ DAL,L,48.0,-0.1594052945127188,0.6542711267065245,0.43,-0.6212664484052178,0.867758303336349,0.237,-0.5914461258047237,-0.25922102864773816,0.667,-0.8820222954556227,-0.48188997433585684,-0.8979245513813531,-1.4696897396600865,-0.7676304975022431,2.528879363660425,-1.1836728271733903,-0.7782665791509256,0.534385532905569,-0.41905700075819574,-0.6207512483118025,-2.0,1,1231,1231,1231,135,1319,626,1772,1643,448,2259,1662,1374,2021,1881,1616,1966,2279,444,25,2069,393,1639,1522,1796,1286
1384,2018-19,1610612750,MIN,Minnesota Timberwolves,0021800537,2018-12-30T00:00:00,MIN @ MIA,W,48.0,-0.5574670879729983,0.8030285596105411,0.404,-0.8935613089645414,-1.087491822573745,0.333,1.903295885859744,1.7759865698398565,0.806,1.8121362079907444,-0.48188997433585684,0.6343672659780525,-0.08365454858330108,-0.7676304975022431,1.1645913960448901,2.0595771570063186,0.43795216491646466,0.29602489948962746,1.7261886999852745,0.21364060333557083,9.0,1,1,1,1,135,1678,515,2115,1907,2090,1396,93,109,911,92,1616,628,1208,444,246,53,1545,1418,115,1031,597
1385,2018-19,1610612742,DAL,Dallas Mavericks,0021800539,2018-12-30T00:00:00,DAL vs. OKC,W,48.0,-0.7564979847031369,-1.1308180681416797,0.457,0.7402078543913996,1.0074190266156415,0.359,-0.09249772347183002,-0.12354052208189865,0.773,-0.34319059476634944,1.008773084252431,0.6343672659780525,-0.677669630473352,2.5680757411018647,0.1413754203332391,-0.7782665791509267,-1.183672827173389,-0.41905700075819574,0.534385532905569,-0.4538728779823282,2.0,1,1,1,1,135,1858,2127,1295,462,368,1160,1201,1235,1199,1362,366,628,1752,2420,870,1731,146,737,640,1659,1103
1386,2018-19,1610612748,MIA,Miami Heat,0021800537,2018-12-30T00:00:00,MIA vs. MIN,L,48.0,-0.7564979847031369,0.2079988279944735,0.411,-0.8935613089645414,-1.087491822573745,0.333,0.7390829470829924,0.6905425173131395,0.786,1.8121362079907444,0.07710867263475085,1.0940548111858743,-1.0736796850667196,1.5417045907621396,0.1413754203332391,0.43795216491646405,2.0595771570063186,1.7261886999852745,0.29602489948962746,-0.5373120631470663,-9.0,1,1231,1231,1231,135,1858,1047,2038,1907,2090,1396,510,571,1085,92,1101,340,2083,2247,870,603,2350,2291,823,1729,1788
1387,2018-19,1610612758,SAC,Sacramento Kings,0021800541,2018-12-30T00:00:00,SAC @ LAL,L,48.0,1.0347800858681175,0.9517859925145591,0.484,0.46791299383207563,0.3091154102191796,0.382,-1.4230267963595464,-1.480345587740295,0.75,-0.34319059476634944,0.2634415549582871,0.021450539034290582,-0.08365454858330108,0.0021478652525513085,0.1413754203332391,0.03254591689400054,0.03254591689400134,0.534385532905569,-0.8957782675900775,0.29707978850030886,-7.0,1,1231,1231,1231,135,360,432,767,646,839,886,2271,2287,1379,1362,921,1165,1208,1135,870,917,1133,1639,1928,959,1631
1388,2018-19,1610612741,CHI,Chicago Bulls,0021800538,2018-12-30T00:00:00,CHI @ TOR,L,48.0,-1.5526215716236949,-1.2795755010456962,0.413,-1.1658561695238645,-1.6461347156909147,0.35,-0.25881385758279485,-0.6662625483452571,0.889,-0.8820222954556227,0.4497744372818233,-0.1317786427016503,-1.6676947669567705,1.0285190155922765,-0.19969657157064433,-1.1836728271733903,1.2487646609613914,-1.134138901006019,-1.37249953442196,-1.7888998406181271,-6.0,1,1231,1231,1231,135,2292,2193,2033,2102,2355,1249,1367,1774,257,1881,752,1283,2339,2005,1203,2069,2091,244,2218,2354,1566
1389,2018-19,1610612755,PHI,Philadelphia 76ers,0021800540,2018-12-30T00:00:00,PHI @ POR,L,48.0,-1.3535906748935551,1.1005434254185755,0.354,-0.8935613089645414,1.5660619197328116,0.186,0.24013454475009877,0.5548620107472997,0.704,-0.34319059476634944,-1.413554385953536,-1.357612096589175,-1.271684712363403,-0.7676304975022431,2.528879363660425,-1.1836728271733903,-1.183672827173389,0.05766426607368659,0.29602489948962746,-1.2882647296297025,-34.0,1,1231,1231,1231,135,2234,356,2418,1907,153,2406,903,661,1827,1362,2244,2231,2185,444,25,2069,146,1167,823,2191,2430
1390,2018-19,1610612739,CLE,Cleveland Cavaliers,0021800529,2018-12-29T00:00:00,CLE @ ATL,L,48.0,-0.1594052945127188,-0.5357883365256121,0.471,-1.7104458906425113,-1.2271525458530375,0.217,0.9053990811939572,0.8262230238789787,0.793,-0.07377474442171265,-0.10922420968878438,-0.1317786427016503,0.5103605333067499,-0.5110377099173117,0.48244741223712295,-1.1836728271733903,-0.37286033112846223,0.534385532905569,1.0111067997374512,-0.20355532248811584,-3.0,1,1231,1231,1231,135,1319,1733,1022,2367,2180,2331,421,465,1005,1108,1276,1283,696,636,615,2069,731,1639,363,1439,1359
1391,2018-19,1610612745,HOU,Houston Rockets,0021800528,2018-12-29T00:00:00,HOU @ NOP,W,48.0,-1.1545597781634165,-1.1308180681416797,0.432,1.284797575510046,1.9850440895706891,0.348,0.7390829470829924,0.6905425173131395,0.786,-0.6126064451109863,-0.6682228566593921,-0.8979245513813531,-0.677669630473352,-0.5110377099173117,0.48244741223712295,0.8433584129389278,0.03254591689400134,-0.18069636734225428,0.534385532905569,-0.20355532248811584,4.0,1,1,1,1,135,2135,2127,1722,225,73,1269,510,571,1085,1623,1769,1966,1752,636,615,371,1133,940,640,1439,977
1392,2018-19,1610612757,POR,Portland Trail Blazers,0021800534,2018-12-29T00:00:00,POR vs. GSW,L,48.0,-0.3584361912428585,0.35675626089849,0.429,-0.6212664484052178,-0.10986675961869775,0.29,0.07381841063913437,-0.12354052208189865,0.818,0.1956411059229238,0.07710867263475085,0.17467972077023144,-1.271684712363403,-0.25444492233238053,-0.5407685634745282,-0.37286033112846323,-0.37286033112846223,-0.8957782675900775,-0.6574176341741367,-0.4538728779823282,-10.0,1,1231,1231,1231,135,1496,896,1787,1643,1256,1903,1059,1235,771,868,1101,1019,2185,890,1543,1329,731,376,1725,1659,1865
1393,2018-19,1610612746,LAC,LA Clippers,0021800535,2018-12-29T00:00:00,LAC vs. SAS,L,48.0,-0.9555288814332766,-0.9820606352376632,0.439,-0.6212664484052178,-1.6461347156909147,0.45,2.069612019970709,2.0473475829715353,0.789,-0.8820222954556227,-0.2955570920123206,-0.7446953696454122,-0.4796646031766686,1.0285190155922765,0.48244741223712295,-1.1836728271733903,-0.37286033112846223,1.0111067997374512,1.0111067997374512,0.04676223300609652,-11.0,1,1231,1231,1231,135,2005,2042,1617,1643,2355,317,67,73,1050,1881,1450,1847,1558,2005,615,2069,731,1976,363,1214,1929
1394,2018-19,1610612752,NYK,New York Knicks,0021800532,2018-12-29T00:00:00,NYK @ UTA,L,48.0,-1.7516524683538346,-0.38703090362159404,0.372,1.0125027149507229,0.029793963660594208,0.469,0.07381841063913437,-0.12354052208189865,0.818,-0.6126064451109863,-1.413554385953536,-1.5108412783251157,-1.4696897396600865,0.25874065283748243,0.8235194041410069,-1.589079075195854,0.43795216491646466,-0.41905700075819574,1.487828066569333,-1.1213863593002273,-32.0,1,1231,1231,1231,135,2347,1579,2355,336,1124,240,1059,1235,771,1623,2244,2295,2279,1390,409,2316,1545,737,171,2113,2417
1395,2018-19,1610612751,BKN,Brooklyn Nets,0021800527,2018-12-29T00:00:00,BKN @ MIL,L,48.0,-0.5574670879729983,-1.4283329339497142,0.481,1.0125027149507229,0.44877613349847156,0.429,1.0717152153049216,1.6403060632740165,0.686,-1.4208539961448963,0.07710867263475085,-0.7446953696454122,0.7083655606034339,0.25874065283748243,-0.5407685634745282,-0.7782665791509267,0.03254591689400134,-0.8957782675900775,0.29602489948962746,0.38051897366504694,-14.0,1,1231,1231,1231,135,1678,2245,846,336,728,449,331,135,1960,2251,1101,1847,535,1390,1543,1731,1133,376,823,881,2044
1396,2018-19,1610612766,CHA,Charlotte Hornets,0021800530,2018-12-29T00:00:00,CHA @ WAS,L,48.0,1.2338109825982562,0.2079988279944735,0.522,0.46791299383207563,-0.10986675961869775,0.419,0.24013454475009877,0.14782049104978073,0.792,-0.07377474442171265,-0.6682228566593921,-0.5914661879094721,-0.4796646031766686,0.5153334404224136,0.48244741223712295,-0.37286033112846323,0.43795216491646466,1.9645493334012147,-0.6574176341741367,1.2983500104771584,-4.0,1,1231,1231,1231,135,279,1047,333,646,1256,526,903,975,1022,1108,1769,1720,1558,1614,615,1329,1545,2347,1725,278,1423
1397,2018-19,1610612763,MEM,Memphis Grizzlies,0021800531,2018-12-29T00:00:00,MEM vs. BOS,L,48.0,-0.9555288814332766,-1.8746052326617653,0.474,-1.1658561695238645,-0.8081703760151605,0.269,1.0717152153049216,0.8262230238789787,0.828,-0.6126064451109863,-1.2272215036299998,-1.357612096589175,-0.08365454858330108,0.7719262280073454,1.1645913960448901,-1.1836728271733903,-0.37286033112846223,0.29602489948962746,0.7727461663215098,-0.6207512483118025,-9.0,1,1231,1231,1231,135,2005,2368,955,2102,1883,2070,331,465,711,1623,2150,2231,1208,1809,246,2069,731,1418,486,1796,1788
1398,2018-19,1610612740,NOP,New Orleans Pelicans,0021800528,2018-12-29T00:00:00,NOP vs. HOU,L,48.0,0.039625602217419884,0.5055136938025081,0.446,-0.6212664484052178,-0.5288489294565751,0.321,-0.7577622599156885,-0.8019430549110966,0.765,-0.6126064451109863,0.4497744372818233,0.021450539034290582,0.11435047871338293,0.25874065283748243,-0.19969657157064433,0.03254591689400054,0.8433584129389282,0.534385532905569,-0.18069636734225428,-0.5373120631470663,-4.0,1,1231,1231,1231,135,1130,755,1499,1643,1645,1582,1821,1894,1282,1623,752,1165,1018,1390,1203,917,1859,1639,1295,1729,1423
1399,2018-19,1610612749,MIL,Milwaukee Bucks,0021800527,2018-12-29T00:00:00,MIL vs. BKN,W,48.0,1.2338109825982562,1.1005434254185755,0.49,2.6462718783066634,2.683347705967151,0.412,-0.5914461258047237,-0.9376235614769365,0.875,-1.4208539961448963,-0.10922420968878438,-0.8979245513813531,1.104375615196801,-0.7676304975022431,-0.5407685634745282,0.03254591689400054,-0.7782665791509256,0.29602489948962746,-0.8957782675900775,1.5486675659713707,14.0,1,1,1,1,135,279,356,681,23,29,593,1662,1994,327,2251,1276,1966,308,444,1543,917,393,1418,1928,178,382
