,DATE,SNOW,SNWD,TMAX,TMIN,WEEKDAY,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,Flux,PrevFlux24,PrevFlux48,SNOW24,SNOW48,SNOW7,MON,TUE,WED,THU,FRI,SAT,SUN,KMEANS30,KMEANS29,KMEANS28,KMEANS27,KMEANS26,KMEANS25,KMEANS24,KMEANS23,KMEANS22,KMEANS21,KMEANS20,KMEANS19,KMEANS18,KMEANS17,KMEANS16,KMEANS15,KMEANS14,KMEANS13,KMEANS12,KMEANS11,KMEANS10,KMEANS9,KMEANS8,KMEANS7,KMEANS6,KMEANS5,KMEANS4,KMEANS3
1257,2007-01-20,0.0,17.0,26.0,-8.0,5,14,14,11,11,-33,-40,-21,-51,54,3,-28,-13,-81,-33,-11,-6,-55,102,81,86,36,-4,23,24,83,426.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,23,27,24,20,19,6,13,7,0,1,0,11,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
1258,2007-01-21,3.0,20.0,19.0,-3.0,6,-5,-2,23,3,-21,-34,-18,-23,-9,-54,-137,-83,-87,-121,-109,-77,-23,107,31,-16,-5,52,9,22,-577,83.0,509.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,7,18,25,8,11,22,2,22,2,18,5,10,5,13,3,6,1,2,11,9,9,5,1,1,2,0,2,0
1259,2007-01-22,0.0,20.0,20.0,-10.0,0,11,3,-4,0,-74,-65,5,67,66,72,-27,-4,-10,-23,-8,-51,-23,16,53,9,-32,-14,-4,5,-32,-577.0,-494.0,3.0,3.0,3.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,26,26,16,5,18,9,11,13,3,16,6,6,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
1260,2007-01-23,0.0,20.0,19.0,-7.0,1,8,6,7,14,-53,-51,-60,92,89,7,40,18,18,-15,-67,-53,-31,31,84,-28,-46,-21,-42,16,-37,-32.0,-609.0,0.0,3.0,3.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,27,28,23,6,3,13,9,8,5,8,1,1,6,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
1261,2007-01-24,0.0,19.0,30.0,-5.0,2,11,11,11,2,-66,-53,-17,95,1,42,31,-20,44,-91,2,-22,-13,14,144,-11,-54,-38,-16,28,35,-37.0,-69.0,0.0,0.0,3.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,11,9,19,17,7,19,22,11,12,19,10,5,12,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
1262,2007-01-25,0.0,19.0,33.0,-3.0,3,4,6,2,6,-54,-14,2,52,60,-54,-12,-8,-5,-34,-71,-38,-32,-14,100,45,-4,0,31,12,-20,35.0,-2.0,0.0,0.0,3.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,8,21,2,0,8,0,15,1,4,2,2,16,10,10,15,7,12,11,7,3,3,4,4,6,0,2,0,2
1263,2007-01-26,0.0,18.0,33.0,-3.0,4,13,6,-6,-8,-36,-31,-1,34,-23,4,-21,46,-24,-70,-26,-53,2,29,125,116,110,77,26,-25,264,-20.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,29,17,13,19,2,24,5,18,7,9,18,18,7,16,4,4,5,1,0,6,0,3,2,4,1,1,1,2
1264,2007-01-27,0.0,18.0,36.0,-4.0,5,0,5,24,15,-26,-54,-52,-72,-45,12,25,25,-3,-32,-1,28,28,152,67,16,13,-38,-18,-8,61,264.0,244.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,23,2,22,3,19,6,4,20,16,1,8,4,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
1265,2007-01-28,0.0,18.0,23.0,-7.0,6,-4,8,25,3,-26,-38,-36,-24,-38,-47,-82,-98,-99,-77,-59,-38,24,77,27,38,0,13,22,19,-410,61.0,325.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,7,18,8,8,11,22,2,22,2,18,5,10,5,13,3,6,1,2,11,9,9,5,1,1,2,0,2,0
1266,2007-01-29,0.0,18.0,24.0,-3.0,0,14,5,16,-7,-64,-40,-5,79,71,8,39,0,-56,-59,-41,-12,-42,-7,99,24,-37,-14,-11,-17,-57,-410.0,-349.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,3,26,6,5,18,9,11,13,3,16,6,12,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
1267,2007-01-30,0.0,18.0,26.0,4.0,1,9,16,23,-3,-42,-63,-52,132,32,-22,18,74,-7,-55,-64,-30,-25,-20,101,-9,-91,1,-11,19,-69,-57.0,-467.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,27,28,23,6,3,13,9,8,5,8,1,1,6,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
1268,2007-01-31,4.4,22.0,23.0,16.0,2,5,10,27,-11,-51,-46,6,87,14,67,26,20,-47,-78,-26,-23,-2,-23,130,17,-60,-25,-4,6,19,-69.0,-126.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,11,9,19,17,7,19,22,11,12,19,10,5,12,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
1269,2007-02-01,0.4,22.0,16.0,-11.0,3,6,12,20,-2,-28,-40,-6,123,37,3,38,53,-4,-55,-58,15,-55,4,133,56,-21,-38,6,14,213,19.0,-50.0,4.4,4.4,4.4,0.0,0.0,0.5,1.0,0.5,0.0,0.0,8,21,10,7,24,23,15,1,4,2,2,16,10,10,15,7,12,11,7,3,3,4,4,6,0,2,0,2
1270,2007-02-02,2.6,24.0,15.0,-4.0,4,27,13,28,5,-34,-32,18,54,55,10,-31,34,17,-99,-28,-34,22,49,178,122,55,14,13,24,480,213.0,232.0,0.4,4.8,4.8,0.0,0.0,0.0,0.5,1.0,0.5,0.0,5,7,4,24,22,10,8,2,14,5,9,0,0,3,4,11,5,1,0,6,0,3,2,4,1,1,1,2
1271,2007-02-03,3.3,26.0,13.0,7.0,5,17,12,-1,-6,-15,-46,-40,-9,56,149,17,59,-43,-34,-47,-56,-102,102,13,15,-36,20,14,-19,20,480.0,693.0,2.6,3.0,7.4,0.0,0.0,0.0,0.0,0.5,1.0,0.5,23,2,22,3,19,6,4,20,16,10,8,4,3,14,2,13,3,8,6,10,5,0,5,3,3,3,1,0
1272,2007-02-04,0.0,26.0,33.0,-2.0,6,13,32,-5,3,-16,-52,-58,-42,-23,-31,-88,-122,-144,-120,-122,-53,20,128,43,21,21,15,18,-5,-567,20.0,500.0,3.3,5.9,10.7,0.5,0.0,0.0,0.0,0.0,0.5,1.0,7,6,8,16,23,12,6,3,6,11,3,2,11,8,10,10,13,7,3,7,1,5,1,1,2,0,2,0
1273,2007-02-05,0.0,23.0,41.0,-2.0,0,14,29,-1,-5,-48,-53,4,75,50,15,-22,71,15,-94,-14,-89,-1,-9,104,4,-11,-32,-45,-9,-52,-567.0,-547.0,0.0,3.3,10.7,1.0,0.5,0.0,0.0,0.0,0.0,0.5,26,15,16,5,12,1,14,12,10,14,15,6,1,0,14,5,2,10,2,8,6,2,3,5,5,4,3,1
1274,2007-02-06,0.0,22.0,43.0,9.0,1,6,40,9,11,-34,-69,-57,44,83,39,53,47,-15,-43,-64,-29,-23,13,86,8,-53,-53,-28,8,-21,-52.0,-619.0,0.0,0.0,10.7,0.5,1.0,0.5,0.0,0.0,0.0,0.0,27,4,21,6,3,13,3,4,20,8,11,9,8,9,12,0,4,0,1,0,2,8,7,2,4,4,3,1
1275,2007-02-07,0.0,20.0,45.0,12.0,2,9,47,1,8,-43,-61,-46,84,25,56,47,36,-24,-81,-48,-19,-63,74,113,-27,-34,-27,-22,-4,1,-21.0,-73.0,0.0,0.0,10.7,0.0,0.5,1.0,0.5,0.0,0.0,0.0,11,9,19,2,5,18,22,5,12,19,10,5,12,12,5,8,7,3,10,5,8,1,0,0,0,2,0,1
1276,2007-02-08,0.0,19.0,44.0,11.0,3,9,36,6,4,-40,-42,9,24,69,60,20,64,-41,-43,-2,-69,-53,135,120,30,21,18,2,4,341,1.0,-20.0,0.0,0.0,6.3,0.0,0.0,0.5,1.0,0.5,0.0,0.0,8,21,2,0,8,0,15,1,4,2,2,16,10,10,15,7,12,11,7,3,3,4,4,6,0,2,0,2
1277,2007-02-09,0.0,19.0,40.0,13.0,4,19,31,10,-7,-40,-47,-23,-10,7,42,11,17,24,-20,-28,-11,66,157,203,157,102,14,15,8,697,341.0,342.0,0.0,0.0,5.9,0.0,0.0,0.0,0.5,1.0,0.5,0.0,6,25,14,24,17,24,21,2,14,5,9,0,0,3,4,11,5,1,0,6,0,3,2,4,1,1,1,2
1278,2007-02-10,0.0,18.0,37.0,19.0,5,-10,44,-1,4,-36,-46,-46,-47,53,54,-40,-26,-16,-28,-62,25,-1,268,146,6,-98,20,1,13,177,697.0,1038.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.5,1.0,0.5,23,2,22,3,19,6,4,20,16,1,8,4,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
1279,2007-02-11,0.0,17.0,44.0,26.0,6,10,20,-6,4,-30,-58,-25,-34,-61,-51,-215,-151,-218,-180,-148,-39,54,39,79,-43,38,-1,-3,17,-1002,177.0,874.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,7,23,3,8,11,4,19,9,9,4,5,10,5,4,3,6,1,2,11,9,9,5,1,1,2,0,2,0
1280,2007-02-12,2.5,18.0,40.0,30.0,0,6,33,-4,-15,-40,-73,-41,93,44,47,-13,52,-20,-76,-124,-68,-57,-17,45,-5,-29,-30,-13,13,-292,-1002.0,-825.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,3,13,6,5,18,9,11,21,21,3,6,6,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
1281,2007-02-13,0.0,18.0,35.0,11.0,1,8,30,-6,-2,-47,-56,-50,94,48,77,6,14,-28,-115,-33,-38,-8,33,98,-9,-96,-45,-21,8,-138,-292.0,-1294.0,2.5,2.5,2.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,27,28,23,6,3,13,9,8,5,8,1,1,6,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
1282,2007-02-14,3.5,20.0,31.0,10.0,2,4,41,0,-1,-31,-85,-47,128,61,37,50,79,-51,-80,-61,11,-20,-12,58,-4,-6,-54,-1,1,17,-138.0,-430.0,0.0,2.5,2.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,11,9,5,13,20,18,7,5,1,12,13,8,13,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
1283,2007-02-15,1.2,18.0,29.0,18.0,3,14,41,8,3,-51,-51,-35,47,30,76,24,22,-32,-2,25,-29,5,52,39,78,27,7,28,30,356,17.0,-121.0,3.5,3.5,6.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,8,21,10,0,8,23,15,1,4,2,2,16,10,10,15,7,12,11,7,3,3,4,4,6,0,2,0,2
1284,2007-02-16,4.5,22.0,29.0,20.0,4,13,42,7,-9,-30,-47,-56,28,11,1,-42,87,18,-96,-44,-30,-136,28,117,16,19,3,19,47,-34,356.0,373.0,1.2,4.7,7.2,0.0,0.0,0.0,0.5,1.0,0.5,0.0,5,7,4,10,22,10,8,18,7,9,18,18,7,16,4,4,5,1,0,6,0,3,2,4,1,1,1,2
1285,2007-02-17,1.0,20.0,37.0,13.0,5,27,65,20,-7,-52,-77,-73,-68,40,51,8,39,-42,100,93,97,43,237,220,79,14,-8,3,-9,800,-34.0,322.0,4.5,5.7,11.7,0.0,0.0,0.0,0.0,0.5,1.0,0.5,23,2,22,3,19,6,4,20,16,10,8,4,3,14,2,13,3,8,6,10,5,0,5,3,3,3,1,0
1286,2007-02-18,0.0,19.0,40.0,3.0,6,11,41,10,8,-20,-55,-33,-44,-5,-29,-51,-57,-39,-15,-67,-7,-57,65,101,59,-12,18,-4,3,-179,800.0,766.0,1.0,5.5,12.7,0.5,0.0,0.0,0.0,0.0,0.5,1.0,4,6,8,16,23,12,6,3,6,11,3,2,11,8,10,6,13,2,11,9,9,5,1,1,2,0,2,0
1287,2007-02-19,0.0,18.0,38.0,3.0,0,7,39,-3,-4,-47,-88,-64,-53,-35,-106,-159,-26,-64,-52,-67,-6,-38,31,-35,178,24,-12,-24,-9,-613,-179.0,621.0,0.0,1.0,12.7,1.0,0.5,0.0,0.0,0.0,0.0,0.5,16,1,15,22,16,20,16,0,19,7,12,12,1,11,9,5,2,10,2,8,6,2,3,5,5,0,2,1
1288,2007-02-20,3.6,21.0,38.0,9.0,1,5,35,9,4,-50,-69,-52,15,154,-28,-11,23,-63,-82,-41,-18,-23,18,86,-6,-37,-36,-32,8,-191,-613.0,-792.0,0.0,0.0,10.2,0.5,1.0,0.5,0.0,0.0,0.0,0.0,27,4,21,6,3,13,3,4,20,8,11,9,6,9,12,0,4,0,1,0,2,8,7,2,4,4,3,1
1289,2007-02-21,0.0,19.0,37.0,4.0,2,8,33,-1,7,-29,-67,-46,1,92,31,11,-39,-2,-36,-73,-9,-26,7,107,36,-55,-22,-12,-3,-87,-191.0,-804.0,3.6,3.6,13.8,0.0,0.5,1.0,0.5,0.0,0.0,0.0,11,9,7,2,5,18,12,5,17,6,7,14,4,12,5,8,7,3,10,5,8,1,0,0,0,2,0,1
1290,2007-02-22,0.0,18.0,45.0,4.0,3,1,35,-16,-9,-43,-45,-60,-2,66,35,47,21,-35,-99,-86,-59,2,7,100,59,8,-61,16,12,-106,-87.0,-278.0,0.0,3.6,10.3,0.0,0.0,0.5,1.0,0.5,0.0,0.0,8,21,10,7,24,23,15,1,4,2,2,16,10,10,15,7,12,11,7,3,3,4,4,6,0,2,0,2
1291,2007-02-23,0.0,17.0,52.0,8.0,4,5,37,2,14,-49,-30,-75,-76,30,0,2,85,-72,-66,-72,0,67,59,166,113,66,31,46,7,290,-106.0,-193.0,0.0,0.0,9.1,0.0,0.0,0.0,0.5,1.0,0.5,0.0,29,17,4,19,2,24,8,2,14,9,9,0,7,16,4,4,5,1,0,6,0,3,2,4,1,1,1,2
1292,2007-02-24,3.7,20.0,44.0,16.0,5,17,53,-6,25,-39,-14,-38,-5,30,58,-27,35,-6,-66,0,-32,-2,69,107,87,26,16,41,5,334,290.0,184.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.5,1.0,0.5,23,2,22,3,19,6,4,20,16,1,8,4,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
1293,2007-02-25,1.3,20.0,25.0,5.0,6,10,20,0,7,-18,-38,-31,0,-48,-109,-146,-44,-39,-40,-31,-75,15,78,81,15,37,33,27,51,-245,334.0,624.0,3.7,3.7,7.3,0.5,0.0,0.0,0.0,0.0,0.5,1.0,7,18,8,16,11,22,2,22,2,18,5,10,5,13,3,6,1,2,11,9,9,5,1,1,2,0,2,0
1294,2007-02-26,5.0,25.0,27.0,10.0,0,15,19,10,-2,-44,-89,-10,140,142,-129,-73,4,-37,-28,-57,-63,-18,-73,74,22,-51,-21,6,-3,-266,-245.0,89.0,1.3,5.0,8.6,1.0,0.5,0.0,0.0,0.0,0.0,0.5,26,15,16,5,12,1,14,12,10,3,15,6,1,0,14,5,2,10,2,8,6,2,3,5,5,4,3,1
1295,2007-02-27,4.3,26.0,29.0,19.0,1,17,12,29,3,-42,-46,-42,80,45,-29,22,16,-38,-50,-38,-4,-75,-24,102,62,-30,5,4,27,6,-266.0,-511.0,5.0,6.3,13.6,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0,4,11,4,10,21,23,4,11,17,19,9,8,9,12,0,4,6,8,4,7,6,7,2,4,4,3,1
1296,2007-02-28,7.4,30.0,38.0,14.0,2,10,14,28,-4,-39,-49,-15,104,31,35,-32,-18,-44,-49,-55,-3,-33,5,33,13,-58,-10,7,18,-111,6.0,-260.0,4.3,9.3,14.3,0.0,0.5,1.0,0.5,0.0,0.0,0.0,13,12,7,2,5,15,12,5,17,6,7,14,4,12,5,8,7,3,10,5,8,1,6,0,0,2,0,1
1297,2007-03-01,1.8,30.0,21.0,-2.0,3,4,16,32,4,-32,-39,10,64,119,62,7,8,-18,28,-41,-26,-60,-51,102,74,-25,33,-3,29,297,-111.0,-105.0,7.4,11.7,21.7,0.0,0.0,0.5,1.0,0.5,0.0,0.0,19,14,26,12,21,3,10,10,13,20,4,17,17,6,11,12,0,5,5,2,4,7,6,6,0,2,0,2
1298,2007-03-02,5.8,35.0,20.0,5.0,4,36,14,7,-2,-40,-30,-43,52,7,19,2,-50,-40,-20,-2,11,43,1,140,119,63,52,64,16,419,297.0,186.0,1.8,9.2,23.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,18,8,12,14,0,2,17,15,18,13,17,7,14,3,8,1,11,9,5,2,4,7,2,4,1,1,1,2
1299,2007-03-03,0.0,31.0,22.0,-6.0,5,20,5,12,3,-22,-99,-58,-97,27,-75,-56,0,3,-51,-1,-52,-103,73,61,39,62,-11,31,6,-283,419.0,716.0,5.8,7.6,29.3,0.0,0.0,0.0,0.0,0.5,1.0,0.5,21,24,9,15,9,7,18,6,15,10,16,15,3,14,2,13,3,8,6,10,4,0,5,3,3,3,1,0
1300,2007-03-04,0.0,28.0,23.0,-9.0,6,-14,4,17,5,-19,-51,7,-29,-27,-52,-172,-95,-148,-117,-78,-53,-35,57,95,-18,8,14,19,21,-661,-283.0,136.0,0.0,5.8,25.6,0.5,0.0,0.0,0.0,0.0,0.5,1.0,4,6,17,16,23,12,6,3,6,11,3,2,11,8,10,10,13,7,3,7,1,5,1,1,2,0,2,0
1301,2007-03-05,0.0,26.0,35.0,-7.0,0,7,3,1,-7,-41,-68,-12,136,6,-19,25,-22,-20,-31,16,-55,-62,-29,81,-3,-48,-23,9,19,-137,-661.0,-944.0,0.0,0.0,24.3,1.0,0.5,0.0,0.0,0.0,0.0,0.5,28,15,20,11,12,1,14,12,10,14,15,13,1,0,14,5,2,6,8,4,7,6,3,5,5,4,3,1
1302,2007-03-06,0.0,25.0,47.0,5.0,1,5,-2,15,13,-39,-47,-14,131,50,17,-18,8,0,-24,-31,-25,-54,31,24,-12,-82,-35,2,20,-67,-137.0,-798.0,0.0,0.0,19.3,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0,22,11,4,10,21,23,4,11,17,19,9,8,9,12,0,4,6,8,4,7,6,7,2,4,4,3,1
1303,2007-03-07,0.0,23.0,44.0,9.0,2,13,12,7,-13,-45,-57,-2,87,25,40,41,-22,31,-101,-6,-86,-118,61,95,19,-31,-39,-4,28,-65,-67.0,-204.0,0.0,0.0,15.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,11,9,7,2,5,18,12,5,17,6,7,14,4,12,5,8,7,3,10,5,8,1,0,0,0,2,0,1
1304,2007-03-08,0.0,22.0,52.0,14.0,3,6,22,0,8,-46,-38,-14,62,-19,30,14,52,19,-14,-21,15,-79,28,77,31,-56,-13,17,39,120,-65.0,-132.0,0.0,0.0,7.6,0.0,0.0,0.5,1.0,0.5,0.0,0.0,8,21,10,7,24,23,15,1,4,2,2,16,10,10,15,7,12,11,7,3,3,4,4,6,0,2,0,2
1305,2007-03-09,2.1,24.0,39.0,16.0,4,10,11,16,-9,-63,-14,-34,-16,134,19,-6,28,-82,-95,-18,7,-82,117,226,120,44,40,34,25,412,120.0,55.0,0.0,0.0,5.8,0.0,0.0,0.0,0.5,1.0,0.5,0.0,29,17,4,19,2,10,8,2,14,5,9,0,0,16,4,11,5,1,0,6,0,3,2,4,1,1,1,2
1306,2007-03-10,0.0,21.0,45.0,17.0,5,13,0,25,0,-28,-48,-38,-52,50,-9,-7,55,23,-70,-14,47,99,138,98,23,6,45,51,57,464,412.0,532.0,2.1,2.1,2.1,0.0,0.0,0.0,0.0,0.5,1.0,0.5,23,2,22,3,19,6,4,20,16,1,8,4,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
1307,2007-03-12,0.0,19.0,45.0,20.0,0,21,8,24,-1,-22,42,172,-67,10,20,57,-15,-2,-40,-53,-86,-66,99,121,6,-22,-27,14,8,201,464.0,876.0,0.0,2.1,2.1,1.0,0.5,0.0,0.0,0.0,0.0,0.5,24,26,27,23,1,9,0,13,3,16,14,12,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
1308,2007-03-13,0.0,17.0,53.0,20.0,1,6,32,1,-4,-58,56,77,2,-13,-15,-5,-11,-4,-55,-18,-55,-124,67,83,-47,-35,6,30,15,-69,201.0,665.0,0.0,0.0,2.1,0.5,1.0,0.5,0.0,0.0,0.0,0.0,27,28,23,6,3,13,9,8,5,8,1,1,6,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
1309,2007-03-14,0.0,15.0,57.0,21.0,2,16,2,15,-13,-44,21,96,-77,-38,4,54,-29,-2,-21,-34,-112,-55,99,50,-6,13,-8,19,10,-40,-69.0,132.0,0.0,0.0,2.1,0.0,0.5,1.0,0.5,0.0,0.0,0.0,2,19,19,17,7,19,22,11,12,19,10,5,12,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
1310,2007-03-15,0.0,13.0,55.0,26.0,3,19,3,6,-21,-64,37,99,-27,-33,-45,-64,-24,-65,-86,-52,-51,-61,47,100,-17,4,-12,28,10,-269,-40.0,-109.0,0.0,0.0,2.1,0.0,0.0,0.5,1.0,0.5,0.0,0.0,14,0,2,0,8,0,1,14,4,2,2,16,10,10,15,7,12,11,7,3,3,4,4,6,0,2,0,2
1311,2007-03-16,0.0,12.0,49.0,21.0,4,12,11,-1,-14,-76,17,62,-104,-109,-113,-42,-9,-132,-93,-73,-105,19,237,191,27,59,-8,13,3,-228,-269.0,-309.0,0.0,0.0,2.1,0.0,0.0,0.0,0.5,1.0,0.5,0.0,29,17,13,19,2,24,5,18,7,9,18,18,7,16,4,4,5,1,0,6,0,3,2,4,1,1,1,2
1312,2007-03-17,0.0,10.0,54.0,22.0,5,-4,20,12,-15,-69,-46,-105,-77,-114,-73,-19,-64,12,0,-16,-52,84,47,89,5,9,-16,-9,19,-382,-228.0,-497.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1,5,0,20,15,14,13,7,0,1,0,11,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
1313,2007-03-18,0.0,7.0,59.0,22.0,6,8,9,-4,5,-48,-39,-62,-86,-145,-80,-152,-150,-45,9,-34,-42,79,80,61,44,26,14,29,16,-507,-382.0,-610.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,12,10,25,1,13,22,2,22,2,18,5,10,5,13,3,6,1,2,11,9,9,5,1,1,2,0,2,0
1314,2007-03-19,0.0,5.0,63.0,23.0,0,-1,5,11,-8,-43,35,68,-94,11,-29,58,-83,33,-39,-47,-111,-48,150,103,9,-12,2,27,31,28,-507.0,-889.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,24,26,27,23,1,9,0,13,3,16,14,12,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
1315,2007-03-20,0.0,0.0,62.0,28.0,1,15,6,4,-15,-54,20,116,-71,9,28,-23,-10,-46,-38,-57,-91,-32,133,108,-67,-13,-6,12,19,-53,28.0,-479.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,27,28,23,6,3,13,9,8,5,8,1,1,6,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
1316,2007-03-21,0.0,0.0,62.0,33.0,2,15,6,10,-15,-53,12,139,-78,-84,15,3,-28,-36,-32,-55,-3,-14,144,80,0,-38,-12,2,42,20,-53.0,-25.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,2,19,19,17,7,19,22,11,12,19,10,5,12,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
1317,2007-03-22,0.0,0.0,49.0,27.0,3,-3,1,3,-20,-51,52,76,-39,-49,-13,37,-48,-37,-54,-47,-17,6,146,144,-26,-15,13,26,21,106,20.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,15,0,2,0,8,0,1,14,4,2,2,16,10,10,15,7,12,11,7,3,3,4,4,6,0,2,0,2
1318,2007-03-23,0.0,0.0,52.0,28.0,4,15,-4,25,-41,-43,46,51,-92,-57,-72,-8,-34,-80,-79,-57,-5,-31,185,168,12,17,27,4,27,-26,106.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,29,17,13,19,2,24,5,18,7,9,18,18,7,16,4,4,5,1,0,6,0,3,2,4,1,1,1,2
1319,2007-03-24,0.0,0.0,55.0,30.0,5,-3,14,19,-14,-50,-36,-36,-58,-44,-56,-88,59,19,-105,24,130,119,169,66,0,-24,5,10,17,137,-26.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1,5,0,20,15,14,13,7,0,1,0,11,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
1320,2007-03-25,0.0,0.0,44.0,35.0,6,5,8,3,0,-43,-31,-24,-85,-92,-84,-94,-3,-41,33,-26,-64,77,84,24,-10,38,38,20,9,-258,137.0,111.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,12,10,25,1,13,22,2,22,2,18,5,10,5,13,3,6,1,2,11,9,9,5,1,1,2,0,2,0
1321,2007-03-26,0.0,0.0,59.0,28.0,0,5,21,3,-9,-27,55,131,-19,4,-16,16,9,-41,-46,-62,-149,-71,108,119,-32,-27,-20,13,29,-6,-258.0,-121.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,24,26,27,23,1,9,0,13,3,16,14,12,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
1322,2007-03-27,0.0,0.0,62.0,32.0,1,11,18,4,-13,-63,33,110,4,13,-60,7,-65,-80,-19,5,-86,-120,125,85,-53,-23,6,16,6,-139,-6.0,-264.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,27,28,23,6,3,13,9,8,5,8,1,1,6,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
1323,2007-03-28,0.5,0.0,64.0,31.0,2,15,21,12,-10,-49,16,133,12,-9,4,-7,-18,-23,-42,-28,-95,-63,107,82,-38,-32,-13,-31,-9,-65,-139.0,-145.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,2,19,19,17,7,19,22,11,12,19,10,5,12,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
1324,2007-03-29,2.1,2.0,34.0,20.0,3,18,16,25,-2,-44,26,62,54,23,-24,0,-15,-67,-34,-74,-104,-48,124,31,-29,-73,-3,22,10,-106,-65.0,-204.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,14,3,18,9,25,16,20,19,8,2,2,16,2,10,7,7,12,11,7,3,3,4,4,6,0,2,0,2
1325,2007-03-30,0.0,1.0,32.0,16.0,4,14,2,1,-25,-40,60,37,-18,-66,-67,-46,-57,-106,-111,-51,-62,-16,165,130,61,41,32,30,14,-78,-106.0,-171.0,2.1,2.6,2.6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,29,17,13,19,2,24,5,18,7,9,18,18,7,16,4,4,5,1,0,6,0,3,2,4,1,1,1,2
