,Away,Date,Home,MLA,MLH,OU,Spread
436,CLE,2015/12/25,GSW,240,-280.0,210.0,7.0
437,SAS,2015/12/25,HOU,-300,250.0,200.5,6.0
438,LAC,2015/12/25,LAL,-1100,700.0,207.0,12.0
439,WAS,2015/12/26,BKN,-140,120.0,206.5,1.5
440,TOR,2015/12/26,MIL,-150,130.0,193.5,2.5
441,HOU,2015/12/26,NOP,-120,100.0,213.5,1.0
442,MEM,2015/12/26,CHA,120,-140.0,195.5,3.5
443,MIA,2015/12/26,ORL,175,-200.0,192.5,4.0
444,BOS,2015/12/26,DET,-120,100.0,203.0,2.0
445,NYK,2015/12/26,ATL,290,-350.0,201.5,6.5
446,IND,2015/12/26,MIN,-165,145.0,207.0,5.0
447,CHI,2015/12/26,DAL,120,-140.0,200.0,3.5
448,DEN,2015/12/26,SAS,1200,-3000.0,196.0,14.5
449,PHI,2015/12/26,PHX,625,-950.0,204.0,12.0
450,LAC,2015/12/26,UTA,-130,110.0,197.0,0.0
451,CLE,2015/12/26,POR,-340,280.0,198.5,6.0
452,LAL,2015/12/27,MEM,430,-550.0,198.0,11.5
453,NYK,2015/12/27,BOS,345,-425.0,201.5,7.5
454,DEN,2015/12/27,OKC,1700,-5000.0,206.5,16.0
455,POR,2015/12/27,SAC,355,-450.0,208.0,7.0
456,NOP,2015/12/28,ORL,155,-175.0,205.5,4.5
457,ATL,2015/12/28,IND,105,-125.0,205.0,2.0
458,LAL,2015/12/28,CHA,850,-1500.0,200.0,12.5
459,LAC,2015/12/28,WAS,-105,-115.0,205.5,1.0
460,BKN,2015/12/28,MIA,310,-370.0,194.0,9.0
461,TOR,2015/12/28,CHI,100,-120.0,196.0,2.0
462,MIN,2015/12/28,SAS,1000,-2000.0,193.0,15.0
463,MIL,2015/12/28,DAL,195,-230.0,198.5,6.5
464,PHI,2015/12/28,UTA,330,-400.0,194.0,11.0
465,CLE,2015/12/28,PHX,-550,425.0,200.0,9.0
466,SAC,2015/12/28,GSW,1100,-2500.0,223.0,13.0
467,DET,2015/12/29,NYK,-125,105.0,198.0,1.5
468,MIA,2015/12/29,MEM,170,-190.0,189.0,5.0
469,MIL,2015/12/29,OKC,1000,-2000.0,205.0,13.0
470,ATL,2015/12/29,HOU,155,-175.0,210.5,3.0
471,CLE,2015/12/29,DEN,-270,230.0,196.5,8.0
472,BKN,2015/12/30,ORL,280,-340.0,199.0,7.0
473,LAC,2015/12/30,CHA,-140,120.0,201.5,2.0
474,LAL,2015/12/30,BOS,950,-1800.0,206.0,12.5
475,WAS,2015/12/30,TOR,280,-340.0,202.5,6.5
476,IND,2015/12/30,CHI,135,-155.0,201.0,2.5
477,UTA,2015/12/30,MIN,150,-170.0,196.5,1.0
478,GSW,2015/12/30,DAL,-165,145.0,213.5,8.5
479,PHX,2015/12/30,SAS,1200,-3000.0,196.0,15.0
480,DEN,2015/12/30,POR,210,-250.0,201.5,7.0
481,PHI,2015/12/30,SAC,500,-700.0,210.0,8.5
482,MIL,2015/12/31,IND,200,-240.0,200.5,8.0
483,MIN,2015/12/31,DET,320,-380.0,201.5,7.0
484,GSW,2015/12/31,HOU,145,-165.0,212.0,0.0
485,PHX,2015/12/31,OKC,1300,-3500.0,210.5,14.5
486,LAC,2015/12/31,NOP,115,-135.0,208.0,1.0
487,POR,2015/12/31,UTA,140,-160.0,193.0,1.5
488,ORL,2016/01/01,WAS,105,-125.0,204.5,2.5
489,DAL,2016/01/01,MIA,120,-140.0,195.0,3.0
490,CHA,2016/01/01,TOR,220,-260.0,196.5,6.5
491,NYK,2016/01/01,CHI,250,-300.0,199.0,6.5
492,PHI,2016/01/01,LAL,130,-150.0,206.0,4.0
493,BKN,2016/01/02,BOS,440,-570.0,203.5,9.5
494,PHX,2016/01/02,SAC,210,-260.0,216.0,7.0
495,DET,2016/01/02,IND,165,-185.0,201.5,4.5
496,OKC,2016/01/02,CHA,-434,351.0,208.5,5.5
497,ORL,2016/01/02,CLE,310,-380.0,194.5,8.0
498,MIL,2016/01/02,MIN,110,-130.0,200.5,2.0
499,NOP,2016/01/02,DAL,150,-170.0,208.0,4.0
500,HOU,2016/01/02,SAS,600,-900.0,200.5,11.0
501,MEM,2016/01/02,UTA,-130,110.0,186.0,1.5
502,DEN,2016/01/02,GSW,1050,-2650.0,215.0,15.0
503,PHI,2016/01/02,LAC,900,-1600.0,208.5,12.5
504,ATL,2016/01/03,NYK,-200,170.0,203.5,3.5
505,CHI,2016/01/03,TOR,155,-175.0,197.0,3.5
506,MIA,2016/01/03,WAS,-120,100.0,197.0,1.5
507,POR,2016/01/03,DEN,-120,100.0,202.5,1.5
508,PHX,2016/01/03,LAL,-120,100.0,208.5,1.0
509,MIN,2016/01/04,PHI,-245,205.0,206.5,4.5
510,TOR,2016/01/04,CLE,310,-380.0,190.0,7.0
511,IND,2016/01/04,MIA,105,-125.0,194.0,2.0
512,ORL,2016/01/04,DET,160,-180.0,199.0,4.0
513,BOS,2016/01/04,BKN,-325,260.0,201.5,5.5
514,SAS,2016/01/04,MIL,-530,410.0,191.0,10.0
515,SAC,2016/01/04,OKC,280,-345.0,219.5,10.5
516,HOU,2016/01/04,UTA,-158,138.0,200.5,1.5
517,MEM,2016/01/04,POR,-125,105.0,192.0,1.0
518,CHA,2016/01/04,GSW,750,-1100.0,206.5,8.0
519,NYK,2016/01/05,ATL,265,-330.0,203.0,8.5
520,MIL,2016/01/05,CHI,325,-400.0,198.5,7.0
521,SAC,2016/01/05,DAL,230,-290.0,214.0,4.5
522,GSW,2016/01/05,LAL,-1750,950.0,213.5,14.0
523,IND,2016/01/06,ORL,-165,145.0,198.0,1.0
524,NYK,2016/01/06,MIA,280,-340.0,192.0,7.5
525,CLE,2016/01/06,WAS,-340,280.0,198.0,6.0
526,TOR,2016/01/06,BKN,-330,270.0,197.5,6.5
527,DET,2016/01/06,BOS,130,-150.0,201.5,4.0
528,DAL,2016/01/06,NOP,350,-420.0,207.0,3.0
529,DEN,2016/01/06,MIN,140,-160.0,205.0,3.0
530,UTA,2016/01/06,SAS,1100,-2500.0,186.0,15.0
531,CHA,2016/01/06,PHX,-130,110.0,206.0,1.0
532,MEM,2016/01/06,OKC,340,-410.0,199.5,5.5
533,LAC,2016/01/06,POR,-165,145.0,205.5,3.5
534,ATL,2016/01/07,PHI,-550,425.0,207.5,9.0
535,BOS,2016/01/07,CHI,240,-280.0,204.0,4.5
536,UTA,2016/01/07,HOU,230,-270.0,196.5,8.5
537,LAL,2016/01/07,SAC,350,-420.0,214.0,8.5
538,TOR,2016/01/08,WAS,-135,115.0,200.5,2.5
539,ORL,2016/01/08,BKN,-155,135.0,194.0,5.0
540,IND,2016/01/08,NOP,-130,110.0,206.0,2.0
541,CLE,2016/01/08,MIN,-600,450.0,197.0,9.0
542,DAL,2016/01/08,MIL,-110,-110.0,201.5,1.5
543,DEN,2016/01/08,MEM,200,-240.0,194.0,5.5
544,NYK,2016/01/08,SAS,1300,-3500.0,195.5,14.0
545,MIA,2016/01/08,PHX,-200,175.0,197.5,4.0
546,GSW,2016/01/08,POR,-550,425.0,214.5,8.5
547,OKC,2016/01/08,LAL,-5000,1500.0,209.5,13.0
548,CHA,2016/01/09,LAC,350,-420.0,206.0,7.5
549,CHI,2016/01/09,ATL,120,-140.0,206.5,2.5
550,WAS,2016/01/09,ORL,140,-160.0,201.0,1.5
551,BKN,2016/01/09,DET,575,-850.0,197.5,11.0
552,TOR,2016/01/09,PHI,-500,400.0,203.5,9.5
553,MIA,2016/01/09,UTA,-115,-105.0,185.0,2.0
554,GSW,2016/01/09,SAC,-450,375.0,222.0,7.5
555,DAL,2016/01/10,MIN,-175,155.0,199.0,3.5
556,NOP,2016/01/10,LAC,450,-600.0,204.5,8.0
557,CLE,2016/01/10,PHI,-7000,1700.0,203.0,14.0
558,BOS,2016/01/10,MEM,-150,130.0,193.0,1.5
559,IND,2016/01/10,HOU,120,-140.0,205.5,0.0
560,MIL,2016/01/10,NYK,200,-240.0,202.5,4.0
561,CHA,2016/01/10,DEN,-125,105.0,201.0,0.0
562,OKC,2016/01/10,POR,-380,320.0,213.5,7.0
563,UTA,2016/01/10,LAL,-165,145.0,194.0,1.5
564,SAS,2016/01/11,BKN,-2500,1100.0,191.0,13.5
565,WAS,2016/01/11,CHI,375,-450.0,207.5,8.0
566,MIA,2016/01/11,GSW,1000,-2000.0,204.0,11.5
567,PHX,2016/01/12,IND,700,-1100.0,205.5,10.5
568,BOS,2016/01/12,NYK,-125,105.0,200.0,1.0
569,SAS,2016/01/12,DET,-330,270.0,194.0,6.0
570,HOU,2016/01/12,MEM,-140,120.0,197.0,1.0
571,CHI,2016/01/12,MIL,-155,135.0,202.0,4.0
572,OKC,2016/01/12,MIN,-800,550.0,211.5,11.5
573,CLE,2016/01/12,DAL,-250,210.0,200.0,6.0
574,NOP,2016/01/12,LAL,-140,120.0,201.0,2.0
575,ATL,2016/01/13,CHA,-145,125.0,205.5,2.5
576,MIL,2016/01/13,WAS,190,-230.0,208.5,5.0
577,NYK,2016/01/13,BKN,-155,135.0,192.5,5.5
578,IND,2016/01/13,BOS,142,-162.0,202.5,2.0
579,DAL,2016/01/13,OKC,799,-1299.0,213.0,8.5
580,MIN,2016/01/13,HOU,300,-365.0,206.5,10.0
581,GSW,2016/01/13,DEN,-570,440.0,211.0,9.0
582,NOP,2016/01/13,SAC,210,-260.0,213.0,8.5
583,UTA,2016/01/13,POR,145,-165.0,192.0,1.5
584,MIA,2016/01/13,LAC,125,-145.0,197.0,5.0
585,CHI,2016/01/14,PHI,-430,345.0,206.5,8.5
586,DET,2016/01/14,MEM,-130,110.0,192.5,1.0
587,CLE,2016/01/14,SAS,225,-275.0,195.5,6.0
588,SAC,2016/01/14,UTA,125,-145.0,202.0,1.5
589,LAL,2016/01/14,GSW,2173,-5000.0,214.5,18.0
590,WAS,2016/01/15,IND,270,-335.0,206.0,8.0
591,MIN,2016/01/15,OKC,850,-1450.0,207.0,14.0
592,PHX,2016/01/15,BOS,400,-500.0,209.5,8.5
593,POR,2016/01/15,BKN,-165,146.0,199.5,3.0
594,DAL,2016/01/15,CHI,-105,-115.0,202.0,1.5
595,ATL,2016/01/15,MIL,-200,170.0,207.5,3.5
596,CHA,2016/01/15,NOP,140,-160.0,202.5,2.0
597,MIA,2016/01/15,DEN,-125,105.0,193.5,2.0
598,CLE,2016/01/15,HOU,-135,115.0,205.0,3.0
599,BOS,2016/01/16,WAS,-125,105.0,208.5,1.5
600,MIL,2016/01/16,CHA,190,-230.0,200.5,6.0
601,BKN,2016/01/16,ATL,470,-620.0,203.0,12.0
602,POR,2016/01/16,PHI,-240,200.0,207.5,5.5
603,GSW,2016/01/16,DET,-295,235.0,214.0,6.0
604,NYK,2016/01/16,MEM,185,-215.0,191.0,3.5
605,LAL,2016/01/16,UTA,325,-400.0,190.5,8.0
606,SAC,2016/01/16,LAC,150,-170.0,216.5,5.0
607,PHX,2016/01/17,MIN,150,-170.0,206.0,2.5
608,DAL,2016/01/17,SAS,750,-1200.0,195.0,11.5
609,MIA,2016/01/17,OKC,450,-600.0,202.0,9.5
610,IND,2016/01/17,DEN,-140,120.0,201.0,4.0
611,HOU,2016/01/17,LAL,-550,425.0,208.0,9.0
612,PHI,2016/01/18,NYK,450,-600.0,203.5,9.0
613,UTA,2016/01/18,CHA,145,-165.0,190.0,3.5
614,POR,2016/01/18,WAS,155,-175.0,215.0,5.0
615,NOP,2016/01/18,MEM,170,-190.0,196.5,4.0
616,CHI,2016/01/18,DET,140,-160.0,204.5,4.0
617,ORL,2016/01/18,ATL,300,-360.0,201.0,8.0
618,BKN,2016/01/18,TOR,600,-900.0,208.0,2.0
619,GSW,2016/01/18,CLE,140,-160.0,208.0,2.0
620,BOS,2016/01/18,DAL,-130,110.0,204.0,1.5
621,HOU,2016/01/18,LAC,210,-250.0,208.0,6.5
622,MIL,2016/01/19,MIA,160,-180.0,192.5,5.5
623,MIN,2016/01/19,NOP,200,-240.0,203.5,5.5
624,IND,2016/01/19,PHX,-250,210.0,208.0,5.5
625,OKC,2016/01/19,DEN,-450,375.0,212.0,8.0
626,PHI,2016/01/20,ORL,280,-340.0,198.5,7.5
627,MIA,2016/01/20,WAS,235,-275.0,199.0,2.0
628,BOS,2016/01/20,TOR,145,-165.0,201.0,3.0
629,CLE,2016/01/20,BKN,-1500,850.0,199.0,12.0
630,UTA,2016/01/20,NYK,120,-140.0,188.0,4.0
631,DET,2016/01/20,HOU,140,-160.0,206.0,3.5
632,GSW,2016/01/20,CHI,-260,220.0,215.5,5.5
633,CHA,2016/01/20,OKC,425,-550.0,207.5,10.5
634,MIN,2016/01/20,DAL,230,-270.0,197.0,9.0
635,SAC,2016/01/20,LAL,-310,260.0,215.0,5.0
636,ATL,2016/01/20,POR,-120,100.0,207.0,2.5
637,DET,2016/01/21,NOP,120,-140.0,202.5,1.0
638,LAC,2016/01/21,CLE,235,-275.0,201.0,6.0
639,MEM,2016/01/21,DEN,-140,120.0,195.5,2.5
640,ATL,2016/01/21,SAC,-110,-110.0,218.5,0.0
641,SAS,2016/01/21,PHX,-6000,1600.0,200.5,12.5
642,CHA,2016/01/22,ORL,170,-190.0,191.5,3.0
643,UTA,2016/01/22,BKN,-250,210.0,188.0,4.0
644,CHI,2016/01/22,BOS,145,-165.0,207.0,3.5
645,LAC,2016/01/22,NYK,-150,130.0,202.5,1.0
646,MIL,2016/01/22,HOU,125,-145.0,206.0,3.0
647,MIA,2016/01/22,TOR,525,-750.0,187.5,9.0
648,OKC,2016/01/22,DAL,-260,220.0,206.0,6.0
649,IND,2016/01/22,GSW,750,-1200.0,215.0,12.0
650,SAS,2016/01/22,LAL,-7000,1700.0,196.5,15.5
651,NYK,2016/01/23,CHA,-125,105.0,199.0,1.5
652,MIL,2016/01/23,NOP,220,-260.0,205.5,5.5
653,MEM,2016/01/23,MIN,-160,140.0,195.5,4.5
654,CHI,2016/01/23,CLE,500,-700.0,200.0,9.5
655,ATL,2016/01/23,PHX,-750,525.0,207.0,11.0
656,DET,2016/01/23,DEN,-190,170.0,206.0,3.0
657,IND,2016/01/23,SAC,135,-155.0,214.5,3.0
658,LAL,2016/01/23,POR,600,-900.0,205.5,10.0
659,BOS,2016/01/24,PHI,-380,320.0,205.5,9.0
660,DAL,2016/01/24,HOU,155,-175.0,208.0,1.5
661,Oklahoma City,2016/01/24,BKN,-2000,1000.0,208.5,13.5
662,LA Clippers,2016/01/24,TOR,120,-140.0,204.0,2.5
663,MIN,2016/01/25,CLE,950,-1800.0,198.5,13.5
664,BOS,2016/01/25,WAS,135,-155.0,212.5,1.0
665,ORL,2016/01/25,MEM,190,-220.0,190.0,6.5
666,MIA,2016/01/25,CHI,250,-300.0,190.5,8.0
667,HOU,2016/01/25,NOP,160,-180.0,215.0,4.5
668,DET,2016/01/25,UTA,135,-155.0,192.0,1.0
669,ATL,2016/01/25,DEN,-170,150.0,204.0,4.5
670,CHA,2016/01/25,SAC,320,-380.0,212.0,6.5
671,SAS,2016/01/25,GSW,175,-200.0,210.0,4.5
672,LAC,2016/01/26,IND,-120,100.0,208.5,0.0
673,PHX,2016/01/26,PHI,115,-135.0,206.0,2.5
674,WAS,2016/01/26,TOR,320,-380.0,206.5,6.0
675,MIA,2016/01/26,BKN,-165,145.0,189.0,5.0
676,OKC,2016/01/26,NYK,-460,380.0,209.5,7.0
677,ORL,2016/01/26,MIL,180,-210.0,195.5,4.5
678,SAC,2016/01/26,POR,175,-200.0,215.5,2.5
679,DAL,2016/01/26,LAL,-260,220.0,201.5,7.5
680,PHX,2016/01/27,CLE,2100,-6500.0,209.0,15.5
681,DEN,2016/01/27,BOS,425,-550.0,209.5,8.0
682,PHI,2016/01/27,DET,750,-1200.0,202.0,12.5
683,HOU,2016/01/27,SAS,425,-550.0,206.5,9.5
684,LAC,2016/01/27,ATL,190,-220.0,209.0,3.0
685,OKC,2016/01/27,MIN,-290,245.0,210.0,9.0
686,CHA,2016/01/27,UTA,250,-300.0,191.0,5.0
687,DAL,2016/01/27,GSW,2000,-9900.0,215.0,14.0
688,DEN,2016/01/28,WAS,280,-340.0,210.0,6.0
689,ATL,2016/01/28,IND,130,-150.0,203.5,1.5
690,MIL,2016/01/28,MEM,190,-220.0,195.5,5.5
691,NYK,2016/01/28,TOR,600,-900.0,201.0,9.5
692,SAC,2016/01/28,NOP,-210,180.0,216.0,1.5
693,CHI,2016/01/28,LAL,-450,375.0,201.5,8.5
694,PHX,2016/01/29,NYK,260,-310.0,205.0,8.5
695,CLE,2016/01/29,DET,-180,160.0,207.5,3.5
696,ORL,2016/01/29,BOS,320,-380.0,204.5,8.5
697,MIA,2016/01/29,MIL,-110,-110.0,190.0,1.5
698,HOU,2016/01/29,OKC,330,-400.0,223.0,8.0
699,BKN,2016/01/29,DAL,320,-380.0,199.0,9.5
700,MIN,2016/01/29,UTA,375,-450.0,194.0,8.0
701,CHA,2016/01/29,POR,210,-250.0,205.5,5.5
702,LAL,2016/01/29,LAC,1000,-2000.0,204.5,13.5
703,GSW,2016/01/30,PHI,-9900,2000.0,218.0,17.5
704,DET,2016/01/30,TOR,280,-340.0,203.5,6.5
705,DEN,2016/01/30,IND,400,-500.0,207.5,8.5
706,BKN,2016/01/30,NOP,375,-450.0,206.0,7.0
707,WAS,2016/01/30,HOU,155,-175.0,218.5,4.0
708,SAC,2016/01/30,MEM,155,-175.0,204.0,3.0
709,SAS,2016/01/30,CLE,-115,-105.0,206.0,1.0
710,CHI,2016/01/31,LAC,170,-190.0,204.0,5.0
711,BOS,2016/01/31,ORL,-175,155.0,205.0,3.5
712,ATL,2016/01/31,MIA,-150,130.0,193.0,1.0
713,PHX,2016/01/31,DAL,400,-500.0,201.0,12.0
714,GSW,2016/01/31,NYK,-700,500.0,217.0,9.5
715,MIN,2016/01/31,POR,250,-300.0,206.5,7.5
716,CHA,2016/01/31,LAL,-165,145.0,200.0,4.0
717,CLE,2016/02/01,IND,-230,195.0,209.5,4.0
718,DET,2016/02/01,BKN,-310,260.0,204.0,6.0
719,DAL,2016/02/01,ATL,220,-260.0,200.0,7.0
720,MEM,2016/02/01,NOP,130,-150.0,201.5,3.0
721,WAS,2016/02/01,OKC,450,-600.0,221.0,9.5
722,ORL,2016/02/01,SAS,1600,-6000.0,201.0,16.5
723,CHI,2016/02/01,UTA,190,-220.0,192.5,2.5
724,TOR,2016/02/01,DEN,-200,175.0,208.5,5.5
725,MIL,2016/02/01,SAC,110,-130.0,214.0,4.5
726,BOS,2016/02/02,NYK,-185,165.0,207.0,2.0
727,MIA,2016/02/02,HOU,175,-205.0,204.0,5.0
728,TOR,2016/02/02,PHX,-490,390.0,201.0,9.5
729,MIL,2016/02/02,POR,260,-325.0,204.5,6.0
730,MIN,2016/02/02,LAL,-175,155.0,202.5,3.0
731,CLE,2016/02/03,CHA,-370,310.0,206.5,9.0
732,ATL,2016/02/03,PHI,-340,280.0,207.0,8.5
733,IND,2016/02/03,BKN,-270,230.0,200.5,7.0
734,DET,2016/02/03,BOS,160,-180.0,210.0,4.0
735,ORL,2016/02/03,OKC,650,-1000.0,212.5,12.5
736,GSW,2016/02/03,WAS,-600,450.0,224.0,11.0
737,MIA,2016/02/03,DAL,125,-145.0,194.5,4.0
738,NOP,2016/02/03,SAS,800,-1400.0,206.5,12.5
739,DEN,2016/02/03,UTA,320,-380.0,195.0,7.5
740,CHI,2016/02/03,SAC,160,-180.0,213.0,2.0
741,MIN,2016/02/03,LAC,625,-950.0,207.0,11.0
742,NYK,2016/02/04,DET,165,-185.0,204.0,6.5
743,LAL,2016/02/04,NOP,425,-550.0,209.0,10.5
744,TOR,2016/02/04,POR,105,-125.0,203.0,1.5
745,HOU,2016/02/04,PHX,-340,280.0,214.0,8.5
746,MIA,2016/02/05,CHA,155,-175.0,194.5,1.0
747,IND,2016/02/05,ATL,185,-215.0,204.5,4.0
748,PHI,2016/02/05,WAS,400,-500.0,214.5,9.5
749,LAC,2016/02/05,ORL,-160,140.0,204.5,4.0
750,BOS,2016/02/05,CLE,240,-280.0,210.0,7.0
751,MEM,2016/02/05,NYK,-220,190.0,197.0,3.5
752,SAC,2016/02/05,BKN,-215,185.0,212.0,6.0
753,MIL,2016/02/05,UTA,250,-300.0,190.0,6.5
754,CHI,2016/02/05,DEN,125,-145.0,204.5,0.0
755,SAS,2016/02/05,DAL,-290,245.0,196.5,7.0
756,POR,2016/02/06,HOU,180,-210.0,217.5,5.0
757,WAS,2016/02/06,CHA,175,-200.0,210.0,4.5
758,DET,2016/02/06,IND,160,-180.0,205.0,3.5
759,NOP,2016/02/06,CLE,450,-600.0,211.5,11.0
760,BKN,2016/02/06,PHI,-105,-115.0,203.0,2.0
761,DAL,2016/02/06,MEM,185,-215.0,195.0,5.5
762,CHI,2016/02/06,MIN,145,-165.0,204.0,3.0
763,LAL,2016/02/06,SAS,1800,-8000.0,201.0,16.0
764,UTA,2016/02/06,PHX,-280,240.0,191.0,6.5
765,OKC,2016/02/06,GSW,300,-360.0,232.0,8.5
766,SAC,2016/02/07,BOS,290,-350.0,219.5,8.0
767,DEN,2016/02/07,NYK,150,-170.0,204.5,3.5
768,ATL,2016/02/07,ORL,-155,135.0,203.0,2.5
769,LAC,2016/02/07,MIA,-120,100.0,198.0,0.0
770,CHI,2016/02/08,CHA,280,-340.0,204.0,5.0
771,SAC,2016/02/08,CLE,700,-1100.0,215.0,10.0
772,LAC,2016/02/08,PHI,-450,375.0,205.5,9.0
773,LAL,2016/02/08,IND,750,-1200.0,205.5,11.5
774,DEN,2016/02/08,BKN,-145,125.0,204.0,2.5
775,TOR,2016/02/08,DET,-130,110.0,205.0,1.0
776,NOP,2016/02/08,MIN,115,-135.0,210.0,1.0
777,ORL,2016/02/08,ATL,330,-400.0,200.0,9.5
778,POR,2016/02/08,MEM,130,-150.0,197.5,4.0
779,OKC,2016/02/08,PHX,-1600,900.0,216.0,13.0
780,SAS,2016/02/09,MIA,-280,240.0,193.5,6.5
781,WAS,2016/02/09,NYK,-120,100.0,207.0,1.0
782,BOS,2016/02/09,MIL,-175,155.0,207.0,4.5
783,UTA,2016/02/09,DAL,105,-125.0,185.5,1.5
784,HOU,2016/02/09,GSW,1200,-3000.0,230.5,14.0
785,SAS,2016/02/10,ORL,-420,350.0,202.0,9.0
786,SAC,2016/02/10,PHI,-220,190.0,217.0,5.0
787,CHA,2016/02/10,IND,145,-165.0,201.0,4.5
788,DEN,2016/02/10,DET,165,-185.0,210.0,7.0
789,MEM,2016/02/10,BKN,-175,155.0,196.5,3.5
790,LAC,2016/02/10,BOS,115,-135.0,209.0,2.0
791,LAL,2016/02/10,CLE,1600,-6000.0,208.0,16.0
792,UTA,2016/02/10,NOP,105,-125.0,194.0,2.5
793,ATL,2016/02/10,CHI,-175,155.0,201.5,3.5
794,TOR,2016/02/10,MIN,-250,210.0,208.0,7.0
795,GSW,2016/02/10,PHX,-6000,1600.0,218.5,17.0
796,HOU,2016/02/10,POR,165,-185.0,216.5,4.5
797,NOP,2016/02/11,OKC,750,-1200.0,220.5,10.5
798,WAS,2016/02/11,MIL,105,-125.0,211.0,1.5
799,CHI,2016/02/18,CLE,800,-1400.0,207.0,11.5
800,SAS,2016/02/18,LAC,-120,100.0,205.5,3.5
801,UTA,2016/02/18,WAS,-130,110.0,199.0,1.0
802,DET,2016/02/19,WAS,110,-130.0,211.5,0.0
803,DAL,2016/02/19,ORL,105,-125.0,200.0,1.5
804,NYK,2016/02/19,BKN,-200,175.0,201.0,3.5
805,PHI,2016/02/19,NOP,360,-430.0,209.5,10.0
806,MIA,2016/02/19,ATL,525,-750.0,196.5,9.5
807,IND,2016/02/19,OKC,330,-400.0,215.0,9.0
808,MIN,2016/02/19,MEM,160,-180.0,202.0,5.0
809,TOR,2016/02/19,CHI,-310,260.0,202.0,5.0
810,CHA,2016/02/19,MIL,-125,105.0,202.0,0.0
811,HOU,2016/02/19,PHX,-360,300.0,215.0,8.5
812,DEN,2016/02/19,SAC,150,-170.0,218.0,4.0
813,GSW,2016/02/19,POR,-400,330.0,220.0,9.0
814,SAS,2016/02/19,LAL,-700,500.0,205.0,14.0
815,BOS,2016/02/19,UTA,-110,-110.0,196.0,0.0
816,WAS,2016/02/20,MIA,-125,105.0,195.5,1.5
817,MIL,2016/02/20,ATL,300,-360.0,205.0,9.0
818,NYK,2016/02/20,MIN,125,-145.0,204.5,2.0
819,GSW,2016/02/20,LAC,-185,165.0,220.0,4.5
820,CLE,2016/02/21,OKC,140,-160.0,215.0,3.0
821,NOP,2016/02/21,DET,175,-200.0,206.0,4.5
822,SAS,2016/02/21,PHX,-5000,1500.0,204.5,15.5
823,BOS,2016/02/21,DEN,-145,125.0,213.0,3.0
824,IND,2016/02/21,ORL,-125,105.0,199.0,0.0
825,MEM,2016/02/21,TOR,290,-350.0,202.0,7.5
826,CHA,2016/02/21,BKN,-320,265.0,204.0,7.0
827,PHI,2016/02/21,DAL,450,-600.0,203.5,10.0
828,LAL,2016/02/21,CHI,270,-330.0,205.0,7.5
829,UTA,2016/02/21,POR,140,-160.0,196.5,3.5
830,DET,2016/02/22,CLE,400,-500.0,205.0,9.5
831,IND,2016/02/22,MIA,105,-125.0,199.0,1.0
832,TOR,2016/02/22,NYK,-175,155.0,200.5,5.0
833,BOS,2016/02/22,MIN,-175,155.0,215.5,4.5
834,LAL,2016/02/22,MIL,375,-450.0,205.5,8.0
835,GSW,2016/02/22,ATL,-270,230.0,224.0,7.0
836,PHX,2016/02/22,LAC,1400,-4000.0,209.0,16.5
837,ORL,2016/02/23,PHI,-240,200.0,205.0,5.5
838,NOP,2016/02/23,WAS,175,-200.0,213.0,4.5
839,HOU,2016/02/23,UTA,165,-185.0,200.5,4.5
840,SAC,2016/02/23,DEN,120,-140.0,221.0,0.0
841,BKN,2016/02/23,POR,650,-1000.0,209.5,11.5
842,NYK,2016/02/24,IND,230,-270.0,202.5,8.0
843,CHA,2016/02/24,CLE,350,-420.0,205.0,8.0
844,PHI,2016/02/24,DET,650,-1000.0,208.0,11.0
845,MIN,2016/02/24,TOR,425,-550.0,212.0,9.5
846,GSW,2016/02/24,MIA,-500,400.0,216.0,8.0
847,LAL,2016/02/24,MEM,350,-420.0,206.5,8.0
848,WAS,2016/02/24,CHI,-120,100.0,211.0,1.5
849,OKC,2016/02/24,DAL,-230,195.0,216.0,4.5
850,DEN,2016/02/24,LAC,600,-900.0,213.5,10.0
851,SAS,2016/02/24,SAC,-360,300.0,216.0,6.0
852,GSW,2016/02/25,ORL,-375,305.0,221.5,8.5
853,MIL,2016/02/25,BOS,265,-330.0,216.0,8.5
854,OKC,2016/02/25,NOP,-235,195.0,221.5,5.5
855,BKN,2016/02/25,PHX,-105,-115.0,208.5,1.5
856,HOU,2016/02/25,POR,165,-185.0,223.0,4.5
857,SAS,2016/02/25,UTA,-160,140.0,195.5,3.0
858,WAS,2016/02/26,PHI,-370,310.0,214.0,8.0
859,CHA,2016/02/26,IND,150,-170.0,206.0,3.0
860,ORL,2016/02/26,NYK,115,-135.0,205.5,1.5
861,CLE,2016/02/26,TOR,-145,125.0,208.0,1.0
862,CHI,2016/02/26,ATL,280,-340.0,208.0,6.0
863,DEN,2016/02/26,DAL,210,-250.0,209.0,4.5
864,LAC,2016/02/26,SAC,-200,175.0,219.5,2.5
865,MEM,2016/02/26,LAL,-220,190.0,208.5,4.0
866,MIA,2016/02/27,BOS,200,-240.0,212.0,6.0
867,MIN,2016/02/27,NOP,115,-135.0,219.0,5.0
868,SAS,2016/02/27,HOU,-240,200.0,213.5,5.0
869,POR,2016/02/27,CHI,-185,165.0,209.5,3.5
870,DET,2016/02/27,MIL,100,-120.0,203.0,1.5
871,GSW,2016/02/27,OKC,-160,140.0,234.5,2.5
