,Away,Date,Home,MLA,MLH,OU,Spread
437,ORL,2017/12/17,DET,320,-420.0,200.0,11.0
438,IND,2017/12/17,BKN,-165,142.0,217.0,3.0
439,CLE,2017/12/17,WAS,110,-130.0,213.0,1.5
440,NYK,2017/12/18,CHA,260,-330.0,202.5,6.0
441,BOS,2017/12/18,IND,-140,120.0,206.5,1.5
442,MIA,2017/12/18,ATL,105,-125.0,202.5,2.5
443,PHI,2017/12/18,CHI,-130,110.0,209.5,1.5
444,DEN,2017/12/18,OKC,170,-200.0,210.0,4.0
445,UTA,2017/12/18,HOU,650,-1000.0,213.5,12.0
446,POR,2017/12/18,MIN,150,-180.0,204.0,3.0
447,PHX,2017/12/18,DAL,240,-300.0,208.0,6.0
448,LAC,2017/12/18,SAS,600,-900.0,203.0,11.5
449,GSW,2017/12/18,LAL,-230,185.0,219.0,6.5
450,NOP,2017/12/19,WAS,110,-130.0,218.0,3.0
451,SAC,2017/12/19,PHI,310,-410.0,207.0,9.0
452,CLE,2017/12/19,MIL,-115,-105.0,217.0,1.0
453,TOR,2017/12/20,CHA,-135,115.0,210.5,1.0
454,SAC,2017/12/20,BKN,190,-240.0,207.0,4.5
455,IND,2017/12/20,ATL,-200,170.0,213.5,4.5
456,MIA,2017/12/20,BOS,350,-450.0,201.0,8.0
457,UTA,2017/12/20,OKC,285,-370.0,199.5,7.5
458,LAL,2017/12/20,HOU,1000,-2000.0,223.5,14.0
459,ORL,2017/12/20,CHI,180,-220.0,210.0,5.0
460,DET,2017/12/20,DAL,105,-125.0,196.0,2.0
461,MIN,2017/12/20,DEN,-110,-110.0,215.0,2.0
462,SAS,2017/12/20,POR,130,-150.0,198.0,0.0
463,MEM,2017/12/20,GSW,425,-600.0,207.0,10.5
464,PHX,2017/12/20,LAC,190,-240.0,211.0,4.0
465,TOR,2017/12/21,PHI,-180,150.0,216.0,2.0
466,CHI,2017/12/21,CLE,550,-800.0,213.0,11.5
467,BOS,2017/12/21,NYK,-150,130.0,201.0,2.5
468,MEM,2017/12/21,PHX,-160,140.0,204.0,0.0
469,SAS,2017/12/21,UTA,-135,115.0,198.0,3.5
470,NYK,2017/12/22,DET,230,-280.0,201.0,6.0
471,NOP,2017/12/22,ORL,-250,200.0,220.0,3.5
472,WAS,2017/12/22,BKN,-270,220.0,211.0,5.0
473,DAL,2017/12/22,MIA,-125,105.0,195.5,0.0
474,ATL,2017/12/22,OKC,500,-700.0,205.0,10.5
475,LAC,2017/12/22,HOU,600,-900.0,218.0,11.5
476,CHA,2017/12/22,MIL,175,-210.0,210.0,4.5
477,DEN,2017/12/22,POR,-130,110.0,202.5,1.0
478,LAL,2017/12/22,GSW,600,-900.0,216.5,10.0
479,PHI,2017/12/23,TOR,255,-320.0,219.0,8.5
480,ORL,2017/12/23,WAS,650,-1000.0,208.5,11.5
481,BKN,2017/12/23,IND,400,-550.0,215.0,10.0
482,MIL,2017/12/23,CHA,150,-180.0,210.5,1.0
483,CHI,2017/12/23,BOS,280,-360.0,207.0,6.5
484,DAL,2017/12/23,ATL,-125,105.0,203.0,2.5
485,NOP,2017/12/23,MIA,-150,130.0,209.5,5.5
486,LAC,2017/12/23,MEM,125,-145.0,196.5,4.0
487,OKC,2017/12/23,UTA,105,-125.0,197.0,0.0
488,DEN,2017/12/23,GSW,300,-400.0,219.5,10.0
489,MIN,2017/12/23,PHX,-360,280.0,215.0,8.0
490,POR,2017/12/23,LAL,140,-160.0,202.5,2.0
491,SAS,2017/12/23,SAC,-260,210.0,195.0,8.5
492,PHI,2017/12/25,NYK,-120,100.0,212.0,1.5
493,CLE,2017/12/25,GSW,150,-180.0,221.0,5.0
494,WAS,2017/12/25,BOS,150,-180.0,204.5,4.5
495,HOU,2017/12/25,OKC,120,-140.0,216.5,3.5
496,MIN,2017/12/25,LAL,-250,200.0,214.5,4.5
497,TOR,2017/12/26,DAL,-250,200.0,207.0,5.5
498,IND,2017/12/26,DET,110,-130.0,208.5,2.0
499,ORL,2017/12/26,MIA,300,-400.0,208.0,3.0
500,CHI,2017/12/26,MIL,250,-310.0,211.0,6.5
501,BKN,2017/12/26,SAS,575,-850.0,208.5,12.0
502,UTA,2017/12/26,DEN,210,-260.0,205.5,6.0
503,MEM,2017/12/26,PHX,-120,100.0,206.0,0.0
504,SAC,2017/12/26,LAC,190,-240.0,204.5,5.0
505,BOS,2017/12/27,CHA,-111,-109.0,206.0,1.0
506,DAL,2017/12/27,IND,144,-165.0,206.5,5.5
507,WAS,2017/12/27,ATL,-215,180.0,211.5,6.0
508,BKN,2017/12/27,NOP,351,-450.0,220.5,10.0
509,NYK,2017/12/27,CHI,105,-125.0,207.0,0.0
510,TOR,2017/12/27,OKC,148,-170.0,211.0,2.5
511,DEN,2017/12/27,MIN,160,-185.0,214.5,5.0
512,CLE,2017/12/27,SAC,-525,400.0,207.5,10.0
513,MEM,2017/12/27,LAL,140,-160.0,198.5,1.5
514,UTA,2017/12/27,GSW,534,-750.0,205.5,12.0
515,DET,2017/12/28,ORL,-180,150.0,201.5,5.5
516,HOU,2017/12/28,BOS,-120,100.0,215.5,2.0
517,MIN,2017/12/28,MIL,160,-190.0,214.0,2.5
518,NYK,2017/12/28,SAS,450,-650.0,201.0,10.5
519,PHI,2017/12/28,POR,-145,125.0,208.0,2.5
520,HOU,2017/12/29,WAS,-125,105.0,220.5,1.0
521,ATL,2017/12/29,TOR,500,-700.0,215.0,11.0
522,IND,2017/12/29,CHI,135,-155.0,209.0,3.0
523,MIL,2017/12/29,OKC,220,-270.0,210.5,8.0
524,DAL,2017/12/29,NOP,235,-290.0,211.0,6.0
525,BKN,2017/12/29,MIA,200,-250.0,206.0,7.0
526,PHX,2017/12/29,SAC,120,-140.0,209.0,1.0
527,LAC,2017/12/29,LAL,-155,135.0,214.5,3.0
528,CHA,2017/12/29,GSW,450,-650.0,212.5,11.0
529,NYK,2017/12/30,NOP,180,-220.0,215.0,5.5
530,MIA,2017/12/30,ORL,-125,105.0,205.0,1.0
531,SAS,2017/12/30,DET,-190,160.0,195.5,4.0
532,POR,2017/12/30,ATL,-135,115.0,206.5,3.5
533,CLE,2017/12/30,UTA,-155,135.0,207.5,3.5
534,MEM,2017/12/30,GSW,900,-1600.0,205.5,13.5
535,PHI,2017/12/30,DEN,240,-300.0,216.0,5.0
536,CHI,2017/12/31,WAS,280,-360.0,212.0,6.5
537,MIN,2017/12/31,IND,-150,130.0,209.5,2.5
538,BKN,2017/12/31,BOS,375,-500.0,210.0,10.5
539,DAL,2017/12/31,OKC,280,-360.0,202.0,6.0
540,MEM,2017/12/31,SAC,110,-130.0,194.0,2.5
541,LAL,2017/12/31,HOU,1000,-2000.0,227.5,14.5
542,CHA,2017/12/31,LAC,115,-135.0,213.0,1.0
543,PHI,2017/12/31,PHX,-160,140.0,220.0,3.0
544,ORL,2018/01/01,BKN,105,-125.0,217.0,2.0
545,MIL,2018/01/01,TOR,200,-250.0,214.0,6.5
546,LAL,2018/01/01,MIN,425,-600.0,218.0,10.0
547,POR,2018/01/01,CHI,130,-150.0,207.5,1.0
548,POR,2018/01/02,CLE,375,-500.0,210.5,8.0
549,SAS,2018/01/02,NYK,-220,180.0,198.5,4.0
550,ATL,2018/01/02,PHX,-105,-115.0,218.5,0.0
551,CHA,2018/01/02,SAC,-180,150.0,205.0,3.5
552,MEM,2018/01/02,LAC,210,-260.0,204.0,5.0
553,NYK,2018/01/03,WAS,350,-450.0,209.5,7.5
554,SAS,2018/01/03,PHI,160,-190.0,204.0,1.0
555,HOU,2018/01/03,ORL,-330,260.0,220.0,8.0
556,MIN,2018/01/03,BKN,-260,210.0,214.5,5.5
557,DET,2018/01/03,MIA,165,-195.0,194.5,3.0
558,IND,2018/01/03,MIL,260,-330.0,208.0,7.5
559,TOR,2018/01/03,CHI,-190,160.0,217.0,3.5
560,CLE,2018/01/03,BOS,130,-150.0,213.0,2.5
561,GSW,2018/01/03,DAL,-360,280.0,215.0,8.0
562,PHX,2018/01/03,DEN,600,-900.0,218.0,11.0
563,NOP,2018/01/03,UTA,-105,-115.0,208.5,1.0
564,OKC,2018/01/03,LAL,-250,200.0,213.0,6.0
565,GSW,2018/01/04,HOU,-190,160.0,226.0,3.5
566,OKC,2018/01/04,LAC,-120,100.0,213.0,1.0
567,NYK,2018/01/05,MIA,215,-265.0,200.5,5.0
568,DET,2018/01/05,PHI,180,-220.0,209.0,6.0
569,MIN,2018/01/05,BOS,140,-160.0,205.0,4.0
570,TOR,2018/01/05,MIL,-110,-110.0,215.5,1.0
571,CHI,2018/01/05,DAL,150,-180.0,214.0,4.0
572,PHX,2018/01/05,SAS,600,-900.0,211.5,12.5
573,UTA,2018/01/05,DEN,225,-275.0,205.0,6.5
574,WAS,2018/01/05,MEM,-190,160.0,206.5,4.5
575,ATL,2018/01/05,POR,270,-340.0,208.0,7.0
576,CHA,2018/01/05,LAL,-140,120.0,215.5,2.0
577,GSW,2018/01/06,LAC,-400,300.0,226.0,7.0
578,BOS,2018/01/06,BKN,-150,130.0,208.0,4.5
579,CHI,2018/01/06,IND,210,-260.0,214.5,4.5
580,CLE,2018/01/06,ORL,-450,350.0,221.0,8.5
581,HOU,2018/01/06,DET,-250,200.0,213.0,4.0
582,MIL,2018/01/06,WAS,140,-160.0,214.5,4.5
583,NOP,2018/01/06,MIN,100,-120.0,218.0,2.0
584,DEN,2018/01/06,SAC,-350,275.0,207.0,5.0
585,UTA,2018/01/07,MIA,140,-160.0,197.0,4.5
586,NYK,2018/01/07,DAL,180,-220.0,207.0,4.0
587,OKC,2018/01/07,PHX,-425,325.0,219.0,9.5
588,SAS,2018/01/07,POR,100,-120.0,198.0,2.0
589,ATL,2018/01/07,LAL,145,-170.0,216.5,3.5
590,MIL,2018/01/08,IND,100,-120.0,214.0,1.5
591,TOR,2018/01/08,BKN,-310,252.0,217.0,7.5
592,CLE,2018/01/08,MIN,-115,-105.0,219.0,1.0
593,HOU,2018/01/08,CHI,-235,195.0,222.0,5.0
594,DET,2018/01/08,NOP,215,-260.0,213.0,7.0
595,SAS,2018/01/08,SAC,-215,180.0,198.5,6.0
596,ATL,2018/01/08,LAC,160,-185.0,212.5,4.0
597,DEN,2018/01/08,GSW,447,-600.0,225.0,10.0
598,MIA,2018/01/09,TOR,150,-180.0,208.0,7.0
599,POR,2018/01/09,OKC,300,-400.0,204.5,8.5
600,ORL,2018/01/09,DAL,270,-340.0,212.5,6.0
601,SAC,2018/01/09,LAL,290,-380.0,212.5,6.5
602,MIA,2018/01/10,IND,150,-180.0,207.0,4.5
603,UTA,2018/01/10,WAS,280,-360.0,204.5,7.5
604,DAL,2018/01/10,CHA,235,-290.0,208.0,5.0
605,DET,2018/01/10,BKN,-130,110.0,204.0,1.5
606,CHI,2018/01/10,NYK,175,-210.0,208.0,4.0
607,ORL,2018/01/10,MIL,500,-700.0,217.5,9.5
608,NOP,2018/01/10,MEM,-105,-115.0,209.0,1.0
609,POR,2018/01/10,HOU,240,-300.0,214.0,9.0
610,OKC,2018/01/10,MIN,150,-180.0,209.5,3.5
611,ATL,2018/01/10,DEN,375,-500.0,215.5,9.5
612,LAC,2018/01/10,GSW,600,-900.0,227.0,16.5
613,CLE,2018/01/11,TOR,-150,130.0,218.5,2.5
614,LAC,2018/01/11,SAC,-170,145.0,209.0,2.0
615,SAS,2018/01/11,LAL,-135,115.0,209.5,2.5
616,CLE,2018/01/12,IND,-125,105.0,223.0,1.0
617,UTA,2018/01/12,CHA,170,-200.0,207.5,4.0
618,ORL,2018/01/12,WAS,550,-800.0,217.0,10.0
619,BKN,2018/01/12,ATL,130,-150.0,211.0,2.5
620,NYK,2018/01/12,MIN,350,-450.0,209.0,9.0
621,POR,2018/01/12,NOP,155,-185.0,218.0,2.0
622,GSW,2018/01/12,MIL,-200,170.0,222.0,5.0
623,MEM,2018/01/12,DEN,230,-280.0,208.5,7.5
624,HOU,2018/01/12,PHX,-350,275.0,227.5,7.5
625,LAL,2018/01/13,DAL,170,-200.0,215.5,4.0
626,SAC,2018/01/13,LAC,250,-310.0,215.5,7.5
627,OKC,2018/01/13,CHA,-130,110.0,211.5,2.0
628,BKN,2018/01/13,WAS,360,-470.0,215.0,9.5
629,GSW,2018/01/13,TOR,-210,175.0,224.5,3.5
630,DET,2018/01/13,CHI,-120,100.0,207.0,1.0
631,DEN,2018/01/13,SAS,260,-330.0,206.5,7.5
632,MIL,2018/01/14,MIA,105,-125.0,205.0,2.5
633,NOP,2018/01/14,NYK,-135,115.0,217.0,1.0
634,IND,2018/01/14,PHX,-170,145.0,218.0,5.0
635,POR,2018/01/14,MIN,200,-250.0,212.5,5.5
636,CHA,2018/01/15,DET,130,-150.0,203.5,3.0
637,TOR,2018/01/15,PHI,-130,110.0,218.0,0.0
638,MIL,2018/01/15,WAS,180,-220.0,214.0,5.5
639,SAS,2018/01/15,ATL,-240,190.0,205.5,8.5
640,NYK,2018/01/15,BKN,140,-160.0,208.5,0.0
641,MIA,2018/01/15,CHI,100,-120.0,206.5,1.5
642,LAL,2018/01/15,MEM,150,-180.0,203.0,2.0
643,GSW,2018/01/15,CLE,-240,190.0,230.0,4.0
644,SAC,2018/01/15,OKC,700,-1100.0,209.5,12.0
645,IND,2018/01/15,UTA,170,-200.0,205.5,4.0
646,HOU,2018/01/15,LAC,-200,170.0,229.5,2.5
647,MIN,2018/01/16,ORL,-400,300.0,216.0,7.0
648,NOP,2018/01/16,BOS,180,-220.0,213.0,4.5
649,DAL,2018/01/16,DEN,230,-280.0,212.0,5.5
650,PHX,2018/01/16,POR,450,-650.0,219.0,10.5
651,WAS,2018/01/17,CHA,105,-125.0,211.5,1.0
652,DET,2018/01/17,TOR,350,-450.0,214.0,8.5
653,SAS,2018/01/17,BKN,-220,180.0,205.0,7.5
654,NOP,2018/01/17,ATL,-140,120.0,220.0,3.5
655,MIA,2018/01/17,MIL,160,-190.0,201.5,4.0
656,NYK,2018/01/17,MEM,-135,115.0,201.0,1.0
657,GSW,2018/01/17,CHI,-440,340.0,230.0,10.0
658,LAL,2018/01/17,OKC,400,-550.0,215.5,10.0
659,UTA,2018/01/17,SAC,-180,150.0,201.5,3.5
660,DEN,2018/01/17,LAC,150,-180.0,221.0,2.5
661,ORL,2018/01/18,CLE,625,-950.0,222.0,10.5
662,PHI,2018/01/18,BOS,130,-150.0,211.0,3.5
663,MIN,2018/01/18,HOU,175,-210.0,222.5,4.5
664,IND,2018/01/18,POR,160,-190.0,213.5,3.5
665,SAS,2018/01/19,TOR,200,-250.0,207.0,5.0
666,MIA,2018/01/19,BKN,-165,142.0,205.5,2.5
667,WAS,2018/01/19,DET,100,-120.0,207.5,0.0
668,SAC,2018/01/19,MEM,200,-250.0,202.0,6.0
669,PHX,2018/01/19,DEN,375,-500.0,218.0,9.0
670,NYK,2018/01/19,UTA,185,-230.0,203.5,4.0
671,IND,2018/01/19,LAL,-135,115.0,214.0,3.5
672,OKC,2018/01/20,CLE,130,-150.0,222.0,4.0
673,CHI,2018/01/20,ATL,110,-130.0,214.0,0.0
674,MEM,2018/01/20,NOP,350,-450.0,211.0,8.5
675,MIA,2018/01/20,CHA,240,-300.0,205.0,5.0
676,MIL,2018/01/20,PHI,260,-330.0,213.0,6.5
677,GSW,2018/01/20,HOU,-150,130.0,234.0,4.5
678,LAC,2018/01/20,UTA,125,-145.0,211.5,2.5
679,TOR,2018/01/20,MIN,-125,105.0,215.5,3.0
680,DAL,2018/01/20,POR,180,-220.0,209.0,5.0
681,ORL,2018/01/21,BOS,500,-700.0,208.0,10.5
682,NYK,2018/01/21,LAL,-130,110.0,213.5,1.5
683,BKN,2018/01/21,DET,210,-260.0,207.5,5.5
684,IND,2018/01/21,SAS,200,-250.0,199.5,5.5
685,SAC,2018/01/22,CHA,450,-650.0,209.0,9.0
686,UTA,2018/01/22,ATL,-145,125.0,205.0,2.5
687,CHI,2018/01/22,NOP,230,-280.0,224.5,5.5
688,MIA,2018/01/22,HOU,550,-800.0,214.5,10.0
689,PHI,2018/01/22,MEM,-150,130.0,207.5,2.5
690,PHX,2018/01/22,MIL,180,-220.0,211.5,4.0
691,WAS,2018/01/22,DAL,-125,105.0,214.0,1.5
692,POR,2018/01/22,DEN,135,-155.0,212.0,2.5
693,MIN,2018/01/22,LAC,115,-135.0,219.5,1.5
694,SAC,2018/01/23,ORL,256,-315.0,213.0,6.0
695,CLE,2018/01/23,SAS,-140,120.0,207.5,2.0
696,BKN,2018/01/23,OKC,410,-540.0,213.5,10.0
697,NYK,2018/01/23,GSW,1284,-3000.0,226.5,14.0
698,BOS,2018/01/23,LAL,-215,180.0,207.0,4.5
699,CHI,2018/01/24,PHI,200,-250.0,219.5,5.0
700,NOP,2018/01/24,CHA,120,-140.0,222.5,1.5
701,UTA,2018/01/24,DET,110,-130.0,201.0,3.0
702,PHX,2018/01/24,IND,235,-290.0,216.0,8.0
703,TOR,2018/01/24,ATL,-280,230.0,214.0,6.0
704,SAS,2018/01/24,MEM,-120,100.0,192.0,0.0
705,HOU,2018/01/24,DAL,-280,230.0,217.0,5.5
706,MIN,2018/01/24,POR,135,-155.0,214.0,2.0
707,BOS,2018/01/24,LAC,140,-160.0,214.5,1.0
708,SAC,2018/01/25,MIA,360,-470.0,201.5,10.0
709,WAS,2018/01/25,OKC,180,-220.0,212.5,4.5
710,NYK,2018/01/25,DEN,230,-280.0,214.0,4.5
711,MIN,2018/01/25,GSW,700,-1100.0,227.0,12.5
712,ATL,2018/01/26,CHA,230,-280.0,209.0,7.0
713,IND,2018/01/26,CLE,220,-270.0,222.0,4.0
714,UTA,2018/01/26,TOR,320,-420.0,207.0,7.0
715,HOU,2018/01/26,NOP,-200,170.0,229.5,3.0
716,BKN,2018/01/26,MIL,220,-270.0,213.5,5.5
717,LAC,2018/01/26,MEM,-190,160.0,210.0,3.0
718,LAL,2018/01/26,CHI,150,-180.0,218.0,4.0
719,PHI,2018/01/26,SAS,135,-155.0,205.0,3.5
720,POR,2018/01/26,DAL,-125,105.0,208.5,1.0
721,NYK,2018/01/26,PHX,-130,110.0,221.0,2.5
722,OKC,2018/01/27,DET,-180,150.0,206.0,3.0
723,ORL,2018/01/27,IND,210,-260.0,213.5,7.0
724,WAS,2018/01/27,ATL,-170,145.0,210.5,5.0
725,CHA,2018/01/27,MIA,145,-170.0,203.0,4.0
726,BOS,2018/01/27,GSW,525,-750.0,222.5,9.5
727,BKN,2018/01/27,MIN,525,-750.0,216.5,9.5
728,DAL,2018/01/27,DEN,280,-360.0,207.5,7.0
729,PHX,2018/01/28,HOU,1000,-2000.0,227.0,14.0
730,MIL,2018/01/28,CHI,-145,125.0,214.0,0.0
731,LAC,2018/01/28,NOP,115,-135.0,227.5,0.0
732,LAL,2018/01/28,TOR,500,-700.0,218.0,10.0
733,DET,2018/01/28,CLE,280,-360.0,215.5,8.0
734,PHI,2018/01/28,OKC,140,-160.0,213.0,3.5
735,SAC,2018/01/28,SAS,600,-900.0,192.5,10.0
736,CHA,2018/01/29,IND,105,-125.0,215.0,2.5
737,MIN,2018/01/29,ATL,-270,220.0,215.5,6.5
738,PHX,2018/01/29,MEM,290,-380.0,207.0,8.0
739,PHI,2018/01/29,MIL,200,-250.0,211.0,3.0
740,MIA,2018/01/29,DAL,-130,110.0,196.0,1.0
741,BOS,2018/01/29,DEN,100,-120.0,203.5,1.0
742,OKC,2018/01/30,WAS,-160,140.0,219.5,4.5
743,BKN,2018/01/30,NYK,200,-250.0,216.0,4.5
744,MIN,2018/01/30,TOR,225,-275.0,218.0,5.5
745,CLE,2018/01/30,DET,-260,210.0,218.5,2.0
746,ORL,2018/01/30,HOU,800,-1400.0,222.0,12.5
747,SAC,2018/01/30,NOP,400,-550.0,214.0,8.0
748,DEN,2018/01/30,SAS,235,-290.0,201.0,6.0
749,GSW,2018/01/30,UTA,-400,300.0,217.5,7.0
750,POR,2018/01/30,LAC,-155,135.0,220.0,2.0
751,MEM,2018/01/31,IND,300,-400.0,205.0,6.0
752,LAL,2018/01/31,ORL,-150,130.0,216.5,2.5
753,PHI,2018/01/31,BKN,-370,285.0,211.0,5.5
754,MIA,2018/01/31,CLE,125,-145.0,213.0,3.5
755,CHA,2018/01/31,ATL,-140,120.0,211.0,3.0
756,NYK,2018/01/31,BOS,190,-240.0,208.0,9.0
757,CHI,2018/01/31,POR,290,-380.0,214.0,7.0
758,DAL,2018/01/31,PHX,-140,120.0,209.0,4.5
759,TOR,2018/02/01,WAS,-190,160.0,213.0,4.0
760,MEM,2018/02/01,DET,320,-420.0,203.0,8.0
761,HOU,2018/02/01,SAS,-145,125.0,212.0,0.0
762,MIL,2018/02/01,MIN,210,-260.0,212.5,5.5
763,OKC,2018/02/01,DEN,-125,105.0,212.0,1.5
764,IND,2018/02/02,CHA,145,-170.0,211.0,2.5
765,ATL,2018/02/02,BOS,240,-300.0,203.5,9.5
766,POR,2018/02/02,TOR,170,-200.0,214.5,4.5
767,LAL,2018/02/02,BKN,-105,-115.0,216.5,1.5
768,MIA,2018/02/02,PHI,150,-180.0,201.5,4.5
769,NYK,2018/02/02,MIL,160,-190.0,208.0,4.5
770,UTA,2018/02/02,PHX,-260,210.0,210.5,5.5
771,NOP,2018/02/02,OKC,220,-270.0,220.0,6.5
772,GSW,2018/02/02,SAC,-1400,800.0,221.0,12.5
773,CHI,2018/02/03,LAC,350,-450.0,221.0,8.0
774,WAS,2018/02/03,ORL,-200,170.0,217.0,3.5
775,PHI,2018/02/03,IND,100,-120.0,211.5,2.5
776,MIA,2018/02/03,DET,170,-200.0,197.0,2.0
777,HOU,2018/02/03,CLE,-165,142.0,230.0,3.5
778,NOP,2018/02/03,MIN,300,-400.0,220.5,7.5
779,UTA,2018/02/03,SAS,220,-270.0,195.0,6.0
780,GSW,2018/02/03,DEN,-220,180.0,229.0,5.5
781,DAL,2018/02/03,SAC,-190,160.0,202.0,4.5
782,ATL,2018/02/04,NYK,180,-220.0,211.0,5.0
783,MIL,2018/02/04,BKN,-200,170.0,208.5,4.5
784,MEM,2018/02/04,TOR,600,-900.0,208.0,12.0
785,POR,2018/02/04,BOS,-125,105.0,202.0,1.5
786,LAL,2018/02/04,OKC,400,-550.0,218.5,10.0
787,CHA,2018/02/04,PHX,-275,225.0,219.0,6.0
788,POR,2018/02/05,DET,130,-150.0,210.5,2.0
789,WAS,2018/02/05,IND,-150,130.0,212.5,2.0
790,ORL,2018/02/05,MIA,325,-425.0,205.5,7.0
791,UTA,2018/02/05,NOP,-110,-110.0,213.5,2.0
792,CHA,2018/02/05,DEN,150,-180.0,218.5,5.5
793,CHI,2018/02/05,SAC,110,-130.0,211.0,1.0
794,DAL,2018/02/05,LAC,220,-270.0,212.5,6.0
795,CLE,2018/02/06,ORL,-300,240.0,221.0,7.0
796,HOU,2018/02/06,BKN,-850,575.0,218.0,10.5
797,MIL,2018/02/06,NYK,105,-125.0,205.0,1.5
798,MEM,2018/02/06,ATL,140,-160.0,204.5,2.0
799,BOS,2018/02/06,TOR,175,-210.0,206.5,5.0
800,WAS,2018/02/06,PHI,230,-280.0,213.5,4.5
801,PHX,2018/02/06,LAL,280,-360.0,217.5,8.0
802,OKC,2018/02/06,GSW,425,-600.0,229.0,10.0
803,BKN,2018/02/07,DET,375,-500.0,208.0,9.5
804,HOU,2018/02/07,MIA,-195,165.0,210.5,5.0
805,MIN,2018/02/07,CLE,-160,140.0,220.0,0.0
806,UTA,2018/02/07,MEM,-300,240.0,201.0,7.5
807,SAS,2018/02/07,PHX,-650,450.0,203.0,11.0
808,ATL,2018/02/08,ORL,-125,105.0,214.0,1.0
809,NYK,2018/02/08,TOR,850,-1500.0,209.0,15.0
810,BOS,2018/02/08,WAS,-135,115.0,205.0,1.0
811,CHA,2018/02/08,POR,145,-170.0,214.0,4.0
812,OKC,2018/02/08,LAL,105,-125.0,215.0,3.0
813,DAL,2018/02/08,GSW,850,-1500.0,221.0,13.0
814,NOP,2018/02/09,PHI,200,-250.0,221.5,5.5
815,LAC,2018/02/09,DET,145,-170.0,217.0,3.0
816,CLE,2018/02/09,ATL,-135,115.0,216.5,2.0
817,IND,2018/02/09,BOS,155,-185.0,204.5,5.0
818,MIL,2018/02/09,MIA,105,-125.0,198.5,1.5
819,MIN,2018/02/09,CHI,-340,270.0,215.5,6.5
820,DEN,2018/02/09,HOU,300,-400.0,222.0,8.5
821,CHA,2018/02/09,UTA,220,-270.0,208.5,4.5
822,POR,2018/02/09,SAC,-220,180.0,208.5,6.5
823,NOP,2018/02/10,BKN,-140,120.0,221.0,1.5
824,MIL,2018/02/10,ORL,-220,180.0,207.0,5.0
825,LAC,2018/02/10,PHI,180,-220.0,217.5,2.5
826,WAS,2018/02/10,CHI,-230,185.0,214.0,5.0
827,SAS,2018/02/10,GSW,525,-750.0,216.5,11.0
828,LAL,2018/02/10,DAL,145,-170.0,213.0,2.5
829,DEN,2018/02/10,PHX,-325,260.0,219.5,7.5
830,TOR,2018/02/11,CHA,-155,135.0,214.5,3.0
831,CLE,2018/02/11,BOS,160,-190.0,212.0,4.0
832,DET,2018/02/11,ATL,-170,145.0,210.0,3.5
833,NYK,2018/02/11,IND,280,-360.0,208.0,9.5
834,SAC,2018/02/11,MIN,750,-1200.0,212.0,13.5
835,MEM,2018/02/11,OKC,160,-190.0,205.5,8.0
836,DAL,2018/02/11,HOU,1000,-2000.0,216.5,13.5
837,UTA,2018/02/11,POR,145,-170.0,204.5,3.5
838,NYK,2018/02/12,PHI,525,-750.0,208.0,11.5
839,NOP,2018/02/12,DET,140,-160.0,219.0,3.0
840,LAC,2018/02/12,BKN,-200,170.0,218.0,4.5
841,ORL,2018/02/12,CHI,175,-210.0,214.0,4.5
842,SAS,2018/02/12,UTA,150,-180.0,196.5,4.5
843,PHX,2018/02/12,GSW,1300,-3500.0,228.0,15.5
844,MIA,2018/02/13,TOR,300,-400.0,206.0,8.0
845,ATL,2018/02/13,MIL,250,-310.0,207.0,7.5
846,HOU,2018/02/13,MIN,-160,140.0,222.5,2.5
847,CLE,2018/02/13,OKC,140,-160.0,222.0,2.0
848,SAC,2018/02/13,DAL,230,-280.0,204.0,6.5
849,SAS,2018/02/13,DEN,230,-280.0,207.5,7.0
850,ATL,2018/02/14,DET,500,-700.0,212.0,8.5
851,MIA,2018/02/14,PHI,145,-170.0,201.0,6.5
852,CHA,2018/02/14,ORL,-260,210.0,213.0,5.5
853,IND,2018/02/14,BKN,-160,140.0,214.5,4.5
854,WAS,2018/02/14,NYK,-190,160.0,205.0,5.0
855,TOR,2018/02/14,CHI,-290,235.0,217.0,7.0
856,SAC,2018/02/14,HOU,1000,-2000.0,216.5,15.5
857,LAC,2018/02/14,BOS,170,-200.0,208.0,5.0
858,LAL,2018/02/14,NOP,185,-230.0,224.0,5.5
859,OKC,2018/02/14,MEM,-200,170.0,207.5,4.0
860,PHX,2018/02/14,UTA,525,-750.0,209.5,11.5
861,GSW,2018/02/14,POR,-270,220.0,226.0,6.0
862,DEN,2018/02/15,MIL,110,-130.0,212.0,3.0
863,LAL,2018/02/15,MIN,450,-650.0,222.5,10.0
864,BKN,2018/02/22,CHA,320,-420.0,213.5,7.5
865,NYK,2018/02/22,ORL,140,-160.0,211.0,3.0
866,WAS,2018/02/22,CLE,240,-300.0,220.0,5.0
867,PHI,2018/02/22,CHI,-300,240.0,214.5,5.0
868,OKC,2018/02/22,SAC,-360,280.0,213.0,7.5
869,LAC,2018/02/22,GSW,525,-750.0,233.0,11.0
870,BOS,2018/02/23,DET,-135,115.0,204.5,1.0
871,ATL,2018/02/23,IND,255,-320.0,211.0,8.0
872,CHA,2018/02/23,WAS,150,-180.0,212.0,3.5
873,MIL,2018/02/23,TOR,280,-360.0,215.0,8.5
874,MIA,2018/02/23,NOP,115,-135.0,214.0,3.0
