,Away,Date,Home,MLA,MLH,OU,Spread
437,LAL,2014-12-26,DAL,750,-1100.0,218.0,12.5
438,MIN,2014-12-26,DEN,500,-650.0,212.0,10.5
439,PHI,2014-12-26,POR,750,-1100.0,197.0,14.5
440,PHX,2014-12-26,SAC,-230,195.0,214.5,1.0
441,TOR,2014-12-27,LAC,165,-195.0,213.0,5.0
442,ORL,2014-12-27,CHA,220,-260.0,190.5,5.5
443,BOS,2014-12-27,WAS,425,-555.0,203.0,9.5
444,MEM,2014-12-27,MIA,-160,140.0,190.5,2.0
445,NOP,2014-12-27,CHI,420,-550.0,203.0,9.5
446,IND,2014-12-27,BKN,135,-155.0,191.5,1.0
447,ATL,2014-12-27,MIL,-190,160.0,205.0,3.5
448,PHI,2014-12-27,UTA,425,-560.0,195.0,10.0
449,NYK,2014-12-27,SAC,210,-250.0,202.5,7.0
450,MIN,2014-12-27,GSW,3250,-7500.0,216.0,17.0
451,DET,2014-12-28,CLE,290,-350.0,202.5,9.0
452,HOU,2014-12-28,SAS,-102,-118.0,196.0,1.0
453,OKC,2014-12-28,DAL,115,-135.0,209.0,4.0
454,TOR,2014-12-28,DEN,-145,125.0,211.5,2.0
455,NYK,2014-12-28,POR,575,-850.0,198.0,11.0
456,PHX,2014-12-28,LAL,-210,175.0,216.0,5.5
457,CHI,2014-12-29,IND,-200,170.0,194.0,5.5
458,MIL,2014-12-29,CHA,130,-150.0,196.0,3.5
459,ORL,2014-12-29,MIA,190,-225.0,189.5,6.5
460,SAC,2014-12-29,BKN,-115,-105.0,205.0,2.0
461,WAS,2014-12-29,HOU,150,-170.0,195.5,4.5
462,UTA,2014-12-29,LAC,695,-945.0,204.5,11.0
463,DET,2014-12-30,ORL,-130,110.0,194.5,2.0
464,CLE,2014-12-30,ATL,245,-305.0,200.5,1.5
465,SAS,2014-12-30,MEM,-105,-115.0,194.0,1.5
466,BKN,2014-12-30,CHI,450,-600.0,196.0,12.0
467,PHX,2014-12-30,NOP,105,-125.0,211.0,1.0
468,WAS,2014-12-30,DAL,190,-225.0,208.5,4.5
469,MIN,2014-12-30,UTA,240,-300.0,203.5,8.0
470,LAL,2014-12-30,DEN,190,-225.0,213.0,7.0
471,TOR,2014-12-30,POR,140,-160.0,208.5,2.5
472,PHI,2014-12-30,GSW,1645,-2555.0,205.5,19.0
473,SAC,2014-12-31,BOS,-125,105.0,211.5,1.5
474,MIA,2014-12-31,IND,150,-170.0,188.5,4.0
475,NYK,2014-12-31,LAC,705,-1005.0,204.5,12.5
476,MIL,2014-12-31,CLE,-115,-105.0,201.5,6.5
477,NOP,2014-12-31,SAS,185,-215.0,200.0,3.5
478,CHA,2014-12-31,HOU,630,-880.0,198.5,12.0
479,PHX,2014-12-31,OKC,285,-355.0,212.0,7.5
480,DEN,2015-01-01,CHI,485,-675.0,205.5,11.5
481,SAC,2015-01-01,MIN,-185,160.0,209.5,1.0
482,CLE,2015-01-02,CHA,-125,105.0,193.0,2.5
483,BKN,2015-01-02,ORL,-140,120.0,192.5,1.0
484,DET,2015-01-02,NYK,-200,170.0,195.5,2.0
485,DAL,2015-01-02,BOS,-250,210.0,215.5,5.5
486,HOU,2015-01-02,NOP,-135,115.0,202.5,0.0
487,WAS,2015-01-02,OKC,270,-320.0,207.0,7.0
488,IND,2015-01-02,MIL,105,-125.0,193.0,2.0
489,PHI,2015-01-02,PHX,1110,-1660.0,211.5,14.5
490,ATL,2015-01-02,UTA,-190,165.0,196.0,5.0
491,TOR,2015-01-02,GSW,170,-200.0,214.0,6.0
492,MEM,2015-01-02,LAL,-185,160.0,201.0,4.0
493,CHA,2015-01-03,ORL,155,-180.0,188.5,3.0
494,UTA,2015-01-03,MIN,100,-120.0,199.0,2.5
495,MIA,2015-01-03,HOU,250,-310.0,196.0,7.5
496,BOS,2015-01-03,CHI,440,-565.0,205.0,11.5
497,WAS,2015-01-03,SAS,200,-240.0,196.5,4.0
498,MEM,2015-01-03,DEN,105,-125.0,203.0,1.0
499,ATL,2015-01-03,POR,205,-245.0,201.0,5.5
500,PHI,2015-01-03,LAC,2731,-4394.0,207.5,19.0
501,DAL,2015-01-04,CLE,-350,280.0,205.0,5.5
502,BKN,2015-01-04,MIA,-145,125.0,193.0,1.0
503,SAC,2015-01-04,DET,140,-160.0,206.5,2.5
504,MIL,2015-01-04,NYK,-325,265.0,190.5,5.5
505,TOR,2015-01-04,PHX,-105,-115.0,217.5,1.5
506,IND,2015-01-04,LAL,-105,-115.0,201.5,1.5
507,CLE,2015-01-05,PHI,-205,175.0,193.0,5.0
508,DAL,2015-01-05,BKN,-325,265.0,206.0,6.5
509,CHA,2015-01-05,BOS,200,-240.0,197.0,5.5
510,DEN,2015-01-05,MIN,-215,180.0,209.0,3.5
511,HOU,2015-01-05,CHI,135,-160.0,200.0,2.5
512,WAS,2015-01-05,NOP,135,-160.0,200.0,3.5
513,NYK,2015-01-05,MEM,1000,-2000.0,191.0,13.5
514,IND,2015-01-05,UTA,105,-125.0,187.0,2.0
515,LAL,2015-01-05,POR,800,-1300.0,209.0,11.5
516,ATL,2015-01-05,LAC,200,-240.0,210.0,5.5
517,OKC,2015-01-05,GSW,130,-150.0,219.0,4.5
518,PHX,2015-01-06,MIL,-200,170.0,209.0,3.0
519,DET,2015-01-06,SAS,315,-380.0,199.0,8.0
520,HOU,2015-01-07,CLE,-260,210.0,197.5,7.0
521,NOP,2015-01-07,CHA,-205,175.0,193.5,3.5
522,MIL,2015-01-07,PHI,-280,230.0,196.0,5.0
523,NYK,2015-01-07,WAS,1100,-2500.0,188.0,14.0
524,BOS,2015-01-07,BKN,175,-205.0,199.0,3.5
525,MEM,2015-01-07,ATL,155,-175.0,198.0,4.0
526,UTA,2015-01-07,CHI,525,-675.0,196.0,11.0
527,DET,2015-01-07,DAL,410,-535.0,212.0,9.5
528,ORL,2015-01-07,DEN,245,-305.0,200.5,8.0
529,PHX,2015-01-07,MIN,-410,330.0,214.5,8.0
530,OKC,2015-01-07,SAC,-345,275.0,211.5,6.5
531,IND,2015-01-07,GSW,595,-795.0,204.0,12.0
532,LAL,2015-01-07,LAC,500,-650.0,214.0,12.0
533,CHA,2015-01-08,TOR,775,-1200.0,201.0,12.5
534,HOU,2015-01-08,NYK,-1100,700.0,192.5,11.5
535,MIA,2015-01-08,POR,345,-430.0,198.5,10.0
536,BOS,2015-01-09,IND,205,-245.0,196.0,4.5
537,PHI,2015-01-09,BKN,475,-625.0,192.0,10.0
538,ATL,2015-01-09,DET,-140,120.0,202.5,1.5
539,CHI,2015-01-09,WAS,-105,-115.0,197.5,2.0
540,UTA,2015-01-09,OKC,650,-950.0,199.5,12.0
541,MEM,2015-01-09,NOP,-105,-115.0,194.5,2.0
542,MIN,2015-01-09,MIL,400,-500.0,204.0,8.0
543,PHX,2015-01-09,SAS,195,-235.0,209.0,5.0
544,DEN,2015-01-09,SAC,190,-225.0,211.5,3.5
545,CLE,2015-01-09,GSW,900,-1400.0,206.0,12.0
546,ORL,2015-01-09,LAL,115,-135.0,202.5,4.0
547,CHA,2015-01-10,NYK,-320,265.0,186.0,5.5
548,DAL,2015-01-10,LAC,140,-165.0,215.0,3.5
549,IND,2015-01-10,PHI,-300,250.0,187.0,5.5
550,BOS,2015-01-10,TOR,600,-900.0,209.0,10.5
551,BKN,2015-01-10,DET,200,-240.0,197.0,5.5
552,MIL,2015-01-10,CHI,220,-265.0,196.5,9.0
553,UTA,2015-01-10,HOU,575,-800.0,195.5,11.0
554,SAS,2015-01-10,MIN,-600,460.0,202.0,10.0
555,ORL,2015-01-10,POR,1000,-2000.0,194.5,12.0
556,WAS,2015-01-11,ATL,155,-180.0,197.5,4.5
557,MIA,2015-01-11,LAC,445,-600.0,201.0,10.0
558,PHX,2015-01-11,MEM,140,-160.0,205.0,4.5
559,CLE,2015-01-11,SAC,130,-150.0,205.5,3.5
560,POR,2015-01-11,LAL,-250,210.0,205.5,5.5
561,HOU,2015-01-12,BKN,-295,245.0,193.5,6.5
562,NOP,2015-01-12,BOS,-240,200.0,205.0,3.0
563,DET,2015-01-12,TOR,200,-240.0,207.0,6.5
564,ORL,2015-01-12,CHI,575,-800.0,191.0,12.0
565,MIN,2015-01-13,IND,525,-700.0,197.5,10.5
566,ATL,2015-01-13,PHI,-600,460.0,196.5,11.0
567,SAS,2015-01-13,WAS,-114,-106.0,193.5,2.0
568,CLE,2015-01-13,PHX,161,-190.0,212.0,3.0
569,GSW,2015-01-13,UTA,-400,325.0,201.0,7.5
570,DAL,2015-01-13,SAC,-220,185.0,213.0,5.5
571,MIA,2015-01-13,LAL,-150,130.0,198.0,2.0
572,HOU,2015-01-14,ORL,-480,380.0,197.0,8.5
573,SAS,2015-01-14,CHA,-190,165.0,191.0,5.0
574,NOP,2015-01-14,DET,160,-185.0,204.0,3.5
575,PHI,2015-01-14,TOR,2300,-3700.0,202.0,16.0
576,MEM,2015-01-14,BKN,-285,235.0,192.5,6.0
577,ATL,2015-01-14,BOS,-225,190.0,205.0,6.0
578,WAS,2015-01-14,CHI,210,-250.0,194.0,5.0
579,DAL,2015-01-14,DEN,175,-205.0,214.5,2.0
580,MIA,2015-01-14,GSW,1245,-1895.0,203.5,12.5
581,LAC,2015-01-14,POR,145,-165.0,206.0,3.5
582,NYK,2015-01-15,MIL,295,-345.0,195.5,6.5
583,OKC,2015-01-15,HOU,-145,125.0,205.5,2.5
584,CLE,2015-01-15,LAL,-260,220.0,203.0,6.0
585,NOP,2015-01-16,PHI,-300,240.0,194.5,8.0
586,BKN,2015-01-16,WAS,405,-530.0,192.0,9.5
587,DET,2015-01-16,IND,100,-120.0,194.0,1.5
588,MEM,2015-01-16,ORL,-225,190.0,195.5,5.5
589,ATL,2015-01-16,TOR,-130,110.0,207.5,2.5
590,CHI,2015-01-16,BOS,-210,180.0,202.0,5.0
591,GSW,2015-01-16,OKC,-115,-105.0,214.0,1.5
592,DEN,2015-01-16,DAL,325,-405.0,215.0,8.0
593,POR,2015-01-16,SAS,165,-190.0,197.0,4.0
594,MIN,2015-01-16,PHX,985,-1485.0,217.0,14.5
595,LAL,2015-01-16,UTA,300,-370.0,197.0,7.0
596,MIA,2015-01-16,SAC,135,-155.0,196.0,3.5
597,CLE,2015-01-16,LAC,305,-385.0,207.5,7.5
598,IND,2015-01-17,CHA,-135,115.0,187.5,2.0
599,PHI,2015-01-17,DET,800,-1250.0,195.5,13.5
600,ATL,2015-01-17,CHI,-155,135.0,199.0,1.0
601,WAS,2015-01-17,BKN,-240,200.0,190.5,5.0
602,GSW,2015-01-17,HOU,110,-130.0,212.0,1.5
603,MIN,2015-01-17,DEN,550,-800.0,211.5,11.5
604,POR,2015-01-17,MEM,125,-145.0,198.0,2.0
605,LAC,2015-01-17,SAC,-570,435.0,210.5,6.5
606,NOP,2015-01-18,TOR,495,-700.0,203.0,7.0
607,OKC,2015-01-18,ORL,-475,385.0,206.0,9.5
608,UTA,2015-01-18,SAS,695,-1000.0,196.0,11.0
609,MIN,2015-01-19,CHA,210,-250.0,196.5,6.0
610,PHI,2015-01-19,WAS,1000,-1700.0,192.5,14.5
611,DET,2015-01-19,ATL,270,-330.0,203.0,7.5
612,BOS,2015-01-19,LAC,700,-1000.0,212.5,11.5
613,DEN,2015-01-19,GSW,1000,-1800.0,218.0,14.0
614,DAL,2015-01-19,MEM,125,-145.0,206.5,2.5
615,NOP,2015-01-19,NYK,-180,155.0,193.5,7.0
616,IND,2015-01-19,HOU,405,-525.0,197.0,9.5
617,CHI,2015-01-19,CLE,161,-190.0,203.5,3.5
618,TOR,2015-01-19,MIL,-101,-119.0,200.5,2.5
619,LAL,2015-01-19,PHX,435,-575.0,214.0,10.5
620,SAC,2015-01-19,POR,402,-503.0,205.0,11.0
621,OKC,2015-01-20,MIA,-325,265.0,200.0,6.5
622,SAS,2015-01-20,DEN,-430,345.0,205.0,6.0
623,UTA,2015-01-21,CLE,445,-570.0,196.0,10.0
624,MIA,2015-01-21,CHA,205,-245.0,186.0,5.5
625,NYK,2015-01-21,PHI,-155,135.0,189.5,0.0
626,ORL,2015-01-21,DET,310,-390.0,203.0,9.0
627,IND,2015-01-21,ATL,505,-655.0,194.0,11.0
628,TOR,2015-01-21,MEM,210,-250.0,200.5,4.5
629,DAL,2015-01-21,MIN,-505,380.0,211.0,8.0
630,LAL,2015-01-21,NOP,265,-325.0,202.0,8.5
631,OKC,2015-01-21,WAS,-108,-108.0,205.0,1.0
632,POR,2015-01-21,PHX,270,-330.0,211.0,6.5
633,BKN,2015-01-21,SAC,190,-225.0,198.0,4.5
634,HOU,2015-01-21,GSW,305,-375.0,218.5,7.5
635,UTA,2015-01-22,MIL,325,-400.0,188.0,6.0
636,SAS,2015-01-22,CHI,-230,190.0,199.0,3.5
637,BOS,2015-01-22,POR,245,-300.0,201.5,7.5
638,BKN,2015-01-22,LAC,800,-1300.0,199.5,12.0
639,TOR,2015-01-23,PHI,-1075,775.0,196.5,11.0
640,ORL,2015-01-23,NYK,-155,135.0,202.5,1.0
641,IND,2015-01-23,MIA,135,-155.0,183.0,4.0
642,OKC,2015-01-23,ATL,145,-165.0,207.0,3.5
643,CHA,2015-01-23,CLE,480,-630.0,193.5,8.5
644,CHI,2015-01-23,DAL,200,-235.0,206.5,7.5
645,NOP,2015-01-23,MIN,-270,220.0,203.0,6.0
646,LAL,2015-01-23,SAS,1270,-2020.0,198.0,15.0
647,HOU,2015-01-23,PHX,115,-135.0,220.0,3.5
648,BOS,2015-01-23,DEN,225,-275.0,208.0,7.5
649,SAC,2015-01-23,GSW,1405,-2255.0,218.0,15.0
650,NYK,2015-01-24,CHA,360,-450.0,185.0,8.5
651,DET,2015-01-24,MIL,-150,130.0,194.5,1.0
652,PHI,2015-01-24,MEM,2200,-3850.0,192.5,16.0
653,BKN,2015-01-24,UTA,160,-185.0,189.0,4.5
654,WAS,2015-01-24,POR,-165,145.0,195.0,3.0
655,MIA,2015-01-25,CHI,290,-350.0,187.0,7.5
656,OKC,2015-01-25,CLE,140,-165.0,212.5,2.5
657,IND,2015-01-25,ORL,-125,105.0,206.0,2.0
658,DAL,2015-01-25,NOP,-170,145.0,201.5,1.0
659,MIN,2015-01-25,ATL,1900,-7000.0,200.5,16.5
660,LAC,2015-01-25,PHX,-130,110.0,222.5,0.0
661,DET,2015-01-25,TOR,305,-375.0,204.5,5.5
662,MIL,2015-01-25,SAS,575,-800.0,193.0,11.0
663,WAS,2015-01-25,DEN,-160,135.0,202.5,1.0
664,BOS,2015-01-25,GSW,1910,-7123.0,216.5,15.5
665,HOU,2015-01-25,LAL,-450,355.0,205.5,6.5
666,MIN,2015-01-26,OKC,1400,-4000.0,208.0,16.5
667,ORL,2015-01-26,MEM,800,-1300.0,209.5,11.5
668,PHI,2015-01-26,NOP,900,-1600.0,190.0,13.5
669,BOS,2015-01-26,UTA,295,-360.0,196.0,7.0
670,DEN,2015-01-26,LAC,800,-1300.0,217.0,11.5
671,TOR,2015-01-27,IND,-155,135.0,193.0,2.0
672,CLE,2015-01-27,DET,-425,335.0,205.0,5.0
673,MIL,2015-01-27,MIA,105,-125.0,182.5,5.0
674,MEM,2015-01-27,DAL,200,-235.0,202.0,5.0
675,WAS,2015-01-27,LAL,-465,365.0,196.5,7.0
676,CHI,2015-01-27,GSW,540,-715.0,211.5,9.0
677,DET,2015-01-28,PHI,-350,290.0,194.0,6.0
678,POR,2015-01-28,CLE,120,-140.0,204.0,6.5
679,BKN,2015-01-28,ATL,925,-1500.0,195.0,14.0
680,SAC,2015-01-28,TOR,190,-230.0,206.0,7.0
681,BOS,2015-01-28,MIN,-175,155.0,201.0,4.0
682,DEN,2015-01-28,NOP,190,-230.0,203.0,6.5
683,DAL,2015-01-28,HOU,155,-175.0,208.0,3.5
684,OKC,2015-01-28,NYK,-370,310.0,199.5,8.5
685,CHA,2015-01-28,SAS,900,-1400.0,189.5,12.0
686,LAC,2015-01-28,UTA,-320,260.0,200.0,7.0
687,WAS,2015-01-28,PHX,225,-265.0,211.0,5.5
688,MIL,2015-01-29,ORL,-180,160.0,206.0,3.0
689,NYK,2015-01-29,IND,290,-350.0,182.0,9.0
690,DEN,2015-01-29,MEM,425,-550.0,200.0,11.0
691,CHI,2015-01-29,LAL,-500,400.0,193.5,8.5
692,MIN,2015-01-30,PHI,-180,155.0,193.0,1.5
693,POR,2015-01-30,ATL,195,-235.0,200.5,6.0
694,TOR,2015-01-30,BKN,-330,270.0,198.0,7.0
695,HOU,2015-01-30,BOS,-320,260.0,206.0,5.0
696,SAC,2015-01-30,CLE,470,-650.0,204.0,6.0
697,LAC,2015-01-30,NOP,-410,330.0,201.0,6.5
698,DAL,2015-01-30,MIA,-350,290.0,194.0,8.0
699,GSW,2015-01-30,UTA,-550,420.0,203.5,8.5
700,CHI,2015-01-30,PHX,235,-280.0,210.5,5.0
701,TOR,2015-01-31,WAS,190,-220.0,204.0,4.0
702,DAL,2015-01-31,ORL,-310,260.0,212.0,8.5
703,SAC,2015-01-31,IND,190,-220.0,198.0,6.5
704,HOU,2015-01-31,DET,-170,150.0,203.5,4.5
705,PHI,2015-01-31,ATL,1800,-3600.0,193.5,17.0
706,CLE,2015-01-31,MIN,-750,575.0,206.0,9.0
707,OKC,2015-01-31,MEM,150,-170.0,194.5,7.0
708,POR,2015-01-31,MIL,-130,110.0,196.0,1.5
709,LAC,2015-01-31,SAS,175,-205.0,198.5,4.5
710,CHA,2015-01-31,DEN,170,-195.0,192.0,6.5
711,PHX,2015-01-31,GSW,475,-600.0,227.0,10.0
712,MIA,2015-02-01,BOS,140,-160.0,187.0,3.0
713,LAL,2015-02-01,NYK,130,-150.0,190.0,3.0
714,PHI,2015-02-02,CLE,1400,-4000.0,193.0,16.0
715,CHA,2015-02-02,WAS,290,-350.0,187.5,7.5
716,MIL,2015-02-02,TOR,210,-250.0,202.0,7.0
717,LAC,2015-02-02,BKN,-400,325.0,199.5,9.0
718,ATL,2015-02-02,NOP,-150,130.0,197.5,4.5
719,ORL,2015-02-02,OKC,500,-650.0,210.0,13.5
720,MIN,2015-02-02,DAL,460,-600.0,207.0,13.0
721,MEM,2015-02-02,PHX,-145,125.0,204.0,1.0
722,DEN,2015-02-03,PHI,-360,300.0,194.0,6.5
723,BOS,2015-02-03,NYK,-120,100.0,190.5,1.0
724,MIA,2015-02-03,DET,155,-175.0,188.5,5.0
725,UTA,2015-02-03,POR,330,-400.0,194.5,8.0
726,GSW,2015-02-03,SAC,-580,430.0,216.0,8.0
727,DET,2015-02-04,IND,160,-185.0,190.0,4.0
728,BKN,2015-02-04,TOR,275,-345.0,200.5,8.5
729,WAS,2015-02-04,ATL,200,-235.0,197.5,6.5
730,DEN,2015-02-04,BOS,145,-165.0,197.5,1.0
731,CHI,2015-02-04,HOU,135,-155.0,202.0,3.0
732,MIA,2015-02-04,MIN,110,-130.0,188.0,1.5
733,LAL,2015-02-04,MIL,370,-470.0,190.0,8.0
734,OKC,2015-02-04,NOP,150,-170.0,196.0,2.0
735,ORL,2015-02-04,SAS,1030,-1480.0,205.5,12.5
736,MEM,2015-02-04,UTA,-275,225.0,189.0,7.0
737,DAL,2015-02-04,GSW,315,-395.0,217.5,8.0
738,WAS,2015-02-05,CHA,-127,107.0,186.0,1.5
739,LAC,2015-02-05,CLE,160,-185.0,206.0,4.0
740,DAL,2015-02-05,SAC,-150,130.0,209.0,3.5
741,PHX,2015-02-05,POR,175,-210.0,210.0,4.5
742,NYK,2015-02-06,BKN,225,-275.0,191.0,7.0
743,CLE,2015-02-06,IND,-245,205.0,196.5,5.5
744,LAL,2015-02-06,ORL,165,-190.0,202.0,3.5
745,LAC,2015-02-06,TOR,-120,100.0,212.0,2.0
746,GSW,2015-02-06,ATL,-130,110.0,213.0,1.0
747,DEN,2015-02-06,DET,235,-285.0,203.5,5.5
748,PHI,2015-02-06,BOS,320,-400.0,193.0,7.5
749,MIL,2015-02-06,HOU,185,-215.0,200.5,7.0
750,NOP,2015-02-06,OKC,220,-270.0,194.5,4.5
751,MEM,2015-02-06,MIN,-395,315.0,195.5,7.5
752,UTA,2015-02-06,PHX,190,-225.0,204.5,6.5
753,MIA,2015-02-06,SAS,815,-1165.0,188.0,11.0
754,CHI,2015-02-07,NOP,-130,110.0,195.0,0.0
755,BKN,2015-02-07,WAS,230,-270.0,192.5,5.0
756,GSW,2015-02-07,NYK,-3000,1500.0,205.5,12.5
757,CHA,2015-02-07,PHI,-360,300.0,183.0,6.5
758,POR,2015-02-07,DAL,120,-140.0,206.5,3.0
759,BOS,2015-02-07,MIL,235,-275.0,195.0,6.0
760,SAC,2015-02-07,UTA,195,-235.0,196.0,5.5
761,LAC,2015-02-08,OKC,280,-350.0,210.5,4.0
762,LAL,2015-02-08,CLE,1270,-2020.0,198.5,13.0
763,ATL,2015-02-08,MEM,130,-150.0,194.0,3.0
764,IND,2015-02-08,CHA,-135,115.0,184.0,3.0
765,MIN,2015-02-08,DET,285,-355.0,202.0,7.5
766,CHI,2015-02-08,ORL,-280,230.0,205.0,5.5
767,SAS,2015-02-08,TOR,-130,110.0,202.5,1.0
768,POR,2015-02-08,HOU,165,-190.0,203.5,3.5
769,PHX,2015-02-08,SAC,-365,295.0,211.5,5.5
770,ORL,2015-02-09,WAS,520,-670.0,197.0,11.0
771,SAS,2015-02-09,IND,-210,180.0,192.5,5.0
772,GSW,2015-02-09,PHI,-2485,1535.0,204.5,16.0
773,NYK,2015-02-09,MIA,165,-190.0,183.0,6.0
774,ATL,2015-02-09,MIN,-270,220.0,203.0,6.5
775,UTA,2015-02-09,NOP,120,-140.0,189.0,6.5
776,BKN,2015-02-09,MIL,175,-205.0,192.0,5.0
777,LAC,2015-02-09,DAL,325,-405.0,,20.5
778,OKC,2015-02-09,DEN,-285,235.0,208.5,6.5
779,DET,2015-02-10,CHA,110,-130.0,189.5,2.0
780,BKN,2015-02-10,MEM,800,-1200.0,190.0,11.5
781,HOU,2015-02-10,PHX,110,-130.0,213.5,0.0
782,SAC,2015-02-10,CHI,525,-725.0,196.0,10.5
783,DEN,2015-02-10,LAL,100,-120.0,197.5,0.0
784,NYK,2015-02-11,ORL,210,-250.0,188.5,5.0
785,WAS,2015-02-11,TOR,170,-195.0,201.5,5.0
786,SAS,2015-02-11,DET,-285,235.0,197.0,6.0
787,ATL,2015-02-11,BOS,-315,255.0,202.5,6.5
788,MEM,2015-02-11,OKC,175,-205.0,199.5,4.0
789,SAC,2015-02-11,MIL,435,-560.0,195.5,7.5
790,MIA,2015-02-11,CLE,730,-1030.0,191.5,11.5
791,IND,2015-02-11,NOP,-120,100.0,189.0,3.5
792,GSW,2015-02-11,MIN,-515,390.0,215.5,10.0
793,UTA,2015-02-11,DAL,175,-205.0,199.0,5.0
794,LAL,2015-02-11,POR,1065,-1615.0,197.5,13.0
795,HOU,2015-02-11,LAC,135,-155.0,211.0,3.0
796,CLE,2015-02-12,CHI,-125,105.0,201.5,0.0
797,DAL,2015-02-19,OKC,180,-210.0,211.0,5.0
798,SAS,2015-02-19,LAC,-150,130.0,202.5,1.0
799,NOP,2015-02-20,ORL,-240,200.0,195.5,4.0
800,IND,2015-02-20,PHI,-405,325.0,185.0,6.0
801,TOR,2015-02-20,ATL,190,-230.0,203.5,4.5
802,MIA,2015-02-20,NYK,-310,260.0,181.5,6.0
803,CHI,2015-02-20,DET,-260,220.0,198.0,5.0
804,CLE,2015-02-20,WAS,-155,135.0,197.5,3.0
805,PHX,2015-02-20,MIN,115,-135.0,211.5,1.0
806,DEN,2015-02-20,MIL,330,-400.0,198.5,7.0
807,HOU,2015-02-20,DAL,120,-140.0,211.0,3.5
808,POR,2015-02-20,UTA,-190,165.0,194.5,5.0
809,BOS,2015-02-20,SAC,155,-180.0,202.5,1.5
810,BKN,2015-02-20,LAL,-155,135.0,191.0,2.0
811,SAS,2015-02-20,GSW,290,-340.0,207.0,6.5
812,OKC,2015-02-21,CHA,-181,163.0,196.5,5.5
813,NOP,2015-02-21,MIA,118,-130.0,189.5,1.0
814,PHX,2015-02-21,CHI,314,-360.0,203.0,8.0
815,TOR,2015-02-21,HOU,118,-130.0,208.5,3.5
816,SAC,2015-02-21,LAC,456,-543.0,214.5,9.0
817,CLE,2015-02-22,NYK,-3500,1750.0,198.0,15.0
818,ATL,2015-02-22,MIL,-210,175.0,197.0,3.5
819,WAS,2015-02-22,DET,-135,115.0,194.5,1.0
820,PHI,2015-02-22,ORL,360,-450.0,189.0,8.5
821,GSW,2015-02-22,IND,-185,160.0,204.5,6.5
822,DEN,2015-02-22,OKC,325,-400.0,211.0,10.5
823,CHA,2015-02-22,DAL,415,-525.0,196.0,10.5
824,MEM,2015-02-22,POR,105,-125.0,193.0,3.0
825,BOS,2015-02-22,LAL,-155,135.0,199.5,1.5
826,PHI,2015-02-23,MIA,575,-800.0,189.0,10.5
827,TOR,2015-02-23,NOP,-330,270.0,195.5,7.5
828,MIL,2015-02-23,CHI,250,-300.0,195.0,7.5
829,MIN,2015-02-23,HOU,315,-385.0,210.0,9.0
830,SAS,2015-02-23,UTA,-240,200.0,188.5,4.5
831,BOS,2015-02-23,PHX,300,-365.0,211.5,7.0
832,BKN,2015-02-23,DEN,-135,115.0,201.0,1.5
833,MEM,2015-02-23,LAC,145,-170.0,203.0,4.0
834,GSW,2015-02-24,WAS,-290,240.0,206.0,4.5
835,CLE,2015-02-24,DET,-290,240.0,203.5,7.0
836,IND,2015-02-24,OKC,280,-330.0,201.0,7.0
837,TOR,2015-02-24,DAL,170,-200.0,206.5,3.0
838,MIA,2015-02-25,ORL,-165,145.0,196.5,2.0
839,NYK,2015-02-25,BOS,490,-640.0,195.5,11.0
840,DAL,2015-02-25,ATL,335,-425.0,202.5,5.5
841,WAS,2015-02-25,MIN,120,-140.0,201.5,1.0
842,BKN,2015-02-25,NOP,-145,125.0,192.5,1.0
843,PHI,2015-02-25,MIL,455,-605.0,189.0,11.5
844,LAC,2015-02-25,HOU,145,-165.0,214.5,3.5
845,CHA,2015-02-25,CHI,245,-305.0,191.0,9.0
846,PHX,2015-02-25,DEN,-245,205.0,214.5,4.0
847,LAL,2015-02-25,UTA,420,-545.0,191.0,8.5
848,MEM,2015-02-25,SAC,-285,235.0,197.5,7.0
849,SAS,2015-02-25,POR,120,-140.0,195.0,2.5
850,GSW,2015-02-26,CLE,135,-155.0,215.5,3.5
851,OKC,2015-02-26,PHX,-215,185.0,216.0,5.0
852,WAS,2015-02-27,PHI,-320,260.0,192.5,8.5
853,CLE,2015-02-27,IND,120,-140.0,199.5,5.0
854,NYK,2015-02-27,DET,770,-1270.0,196.5,13.0
855,ORL,2015-02-27,ATL,545,-720.0,198.0,12.5
856,GSW,2015-02-27,TOR,-130,110.0,215.0,1.0
857,CHA,2015-02-27,BOS,105,-125.0,195.0,2.5
858,LAC,2015-02-27,MEM,170,-195.0,199.0,4.5
859,BKN,2015-02-27,HOU,285,-355.0,204.0,7.0
860,MIA,2015-02-27,NOP,-130,110.0,197.0,1.5
861,MIN,2015-02-27,CHI,185,-215.0,197.5,6.5
862,UTA,2015-02-27,DEN,-195,170.0,198.5,2.0
863,SAS,2015-02-27,SAC,-520,395.0,199.5,3.5
864,MIL,2015-02-27,LAL,-270,220.0,194.5,4.0
865,OKC,2015-02-27,POR,210,-260.0,207.0,3.0
866,DET,2015-02-28,WAS,180,-215.0,194.0,3.5
867,TOR,2015-02-28,NYK,-625,475.0,196.0,14.0
868,ATL,2015-02-28,MIA,-145,125.0,198.0,4.5
869,MEM,2015-02-28,MIN,-235,195.0,195.0,5.0
870,BKN,2015-02-28,DAL,295,-360.0,201.5,9.5
871,MIL,2015-02-28,UTA,150,-175.0,187.5,2.5
872,SAS,2015-02-28,PHX,115,-135.0,207.0,0.0
