,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,WPCT,SEASON_YEAR-,TEAM_ID-,TEAM_ABBREVIATION-,TEAM_NAME-,GAME_ID-,GAME_DATE-,MATCHUP-,WL-,MIN-,FGM-,FGA-,FG_PCT-,FG3M-,FG3A-,FG3_PCT-,FTM-,FTA-,FT_PCT-,OREB-,DREB-,REB-,AST-,TOV-,STL-,BLK-,BLKA-,PF-,PFD-,PTS-,PLUS_MINUS-,WPCT-,Away,Date,Home,MLA,MLH,OU,Spread
231,2018-19,1610612766,CHA,Charlotte Hornets,21800225,2018-11-17,CHA vs. PHI,L,53.0,0.8734276729559749,1.9101527403414196,0.45907142857142863,0.25519429469901167,0.7190869272237197,0.3587857142857143,0.36632412398921826,0.4571821653189577,0.8059285714285714,0.21529649595687333,0.7093721922731359,0.9246686882300091,0.5158355795148248,0.26092205750224623,0.14294137466307275,0.1317385444743935,0.14223944294699012,0.43435534591194974,0.4537005840071879,2.2452830188679247,-3.0,0.4659713302570445,2018-19,1610612755,PHI,Philadelphia 76ers,21800225,2018-11-17T00:00:00,PHI @ CHA,W,53.0,0.8329683288409703,1.8320417789757413,0.4570714285714287,0.2274820305480683,0.674865229110512,0.3424285714285714,0.367671832884097,0.47043463611859837,0.7879285714285714,0.22734164420485178,0.727173180592992,0.9545148247978437,0.4819743935309973,0.32201819407008087,0.1439240790655885,0.14223944294699012,0.1317385444743935,0.4537005840071879,0.43435534591194974,2.30188679245283,3.0,0.4514870050584337,PHI,2018-11-17,CHA,125,-145.0,226.0,-2.0
230,2018-19,1610612740,NOP,New Orleans Pelicans,21800228,2018-11-17,NOP vs. DEN,W,48.0,0.9194444444444444,1.9166666666666667,0.47966666666666674,0.20416666666666666,0.5819444444444445,0.35246666666666665,0.4111111111111112,0.5597222222222221,0.7254666666666666,0.24444444444444444,0.763888888888889,1.0083333333333333,0.5611111111111111,0.3194444444444445,0.14027777777777778,0.11944444444444444,0.10972222222222222,0.4861111111111111,0.49027777777777776,2.6041666666666665,10.0,0.6605920005920005,2018-19,1610612743,DEN,Denver Nuggets,21800228,2018-11-17T00:00:00,DEN @ NOP,L,48.0,0.8875,1.9250000000000003,0.46153333333333335,0.25,0.6875,0.36239999999999994,0.398611111111111,0.5069444444444444,0.7867333333333334,0.2041666666666667,0.7041666666666667,0.9083333333333333,0.5125,0.29166666666666663,0.1875,0.10972222222222222,0.11944444444444444,0.49027777777777776,0.4861111111111111,2.395833333333333,-10.0,0.4801058201058201,DEN,2018-11-17,NOP,-110,-110.0,225.0,-1.0
229,2018-19,1610612756,PHX,Phoenix Suns,21800233,2018-11-17,PHX vs. OKC,L,48.0,0.7799584456424078,1.7161107367475295,0.4557857142857143,0.21571765498652296,0.6394317160826596,0.33564285714285713,0.33852762803234493,0.41995170709793356,0.8141428571428572,0.169081311769991,0.6821653189577717,0.8512466307277629,0.4875617699910152,0.3773584905660377,0.1414532794249775,0.0735624438454627,0.1048124438454627,0.4937949236298293,0.41265161725067384,2.083333333333333,-10.0,0.2754782915497201,2018-19,1610612760,OKC,Oklahoma City Thunder,21800233,2018-11-17T00:00:00,OKC @ PHX,W,48.0,0.8695249326145552,1.794418238993711,0.4850714285714285,0.20041554357592092,0.5870676100628931,0.3385714285714286,0.4058569182389937,0.5224337376460018,0.7776428571428571,0.20743486073674755,0.7073225516621743,0.9147574123989219,0.5312780772686433,0.2849561994609165,0.21344339622641512,0.1048124438454627,0.0735624438454627,0.41265161725067384,0.4937949236298293,2.2916666666666665,10.0,0.555209274852132,OKC,2018-11-17,PHX,-200,170.0,217.5,6.5
228,2018-19,1610612742,DAL,Dallas Mavericks,21800232,2018-11-17,DAL vs. GSW,W,48.0,0.8272967205750225,1.7714510332434859,0.46864285714285714,0.24859613656783466,0.6916554357592094,0.3637857142857142,0.3881963162623539,0.5139824797843666,0.7467142857142857,0.2042340521114106,0.7204346361185984,0.9246686882300089,0.4830132524707996,0.36879492362982935,0.14903414195867026,0.10374550763701706,0.09198113207547172,0.45687331536388137,0.5151898023360287,2.333333333333333,3.0,0.3483702805131377,2018-19,1610612744,GSW,Golden State Warriors,21800232,2018-11-17T00:00:00,GSW @ DAL,L,48.0,0.8289252021563343,1.7863319856244384,0.4657142857142857,0.2293912848158131,0.613263701707098,0.39049999999999996,0.3736803683737646,0.4821709344115005,0.7745000000000001,0.18828616352201255,0.6631008535489668,0.8513870170709792,0.4947214734950584,0.32499438454627133,0.2029705750224618,0.09198113207547172,0.10374550763701706,0.5151898023360287,0.45687331536388137,2.270833333333333,-3.0,0.4927566481137909,GSW,2018-11-17,DAL,-135,115.0,216.5,3.5
225,2018-19,1610612738,BOS,Boston Celtics,21800229,2018-11-17,BOS vs. UTA,L,48.0,0.8040094339622642,1.849240041928721,0.43559999999999993,0.27198637316561847,0.754245283018868,0.3566,0.31229035639413,0.3969601677148847,0.7831333333333333,0.20353773584905657,0.7511530398322852,0.9546907756813418,0.492583857442348,0.28026729559748426,0.154979035639413,0.10814989517819708,0.0695230607966457,0.43073899371069185,0.417583857442348,1.7916666666666667,-12.0,0.6395915195915195,2018-19,1610612762,UTA,Utah Jazz,21800229,2018-11-17T00:00:00,UTA @ BOS,W,48.0,0.7863469601677149,1.8195492662473796,0.4334,0.20306603773584905,0.655503144654088,0.30660000000000004,0.33781446540880505,0.4534329140461215,0.7576666666666668,0.20081236897274637,0.7797169811320755,0.9805293501048218,0.44549266247379454,0.31147798742138366,0.13739517819706498,0.0695230607966457,0.10814989517819708,0.417583857442348,0.43073899371069185,2.0416666666666665,12.0,0.5495143745143746,UTA,2018-11-17,BOS,155,-185.0,208.5,-4.5
224,2018-19,1610612745,HOU,Houston Rockets,21800231,2018-11-17,HOU vs. SAC,W,48.0,0.7604166666666666,1.7916666666666665,0.42778571428571427,0.29017857142857145,0.8794642857142857,0.3307142857142858,0.34375,0.4791666666666667,0.7179285714285715,0.22916666666666666,0.6279761904761905,0.857142857142857,0.4166666666666667,0.28869047619047616,0.17410714285714285,0.12202380952380953,0.09821428571428573,0.4776785714285715,0.42559523809523814,2.75,20.0,0.3355000158571587,2018-19,1610612758,SAC,Sacramento Kings,21800231,2018-11-17T00:00:00,SAC @ HOU,L,48.0,0.7961309523809523,1.6964285714285712,0.46707142857142864,0.1889880952380952,0.5476190476190476,0.3492142857142858,0.4107142857142857,0.5163690476190476,0.7840714285714286,0.18005952380952378,0.7291666666666667,0.9092261904761906,0.4449404761904762,0.3199404761904762,0.15624999999999997,0.09821428571428573,0.12202380952380953,0.42559523809523814,0.4776785714285715,2.333333333333333,-20.0,0.563404452690167,SAC,2018-11-17,HOU,750,-1200.0,218.5,-11.5
226,2018-19,1610612754,IND,Indiana Pacers,21800226,2018-11-17,IND vs. ATL,W,48.0,0.8458333333333333,1.758333333333333,0.48353333333333326,0.1944444444444444,0.5152777777777778,0.37533333333333324,0.3069444444444444,0.4347222222222223,0.7129333333333333,0.16249999999999998,0.6861111111111111,0.8486111111111111,0.4625000000000001,0.2972222222222222,0.18333333333333338,0.1125,0.12222222222222223,0.4083333333333334,0.42222222222222217,2.020833333333333,8.0,0.6335292485292485,2018-19,1610612737,ATL,Atlanta Hawks,21800226,2018-11-17T00:00:00,ATL @ IND,L,48.0,0.7638888888888888,1.7458333333333333,0.4383333333333334,0.2638888888888889,0.7027777777777777,0.37453333333333333,0.33749999999999997,0.42361111111111105,0.7998,0.20138888888888887,0.6763888888888888,0.8777777777777778,0.46527777777777785,0.34583333333333327,0.14166666666666666,0.12222222222222223,0.1125,0.42222222222222217,0.4083333333333334,1.8541666666666667,-8.0,0.4291919191919192,ATL,2018-11-17,IND,550,-800.0,219.0,-12.5
223,2018-19,1610612741,CHI,Chicago Bulls,21800230,2018-11-17,CHI vs. TOR,L,48.0,0.7967538562676207,1.7889862556929084,0.4456875,0.21368653085014097,0.5958594258295381,0.3584375000000001,0.3267975018976361,0.42334566796790285,0.7826875000000001,0.1538542344393841,0.7050878673281286,0.8589421017675124,0.44383674907829107,0.3091189885599653,0.14946340950986767,0.10271124756018217,0.13947455812188245,0.4180170380611581,0.3786919187811755,1.7291666666666667,-39.0,0.21087939837939834,2018-19,1610612761,TOR,Toronto Raptors,21800230,2018-11-17T00:00:00,TOR @ CHI,W,48.0,0.8485491555519411,1.8715944209499022,0.452375,0.2592874037627413,0.714927618737801,0.3554375,0.3573951894925179,0.4496118317610064,0.7891249999999999,0.2392910634894817,0.7763695171871611,1.0156605806766428,0.4990723609303839,0.29347280958577315,0.1681415704294079,0.13947455812188245,0.10271124756018217,0.3786919187811755,0.4180170380611581,2.5416666666666665,39.0,0.5462787212787212,TOR,2018-11-17,CHI,-600,425.0,216.5,9.0
227,2018-19,1610612751,BKN,Brooklyn Nets,21800224,2018-11-17,BKN vs. LAC,L,48.0,0.8306554638364778,1.8612912735849059,0.44781249999999995,0.2537342767295597,0.7140821540880503,0.34825000000000006,0.3488600628930818,0.4872002751572327,0.7130625,0.24909099842767302,0.6582154088050315,0.9073064072327043,0.4863895440251572,0.29881584119496857,0.14782330974842764,0.08947523584905662,0.10603380503144653,0.4920400943396226,0.44423152515723274,2.4791666666666665,-8.0,0.38392935189810196,2018-19,1610612746,LAC,LA Clippers,21800224,2018-11-17T00:00:00,LAC @ BKN,W,48.0,0.8363551493710694,1.802378144654088,0.4646875000000001,0.17443003144654087,0.5114485062893082,0.33543749999999994,0.4364190251572328,0.5525009827044025,0.801625,0.24046776729559746,0.7267344732704402,0.9672022405660378,0.4277220911949686,0.30520341981132076,0.1448506289308176,0.10603380503144653,0.08947523584905662,0.44423152515723274,0.4920400943396226,2.645833333333333,8.0,0.5392076673326672,LAC,2018-11-17,BKN,-180,150.0,221.0,6.0
232,2018-19,1610612753,ORL,Orlando Magic,21800227,2018-11-17,ORL vs. LAL,W,48.0,0.836111111111111,1.8847222222222224,0.4457999999999999,0.22916666666666666,0.6625,0.3480666666666667,0.27361111111111114,0.36111111111111105,0.7664666666666667,0.2069444444444445,0.6944444444444444,0.901388888888889,0.5305555555555556,0.28194444444444444,0.1625,0.125,0.10138888888888889,0.42361111111111105,0.40972222222222227,2.708333333333333,13.0,0.4315195915195915,2018-19,1610612747,LAL,Los Angeles Lakers,21800227,2018-11-17T00:00:00,LAL @ ORL,L,48.0,0.838888888888889,1.8138888888888889,0.46433333333333343,0.2361111111111111,0.6402777777777777,0.37346666666666667,0.3472222222222222,0.44861111111111107,0.7764,0.20972222222222225,0.7791666666666667,0.9888888888888888,0.4902777777777778,0.3194444444444444,0.13194444444444445,0.10138888888888889,0.125,0.40972222222222227,0.42361111111111105,2.4375,-13.0,0.4801075776075775,LAL,2018-11-17,ORL,-185,155.0,222.0,5.0
228,2018-19,1610612760,OKC,Oklahoma City Thunder,21800233,2018-11-17,OKC @ PHX,W,48.0,0.8616071428571429,1.9151785714285714,0.4508571428571428,0.2023809523809524,0.6428571428571429,0.32657142857142857,0.3869047619047619,0.5476190476190477,0.7158571428571429,0.27380952380952384,0.7008928571428573,0.9747023809523808,0.449404761904762,0.3005952380952381,0.2380952380952381,0.11755952380952381,0.0967261904761905,0.48065476190476186,0.5208333333333334,2.2916666666666665,10.0,0.3639570746713604,2018-19,1610612756,PHX,Phoenix Suns,21800233,2018-11-17T00:00:00,PHX vs. OKC,L,48.0,0.805059523809524,1.7752976190476188,0.45442857142857146,0.1949404761904762,0.6056547619047619,0.32771428571428574,0.4017857142857143,0.5014880952380952,0.8027857142857142,0.20833333333333334,0.6934523809523808,0.9017857142857143,0.47916666666666663,0.38988095238095244,0.14732142857142858,0.0967261904761905,0.11755952380952381,0.5208333333333334,0.48065476190476186,2.083333333333333,-10.0,0.38468773290201863,OKC,2018-11-17,PHX,-200,170.0,217.5,-6.5
224,2018-19,1610612758,SAC,Sacramento Kings,21800231,2018-11-17,SAC @ HOU,L,48.0,0.9083333333333334,1.8902777777777782,0.48006666666666675,0.21805555555555553,0.5666666666666667,0.38353333333333334,0.3361111111111111,0.4944444444444445,0.6705333333333333,0.2027777777777778,0.7347222222222222,0.9375,0.5097222222222223,0.32361111111111107,0.17777777777777778,0.09583333333333335,0.1111111111111111,0.4805555555555557,0.4666666666666668,2.333333333333333,-20.0,0.4478959928959928,2018-19,1610612745,HOU,Houston Rockets,21800231,2018-11-17T00:00:00,HOU vs. SAC,W,48.0,0.8805555555555556,1.911111111111111,0.46146666666666664,0.2472222222222222,0.7361111111111112,0.34020000000000006,0.3930555555555555,0.5361111111111111,0.7341333333333334,0.24305555555555555,0.7750000000000001,1.0180555555555555,0.5041666666666668,0.3541666666666667,0.17499999999999996,0.1111111111111111,0.09583333333333335,0.4666666666666668,0.4805555555555557,2.75,20.0,0.5716768416768417,SAC,2018-11-17,HOU,750,-1200.0,218.5,11.5
225,2018-19,1610612747,LAL,Los Angeles Lakers,21800227,2018-11-17,LAL @ ORL,L,48.0,0.9312668463611857,1.9373596136567832,0.48107142857142854,0.22720125786163517,0.6314296945193172,0.3653571428571429,0.3263420934411501,0.4591475741239893,0.6997142857142856,0.22734164420485173,0.7266677897574125,0.9540094339622639,0.5370339173405212,0.32825134770889486,0.19126235399820304,0.12713387241689125,0.12011455525606467,0.44979784366576825,0.4412904312668465,2.4375,-13.0,0.32520911628054483,2018-19,1610612753,ORL,Orlando Magic,21800227,2018-11-17T00:00:00,ORL vs. LAL,W,48.0,0.8932783018867924,1.9462039532794253,0.4603571428571428,0.23450134770889486,0.650831087151842,0.3530714285714286,0.36809299191374667,0.4589510332434861,0.8106428571428573,0.2545485175202157,0.7254604672057503,0.9800089847259658,0.4836028751123091,0.34099842767295596,0.16986747529200358,0.12011455525606467,0.12713387241689125,0.4412904312668465,0.44979784366576825,2.708333333333333,13.0,0.5627681841967557,LAL,2018-11-17,ORL,-185,155.0,222.0,-5.0
232,2018-19,1610612746,LAC,LA Clippers,21800224,2018-11-17,LAC @ BKN,W,48.0,0.8491127583108715,1.7962432614555257,0.4722857142857143,0.198225516621743,0.5147405660377359,0.3774285714285714,0.49716419586702604,0.6030435759209344,0.8187857142857143,0.18823000898472594,0.777964959568733,0.9661949685534591,0.46038297394429467,0.3120507637017071,0.1121967654986523,0.11899146451033242,0.1346585804132974,0.4955918688230008,0.5106974393530999,2.645833333333333,8.0,0.5390962212390783,2018-19,1610612751,BKN,Brooklyn Nets,21800224,2018-11-17T00:00:00,BKN vs. LAC,L,48.0,0.8354391284815815,1.934860736747529,0.4327857142857143,0.19547394429469903,0.5814521563342318,0.33485714285714285,0.4315195417789757,0.5605065139263251,0.7627142857142857,0.24486185983827494,0.6878088499550764,0.9326707097933512,0.45316711590296493,0.24969115004492368,0.1686039982030548,0.1346585804132974,0.11899146451033242,0.5106974393530999,0.4955918688230008,2.4791666666666665,-8.0,0.4991599670171098,LAC,2018-11-17,BKN,-180,150.0,221.0,-6.0
231,2018-19,1610612762,UTA,Utah Jazz,21800229,2018-11-17,UTA @ BOS,W,48.0,0.7916666666666667,1.7416666666666665,0.45426666666666665,0.21666666666666667,0.6652777777777776,0.3228666666666667,0.4361111111111111,0.6097222222222223,0.7169333333333332,0.20416666666666664,0.675,0.8791666666666667,0.48333333333333334,0.32083333333333325,0.1736111111111111,0.11111111111111109,0.09027777777777778,0.4791666666666667,0.525,2.0416666666666665,12.0,0.5317031117031117,2018-19,1610612738,BOS,Boston Celtics,21800229,2018-11-17T00:00:00,BOS vs. UTA,L,48.0,0.8430555555555556,1.7597222222222222,0.4792666666666667,0.21388888888888888,0.586111111111111,0.3715333333333334,0.37500000000000006,0.5027777777777778,0.7455999999999999,0.175,0.6902777777777778,0.8652777777777778,0.4611111111111111,0.31666666666666665,0.175,0.09027777777777778,0.11111111111111109,0.525,0.4791666666666667,1.7916666666666667,-12.0,0.5678977449565684,UTA,2018-11-17,BOS,155,-185.0,208.5,4.5
230,2018-19,1610612761,TOR,Toronto Raptors,21800230,2018-11-17,TOR @ CHI,W,48.0,0.9076012185534592,1.8800117924528301,0.48487500000000006,0.23209021226415097,0.6904481132075472,0.337375,0.3642393867924528,0.46128144654088055,0.7914374999999999,0.22390919811320759,0.7382566823899371,0.9621658805031448,0.5092619889937108,0.30426985062893086,0.18342177672955973,0.11148781446540879,0.1008254716981132,0.4659247248427673,0.4476955581761007,2.5416666666666665,39.0,0.917313068875569,2018-19,1610612741,CHI,Chicago Bulls,21800230,2018-11-17T00:00:00,CHI vs. TOR,L,48.0,0.8549036949685535,1.897921580188679,0.45081250000000006,0.21764445754716977,0.6205041273584906,0.3461875,0.34910573899371067,0.4736143867924528,0.7274999999999999,0.24108195754716982,0.6803508254716981,0.9214327830188679,0.49823113207547176,0.3207055817610063,0.14472779088050314,0.1008254716981132,0.11148781446540879,0.4476955581761007,0.4659247248427673,1.7291666666666667,-39.0,0.4221918706293705,TOR,2018-11-17,CHI,-600,425.0,216.5,-9.0
229,2018-19,1610612744,GSW,Golden State Warriors,21800232,2018-11-17,GSW @ DAL,L,48.0,0.9151680424528302,1.8139740566037734,0.503625,0.24722386006289315,0.6016607704402516,0.40575000000000006,0.37824292452830194,0.4620184748427672,0.824625,0.2017737814465409,0.7417944182389936,0.9435681996855346,0.604756289308176,0.31301591981132076,0.15148388364779872,0.1253193789308176,0.07360455974842767,0.476095715408805,0.4294663915094339,2.270833333333333,-3.0,0.8434577575202578,2018-19,1610612742,DAL,Dallas Mavericks,21800232,2018-11-17T00:00:00,DAL vs. GSW,W,48.0,0.8306554638364779,1.8599154874213841,0.44675,0.2376670597484277,0.7423349056603773,0.31400000000000006,0.39345027515723274,0.5270735062893083,0.7550000000000001,0.21410672169811323,0.6392492138364779,0.8533559355345911,0.49587264150943394,0.28306800314465413,0.17573211477987424,0.07360455974842767,0.1253193789308176,0.4294663915094339,0.476095715408805,2.333333333333333,3.0,0.44061667499167495,GSW,2018-11-17,DAL,-135,115.0,216.5,-3.5
223,2018-19,1610612737,ATL,Atlanta Hawks,21800226,2018-11-17,ATL @ IND,L,48.0,0.8166666666666667,1.8458333333333337,0.44346666666666673,0.24305555555555555,0.7402777777777778,0.3264000000000001,0.36944444444444446,0.5055555555555555,0.7414000000000002,0.20555555555555557,0.7125,0.9180555555555556,0.5069444444444444,0.3888888888888889,0.17222222222222222,0.11666666666666667,0.11666666666666667,0.4847222222222222,0.5,1.8541666666666667,-8.0,0.26023310023310026,2018-19,1610612754,IND,Indiana Pacers,21800226,2018-11-17T00:00:00,IND vs. ATL,W,48.0,0.8958333333333334,1.9,0.4716000000000001,0.27638888888888885,0.7083333333333334,0.3972666666666667,0.4124999999999999,0.5597222222222222,0.7375333333333334,0.23749999999999996,0.7708333333333335,1.0083333333333333,0.5680555555555554,0.35555555555555557,0.20277777777777778,0.11666666666666667,0.11666666666666667,0.5,0.4847222222222222,2.020833333333333,8.0,0.5012437562437563,ATL,2018-11-17,IND,550,-800.0,219.0,12.5
227,2018-19,1610612743,DEN,Denver Nuggets,21800228,2018-11-17,DEN @ NOP,L,48.0,0.8579926624737945,1.8300838574423477,0.46806666666666674,0.20047169811320753,0.5938155136268345,0.3334666666666667,0.38328092243186584,0.51291928721174,0.7541999999999999,0.24777253668763102,0.7268343815513627,0.9746069182389937,0.5246331236897275,0.29512578616352203,0.18380503144654087,0.10020964360587002,0.12838050314465407,0.44234800838574423,0.46920859538784065,2.395833333333333,-10.0,0.8482918932918931,2018-19,1610612740,NOP,New Orleans Pelicans,21800228,2018-11-17T00:00:00,NOP vs. DEN,W,48.0,0.7851677148846959,1.7268343815513627,0.4554,0.21318134171907757,0.6358228511530398,0.33826666666666666,0.35246331236897277,0.4865303983228511,0.7302666666666667,0.18757861635220122,0.6456761006289308,0.8332547169811322,0.477017819706499,0.31761006289308175,0.16297169811320755,0.12838050314465407,0.10020964360587002,0.46920859538784065,0.44234800838574423,2.6041666666666665,10.0,0.4289031339031339,DEN,2018-11-17,NOP,-110,-110.0,225.0,-1.0
226,2018-19,1610612755,PHI,Philadelphia 76ers,21800225,2018-11-17,PHI @ CHA,W,53.0,0.808800406955235,1.781700887902331,0.45500000000000007,0.23258879023307438,0.6624121346651868,0.35052941176470587,0.4476045135035146,0.5833102108768036,0.764,0.20620606733259342,0.7820014798372179,0.9882075471698115,0.5396087680355162,0.33846651868294486,0.13172863485016648,0.11797077321494634,0.1089067702552719,0.48497040325564184,0.49868201997780254,2.30188679245283,3.0,0.5211757149040884,2018-19,1610612766,CHA,Charlotte Hornets,21800225,2018-11-17T00:00:00,CHA vs. PHI,L,53.0,0.8442240103588605,1.927349241583426,0.4390588235294118,0.21362837587865335,0.6461801701812802,0.3330588235294118,0.39747502774694776,0.5223825379208288,0.7601764705882353,0.20359322974472807,0.7030151683314834,0.9066083980762114,0.4498242693303736,0.26047447280799113,0.1566546429892712,0.1089067702552719,0.11797077321494634,0.49868201997780254,0.48497040325564184,2.2452830188679247,-3.0,0.5534049284049284,PHI,2018-11-17,CHA,125,-145.0,226.0,2.0
234,2018-19,1610612764,WAS,Washington Wizards,21800237,2018-11-18,WAS vs. POR,L,48.0,0.8175838574423481,1.8036425576519914,0.4545333333333333,0.21192348008385747,0.6604297693920336,0.3141999999999999,0.45041928721173996,0.5840932914046122,0.7708666666666667,0.19009433962264152,0.6542190775681342,0.8443134171907756,0.45948637316561847,0.30702306079664576,0.1756027253668763,0.12686058700209643,0.10642033542976939,0.4756289308176101,0.4929507337526205,2.270833333333333,-10.0,0.20467106967106966,2018-19,1610612757,POR,Portland Trail Blazers,21800237,2018-11-18T00:00:00,POR @ WAS,W,48.0,0.8763102725366875,1.8580712788259959,0.47213333333333324,0.24716981132075472,0.6490566037735849,0.3773333333333333,0.41590670859538786,0.5334381551362684,0.7727333333333333,0.2519392033542977,0.7305555555555555,0.9824947589098532,0.5401729559748427,0.35849056603773577,0.15754716981132075,0.10642033542976939,0.12686058700209643,0.4929507337526205,0.4756289308176101,2.4791666666666665,10.0,0.5161507936507937,POR,2018-11-18,WAS,-125,105.0,224.0,1.0
235,2018-19,1610612753,ORL,Orlando Magic,21800236,2018-11-18,ORL vs. NYK,W,48.0,0.8489583333333333,1.8880208333333335,0.4515624999999999,0.22916666666666666,0.6627604166666666,0.3478125,0.28125,0.3684895833333333,0.7701875000000001,0.20833333333333337,0.6901041666666666,0.8984375000000001,0.5338541666666666,0.28125,0.15885416666666666,0.12760416666666666,0.10286458333333333,0.4270833333333333,0.41015625000000006,2.7291666666666665,14.0,0.43579961704961706,2018-19,1610612752,NYK,New York Knicks,21800236,2018-11-18T00:00:00,NYK @ ORL,L,48.0,0.8424479166666669,1.8177083333333333,0.4651875000000001,0.234375,0.6393229166666666,0.37093750000000003,0.3528645833333333,0.45312499999999994,0.7803749999999999,0.20703125000000003,0.7734375,0.9804687499999999,0.48828125,0.3177083333333333,0.13020833333333334,0.10286458333333333,0.12760416666666666,0.41015625000000006,0.4270833333333333,2.4375,-14.0,0.48343418734043725,NYK,2018-11-18,ORL,170,-200.0,213.0,-4.0
236,2018-19,1610612750,MIN,Minnesota Timberwolves,21800234,2018-11-18,MIN vs. MEM,L,48.0,0.8372395833333334,1.9075520833333333,0.44325000000000003,0.22916666666666669,0.6184895833333333,0.3740625,0.40885416666666674,0.5013020833333334,0.8005625,0.23567708333333331,0.67578125,0.9114583333333334,0.48437500000000006,0.2903645833333333,0.19921874999999997,0.12109374999999999,0.10677083333333331,0.42187500000000006,0.4622395833333334,1.8125,-13.0,0.3774367125929626,2018-19,1610612763,MEM,Memphis Grizzlies,21800234,2018-11-18T00:00:00,MEM @ MIN,W,48.0,0.8971354166666667,1.938802083333333,0.463125,0.25390625,0.6914062499999999,0.36543749999999997,0.34635416666666674,0.46223958333333337,0.742625,0.2864583333333333,0.7369791666666665,1.0234375,0.5260416666666666,0.3216145833333333,0.13411458333333334,0.10677083333333331,0.12109374999999999,0.4622395833333334,0.42187500000000006,2.083333333333333,13.0,0.6056412337662337,MEM,2018-11-18,MIN,175,-210.0,213.0,-3.5
233,2018-19,1610612748,MIA,Miami Heat,21800235,2018-11-18,MIA vs. LAL,L,48.0,0.8178459119496856,1.8468815513626835,0.44480000000000003,0.2525943396226415,0.6848270440251572,0.3710666666666666,0.3904350104821803,0.5431603773584907,0.7178666666666665,0.2446540880503144,0.7404612159329139,0.9851153039832284,0.467688679245283,0.34916142557651997,0.14174528301886793,0.13922955974842768,0.12599580712788264,0.49381551362683435,0.5071802935010482,2.020833333333333,-16.0,0.41771654271654274,2018-19,1610612747,LAL,Los Angeles Lakers,21800235,2018-11-18T00:00:00,LAL @ MIA,W,48.0,0.8263102725366877,1.845964360587002,0.45033333333333325,0.23189203354297694,0.6134696016771489,0.37640000000000007,0.4018081761006289,0.5504979035639413,0.7347333333333333,0.22085953878406714,0.7032232704402515,0.9240828092243186,0.4506289308176101,0.29473270440251575,0.16145178197064994,0.12599580712788264,0.13922955974842768,0.5071802935010482,0.49381551362683435,2.3541666666666665,16.0,0.49208384208384204,LAL,2018-11-18,MIA,-115,-105.0,228.0,-1.5
233,2018-19,1610612747,LAL,Los Angeles Lakers,21800235,2018-11-18,LAL @ MIA,W,48.0,0.928904612159329,1.9332023060796644,0.4808666666666666,0.22594339622641507,0.6310010482180294,0.3632,0.33375262054507343,0.4632599580712789,0.7090666666666666,0.22329664570230606,0.724056603773585,0.9473532494758907,0.531787211740042,0.32581236897274635,0.18545597484276727,0.12699161425576516,0.12321802935010481,0.44758909853249484,0.44381551362683447,2.3541666666666665,16.0,0.33908406408406405,2018-19,1610612748,MIA,Miami Heat,21800235,2018-11-18T00:00:00,MIA vs. LAL,L,48.0,0.903170859538784,1.9456236897274635,0.4655333333333333,0.23414570230607964,0.6518867924528302,0.3524666666666667,0.36994234800838577,0.4602987421383648,0.8116666666666669,0.25285639412997907,0.7187631027253669,0.9716194968553459,0.490251572327044,0.3363207547169811,0.16548742138364778,0.12321802935010481,0.12699161425576516,0.44381551362683447,0.44758909853249484,2.020833333333333,-16.0,0.5585836385836386,LAL,2018-11-18,MIA,-115,-105.0,228.0,-1.5
234,2018-19,1610612752,NYK,New York Knicks,21800236,2018-11-18,NYK @ ORL,L,48.0,0.8215247844827586,1.882453304597701,0.43625,0.19113685344827583,0.6035380747126436,0.31450000000000006,0.374371408045977,0.4856770833333333,0.778125,0.25179597701149425,0.6795977011494252,0.9313936781609194,0.38613505747126436,0.3136673850574712,0.1611889367816092,0.10281968390804598,0.1320941091954023,0.4796156609195403,0.45339439655172414,2.4375,-14.0,0.33344884282384274,2018-19,1610612753,ORL,Orlando Magic,21800236,2018-11-18T00:00:00,ORL vs. NYK,W,48.0,0.8575341235632183,1.8028915229885059,0.4759375,0.24169360632183906,0.6677442528735634,0.3584375,0.3856860632183908,0.5075880028735633,0.7683125000000001,0.22930136494252873,0.728672772988506,0.9579741379310345,0.495330459770115,0.3251616379310345,0.1555316091954023,0.1320941091954023,0.10281968390804598,0.45339439655172414,0.4796156609195403,2.7291666666666665,14.0,0.49758869602619604,NYK,2018-11-18,ORL,170,-200.0,213.0,4.0
