,Away,Date,Home,MLA,MLH,OU,Spread
437,MIA,2021/02/20,LAL,145,-165.0,214.0,5.5
438,WAS,2021/02/20,POR,155,-175.0,242.0,6.0
439,BOS,2021/02/21,NOP,-140,120.0,232.5,3.5
440,PHI,2021/02/21,TOR,-150,130.0,224.0,2.5
441,DET,2021/02/21,ORL,145,-165.0,210.0,0.0
442,OKC,2021/02/21,CLE,-150,130.0,216.5,2.0
443,MIN,2021/02/21,NYK,135,-155.0,216.0,3.5
444,DEN,2021/02/21,ATL,-145,125.0,228.0,2.5
445,BKN,2021/02/21,LAC,225,-265.0,240.5,4.5
446,SAC,2021/02/21,MIL,450,-600.0,235.5,10.5
447,CHI,2021/02/22,HOU,-110,-110.0,227.0,1.0
448,MIA,2021/02/22,OKC,-280,240.0,213.5,5.0
449,MEM,2021/02/22,DAL,165,-185.0,231.0,4.5
450,POR,2021/02/22,PHX,210,-250.0,227.5,5.5
451,CHA,2021/02/22,UTA,625,-950.0,228.0,12.5
452,WAS,2021/02/22,LAL,240,-280.0,225.5,7.5
453,ATL,2021/02/23,CLE,-330,270.0,228.5,7.5
454,DET,2021/02/23,ORL,155,-175.0,208.5,1.5
455,GSW,2021/02/23,NYK,-170,150.0,215.0,1.5
456,BOS,2021/02/23,DAL,-140,120.0,225.0,1.0
457,SAC,2021/02/23,BKN,210,-250.0,242.0,8.5
458,PHI,2021/02/23,TOR,-145,125.0,224.5,1.5
459,MIN,2021/02/23,MIL,500,-700.0,234.0,11.5
460,POR,2021/02/23,DEN,210,-250.0,231.0,7.0
461,WAS,2021/02/23,LAC,600,-900.0,235.5,10.0
462,GSW,2021/02/24,IND,115,-135.0,228.5,3.5
463,TOR,2021/02/24,MIA,100,-120.0,215.5,2.5
464,HOU,2021/02/24,CLE,-175,155.0,217.5,2.5
465,BOS,2021/02/24,ATL,-125,105.0,227.5,3.0
466,SAS,2021/02/24,OKC,-110,-110.0,218.0,1.5
467,MIN,2021/02/24,CHI,160,-180.0,227.0,4.5
468,DET,2021/02/24,NOP,550,-800.0,222.0,9.5
469,CHA,2021/02/24,PHX,350,-420.0,225.5,9.5
470,LAL,2021/02/24,UTA,330,-400.0,220.5,6.5
471,DAL,2021/02/25,PHI,175,-195.0,226.0,5.5
472,ORL,2021/02/25,BKN,330,-400.0,227.5,8.0
473,SAC,2021/02/25,NYK,-105,-115.0,223.0,1.5
474,LAC,2021/02/25,MEM,-340,280.0,228.0,7.5
475,WAS,2021/02/25,DEN,290,-350.0,237.0,7.0
476,NOP,2021/02/25,MIL,265,-320.0,240.0,9.0
477,SAC,2021/02/26,DET,-115,-105.0,224.0,2.0
478,IND,2021/02/26,BOS,120,-140.0,218.5,4.0
479,HOU,2021/02/26,TOR,235,-275.0,219.0,8.0
480,PHX,2021/02/26,CHI,-250,210.0,226.0,5.0
481,LAC,2021/02/26,MEM,-320,265.0,226.5,6.0
482,UTA,2021/02/26,MIA,-250,210.0,217.0,6.5
483,ATL,2021/02/26,OKC,-210,180.0,223.5,3.5
484,POR,2021/02/26,LAL,170,-190.0,221.0,4.5
485,CHA,2021/02/26,GSW,220,-260.0,233.0,6.0
486,CLE,2021/02/27,PHI,500,-700.0,223.5,10.5
487,NOP,2021/02/27,SAS,-135,115.0,227.5,4.0
488,UTA,2021/02/27,ORL,-500,400.0,217.5,10.5
489,MIN,2021/02/27,WAS,150,-170.0,235.0,4.0
490,IND,2021/02/27,NYK,-110,-110.0,216.5,1.0
491,DEN,2021/02/27,OKC,-280,240.0,225.5,7.0
492,DAL,2021/02/27,BKN,100,-120.0,238.5,4.0
493,LAC,2021/02/28,MIL,105,-125.0,237.0,1.5
494,NYK,2021/02/28,DET,-115,-105.0,214.5,2.0
495,ATL,2021/02/28,MIA,120,-140.0,222.0,6.5
496,WAS,2021/02/28,BOS,210,-250.0,231.5,5.5
497,MEM,2021/02/28,HOU,-170,150.0,222.0,3.0
498,GSW,2021/02/28,LAL,125,-145.0,224.0,5.5
499,PHX,2021/02/28,MIN,-600,450.0,226.0,9.0
500,CHA,2021/02/28,SAC,150,-170.0,239.0,2.5
501,DAL,2021/03/01,ORL,-275,235.0,226.0,6.5
502,IND,2021/03/01,PHI,140,-160.0,223.5,5.5
503,UTA,2021/03/01,NOP,-280,240.0,234.0,7.5
504,CLE,2021/03/01,HOU,130,-150.0,217.5,4.0
505,DEN,2021/03/01,CHI,-180,160.0,228.5,5.0
506,BKN,2021/03/01,SAS,-170,150.0,234.5,4.0
507,CHA,2021/03/01,POR,290,-350.0,235.5,5.5
508,MEM,2021/03/02,WAS,100,-120.0,237.5,1.0
509,ATL,2021/03/02,MIA,110,-130.0,220.5,4.0
510,LAC,2021/03/02,BOS,-210,180.0,222.5,4.0
511,DEN,2021/03/02,MIL,270,-330.0,235.5,7.0
512,NYK,2021/03/02,SAS,-130,110.0,216.5,2.5
513,PHX,2021/03/02,LAL,-120,100.0,217.0,3.0
514,ATL,2021/03/03,ORL,-150,130.0,224.0,4.5
515,IND,2021/03/03,CLE,-270,230.0,215.5,6.5
516,UTA,2021/03/03,PHI,-155,135.0,227.5,3.5
517,BKN,2021/03/03,HOU,-600,450.0,226.5,9.5
518,CHI,2021/03/03,NOP,195,-230.0,236.0,4.5
519,CHA,2021/03/03,MIN,-135,115.0,229.5,1.0
520,OKC,2021/03/03,DAL,175,-200.0,222.0,8.0
521,LAL,2021/03/03,SAC,165,-185.0,226.5,4.0
522,GSW,2021/03/03,POR,-115,-105.0,235.0,0.0
523,DET,2021/03/03,TOR,270,-330.0,214.0,8.0
524,TOR,2021/03/04,BOS,305,-365.0,217.5,7.5
525,LAC,2021/03/04,WAS,-275,235.0,235.5,6.0
526,DEN,2021/03/04,IND,-170,150.0,226.0,4.0
527,MIL,2021/03/04,MEM,-240,200.0,235.0,6.0
528,OKC,2021/03/04,SAS,230,-270.0,218.5,6.0
529,MIA,2021/03/04,NOP,-130,110.0,225.0,3.5
530,SAC,2021/03/04,POR,160,-180.0,238.0,5.0
531,DET,2021/03/04,NYK,245,-290.0,211.0,5.0
532,GSW,2021/03/04,PHX,550,-800.0,223.0,5.0
533,WAS,2021/03/10,MEM,140,-160.0,236.0,2.0
534,SAS,2021/03/10,DAL,160,-180.0,219.5,5.0
535,DET,2021/03/11,CHA,170,-190.0,221.5,5.5
536,BOS,2021/03/11,BKN,120,-140.0,234.0,3.5
537,ATL,2021/03/11,TOR,-145,125.0,227.5,2.0
538,ORL,2021/03/11,MIA,350,-420.0,214.5,6.5
539,PHI,2021/03/11,CHI,140,-160.0,228.5,3.5
540,MIN,2021/03/11,NOP,300,-360.0,238.0,8.5
541,NYK,2021/03/11,MIL,475,-650.0,224.5,10.5
542,DAL,2021/03/11,OKC,-135,115.0,218.5,6.5
543,GSW,2021/03/11,LAC,240,-280.0,231.5,7.5
544,HOU,2021/03/11,SAC,180,-210.0,227.5,4.5
545,PHX,2021/03/11,POR,-180,160.0,226.5,4.0
546,CLE,2021/03/12,NOP,240,-280.0,228.5,7.5
547,PHI,2021/03/12,WAS,-155,135.0,234.5,5.0
548,DEN,2021/03/12,MEM,-150,130.0,226.0,2.5
549,ORL,2021/03/12,SAS,265,-320.0,219.5,7.0
550,MIA,2021/03/12,CHI,-130,110.0,220.5,2.5
551,HOU,2021/03/12,UTA,1500,-5000.0,226.5,15.5
552,IND,2021/03/12,LAL,170,-190.0,217.0,5.0
553,NYK,2021/03/13,OKC,-175,155.0,213.5,5.5
554,DET,2021/03/13,BKN,500,-700.0,229.0,11.5
555,MIL,2021/03/13,WAS,-1000,650.0,239.5,11.0
556,TOR,2021/03/13,CHA,120,-140.0,227.5,2.0
557,SAC,2021/03/13,ATL,170,-190.0,239.0,5.0
558,POR,2021/03/13,MIN,-210,180.0,232.5,4.5
559,DAL,2021/03/13,DEN,110,-130.0,226.0,2.5
560,IND,2021/03/13,PHX,250,-300.0,219.5,6.5
561,MEM,2021/03/14,OKC,-410,340.0,220.5,6.5
562,UTA,2021/03/14,GSW,-310,260.0,230.0,6.5
563,SAS,2021/03/14,PHI,180,-210.0,225.5,2.5
564,MIA,2021/03/14,ORL,-300,250.0,211.5,7.0
565,CLE,2021/03/14,ATL,190,-220.0,223.5,6.5
566,BOS,2021/03/14,HOU,-700,500.0,224.0,10.5
567,POR,2021/03/14,MIN,-185,165.0,234.0,5.0
568,TOR,2021/03/14,CHI,150,-170.0,232.5,4.0
569,LAC,2021/03/14,NOP,-250,210.0,236.0,5.5
570,MIL,2021/03/15,WAS,-350,290.0,238.5,9.5
571,SAC,2021/03/15,CHA,140,-160.0,241.0,2.0
572,NYK,2021/03/15,BKN,290,-350.0,225.0,7.5
573,SAS,2021/03/15,DET,-120,100.0,219.5,3.5
574,IND,2021/03/15,DEN,165,-185.0,226.5,5.5
575,LAC,2021/03/15,DAL,-125,105.0,228.5,2.5
576,MEM,2021/03/15,PHX,260,-310.0,228.0,7.5
577,LAL,2021/03/15,GSW,-135,115.0,222.5,3.0
578,UTA,2021/03/16,BOS,-160,140.0,225.5,0.5
579,OKC,2021/03/16,CHI,240,-280.0,223.0,4.5
580,ATL,2021/03/16,HOU,-380,320.0,224.5,9.5
581,CLE,2021/03/16,MIA,450,-600.0,212.5,10.0
582,NYK,2021/03/16,PHI,250,-300.0,214.0,7.5
583,NOP,2021/03/16,POR,110,-130.0,240.5,1.5
584,MIN,2021/03/16,LAL,290,-350.0,,24.0
585,MIL,2021/03/17,PHI,-240,200.0,236.5,3.5
586,BKN,2021/03/17,IND,100,-120.0,230.5,4.5
587,TOR,2021/03/17,DET,-250,210.0,220.5,3.5
588,SAC,2021/03/17,WAS,-105,-115.0,244.0,3.5
589,GSW,2021/03/17,HOU,-700,500.0,226.5,12.5
590,BOS,2021/03/17,CLE,-340,280.0,217.5,9.0
591,SAS,2021/03/17,CHI,105,-125.0,227.0,1.5
592,MIA,2021/03/17,MEM,-120,100.0,220.5,2.5
593,CHA,2021/03/17,DEN,220,-260.0,229.5,7.0
594,LAC,2021/03/17,DAL,-140,120.0,226.0,3.0
595,UTA,2021/03/18,WAS,-700,500.0,237.5,10.5
596,ORL,2021/03/18,NYK,180,-210.0,208.0,6.5
597,OKC,2021/03/18,ATL,265,-320.0,226.5,7.0
598,MIN,2021/03/18,PHX,475,-650.0,228.0,10.5
599,NOP,2021/03/18,POR,105,-125.0,242.0,2.0
600,CHA,2021/03/18,LAL,250,-300.0,227.5,8.0
601,SAS,2021/03/19,CLE,-200,175.0,216.0,2.5
602,SAC,2021/03/19,BOS,240,-280.0,,34.5
603,GSW,2021/03/19,MEM,230,-270.0,224.0,8.5
604,DET,2021/03/19,HOU,110,-130.0,216.0,3.0
605,UTA,2021/03/19,TOR,-185,165.0,228.0,5.5
606,BKN,2021/03/19,ORL,-650,475.0,224.5,9.0
607,IND,2021/03/19,MIA,160,-180.0,215.5,5.0
608,CHI,2021/03/19,DEN,245,-290.0,229.5,6.5
609,DAL,2021/03/19,POR,-165,145.0,233.5,1.5
610,MIN,2021/03/19,PHX,525,-750.0,231.0,10.5
611,ATL,2021/03/20,LAL,155,-175.0,224.0,4.5
612,SAC,2021/03/20,PHI,190,-220.0,237.0,5.5
613,GSW,2021/03/20,MEM,225,-265.0,222.5,6.0
614,SAS,2021/03/20,MIL,550,-800.0,228.0,9.5
615,CHA,2021/03/20,LAC,400,-500.0,233.5,10.5
616,IND,2021/03/21,MIA,140,-160.0,217.0,4.5
617,OKC,2021/03/21,HOU,175,-200.0,216.5,1.5
618,NOP,2021/03/21,DEN,220,-260.0,233.5,6.0
619,ORL,2021/03/21,BOS,310,-370.0,216.5,9.0
620,WAS,2021/03/21,BKN,320,-380.0,245.0,8.5
621,CHI,2021/03/21,DET,-150,130.0,218.5,2.0
622,TOR,2021/03/21,CLE,-300,250.0,217.0,7.0
623,PHI,2021/03/21,NYK,-125,105.0,215.0,3.5
624,LAL,2021/03/21,PHX,425,-550.0,216.0,3.0
625,DAL,2021/03/21,POR,-130,110.0,230.5,2.5
626,SAC,2021/03/22,CLE,-180,160.0,225.0,4.5
627,OKC,2021/03/22,MIN,170,-190.0,226.5,2.0
628,CHA,2021/03/22,SAS,190,-220.0,225.5,5.5
629,BOS,2021/03/22,MEM,165,-185.0,221.5,1.0
630,IND,2021/03/22,MIL,230,-270.0,232.0,10.0
631,TOR,2021/03/22,HOU,-380,320.0,223.5,8.5
632,UTA,2021/03/22,CHI,-500,400.0,231.0,8.5
633,ATL,2021/03/22,LAC,220,-260.0,226.0,6.5
634,DEN,2021/03/23,ORL,-350,290.0,218.0,7.5
635,LAL,2021/03/23,NOP,210,-250.0,221.5,5.5
636,WAS,2021/03/23,NYK,130,-150.0,225.0,3.0
637,PHX,2021/03/23,MIA,-130,110.0,215.5,1.0
638,PHI,2021/03/23,GSW,-180,160.0,220.5,3.5
639,BKN,2021/03/23,POR,120,-140.0,236.5,1.5
640,DET,2021/03/24,IND,250,-300.0,218.5,6.0
641,DEN,2021/03/24,TOR,-125,105.0,224.5,0.0
642,BOS,2021/03/24,MIL,245,-290.0,230.0,4.5
643,PHX,2021/03/24,ORL,-450,375.0,213.5,8.0
644,DAL,2021/03/24,MIN,-350,290.0,228.5,7.0
645,CLE,2021/03/24,CHI,265,-320.0,219.5,7.0
646,CHA,2021/03/24,HOU,-180,160.0,224.0,3.0
647,MEM,2021/03/24,OKC,-290,245.0,221.5,5.0
648,LAC,2021/03/24,SAS,-240,200.0,220.5,5.0
649,ATL,2021/03/24,SAC,-150,130.0,237.0,3.0
650,BKN,2021/03/24,UTA,700,-1100.0,232.5,8.5
651,POR,2021/03/25,MIA,-145,125.0,219.0,4.0
652,WAS,2021/03/25,NYK,120,-140.0,226.5,2.5
653,LAC,2021/03/25,SAS,-120,100.0,221.5,6.0
654,GSW,2021/03/25,SAC,165,-185.0,223.0,2.5
655,PHI,2021/03/25,LAL,-240,200.0,211.5,4.5
656,BKN,2021/03/26,DET,-290,245.0,223.5,5.5
657,BOS,2021/03/26,MIL,200,-240.0,232.5,5.0
658,PHX,2021/03/26,TOR,-170,150.0,223.5,4.5
659,DEN,2021/03/26,NOP,-140,120.0,230.5,2.5
660,HOU,2021/03/26,MIN,150,-170.0,226.0,3.5
661,POR,2021/03/26,ORL,-550,425.0,219.5,11.0
662,MIA,2021/03/26,CHA,-165,145.0,217.0,2.5
663,IND,2021/03/26,DAL,-125,105.0,226.5,4.5
664,MEM,2021/03/26,UTA,400,-500.0,226.5,10.5
665,ATL,2021/03/26,GSW,-265,225.0,231.0,3.5
666,CLE,2021/03/26,LAL,165,-185.0,213.5,4.5
667,DET,2021/03/27,WAS,180,-210.0,227.0,3.5
668,HOU,2021/03/27,MIN,155,-175.0,227.5,5.0
669,NYK,2021/03/27,MIL,-135,115.0,223.5,9.5
670,CHI,2021/03/27,SAS,100,-120.0,223.0,3.0
671,DAL,2021/03/27,NOP,170,-190.0,228.5,1.5
672,BOS,2021/03/27,OKC,-255,215.0,220.0,9.5
673,MEM,2021/03/27,UTA,350,-420.0,228.0,10.5
674,CLE,2021/03/27,SAC,325,-390.0,221.5,7.0
675,PHI,2021/03/27,LAC,195,-225.0,223.0,4.0
676,PHX,2021/03/28,CHA,-250,210.0,221.0,5.0
677,POR,2021/03/28,TOR,-135,115.0,229.0,2.0
678,ATL,2021/03/28,DEN,175,-200.0,228.5,4.5
679,ORL,2021/03/28,LAL,240,-280.0,208.0,7.5
680,IND,2021/03/29,WAS,-280,240.0,236.5,2.0
681,MIN,2021/03/29,BKN,500,-700.0,239.0,11.0
682,MIA,2021/03/29,NYK,-160,140.0,208.0,4.0
683,NOP,2021/03/29,BOS,130,-150.0,230.5,5.5
684,MEM,2021/03/29,HOU,-370,310.0,221.5,5.5
685,DAL,2021/03/29,OKC,-700,500.0,216.5,9.5
686,TOR,2021/03/29,DET,-210,180.0,219.0,5.0
687,SAC,2021/03/29,SAS,120,-140.0,227.0,4.0
688,CLE,2021/03/29,UTA,1100,-2500.0,222.0,15.0
689,CHI,2021/03/29,GSW,105,-125.0,224.5,4.5
690,MIL,2021/03/29,LAC,-140,120.0,229.5,1.0
691,CHA,2021/03/30,WAS,-180,160.0,231.5,2.5
692,PHI,2021/03/30,DEN,190,-220.0,222.0,3.5
693,ATL,2021/03/30,PHX,190,-220.0,222.5,5.5
694,ORL,2021/03/30,LAC,500,-700.0,218.5,10.5
695,MIA,2021/03/31,IND,-125,105.0,217.0,1.5
696,POR,2021/03/31,DET,-310,260.0,219.5,6.0
697,HOU,2021/03/31,BKN,700,-1100.0,232.0,14.0
698,DAL,2021/03/31,BOS,100,-120.0,224.5,1.0
699,UTA,2021/03/31,MEM,-230,195.0,229.5,8.5
700,NYK,2021/03/31,MIN,-155,135.0,221.0,3.0
701,TOR,2021/03/31,OKC,-335,275.0,224.0,8.0
702,SAC,2021/03/31,SAS,120,-140.0,232.0,3.0
703,MIL,2021/03/31,LAL,-380,320.0,223.5,8.0
704,CHI,2021/03/31,PHX,320,-380.0,221.0,7.0
705,PHI,2021/04/01,CLE,-500,400.0,213.0,9.0
706,WAS,2021/04/01,DET,-115,-105.0,224.5,3.0
707,CHA,2021/04/01,BKN,120,-140.0,229.5,3.5
708,GSW,2021/04/01,MIA,130,-150.0,219.0,2.5
709,ORL,2021/04/01,NOP,180,-210.0,224.5,10.0
710,ATL,2021/04/01,SAS,-105,-115.0,222.5,1.0
711,DEN,2021/04/01,LAC,110,-130.0,226.5,1.5
712,GSW,2021/04/02,TOR,175,-200.0,228.5,4.5
713,HOU,2021/04/02,BOS,575,-850.0,223.5,10.0
714,DAL,2021/04/02,NYK,-200,175.0,214.5,5.5
715,CHA,2021/04/02,IND,170,-190.0,223.0,4.0
716,MIN,2021/04/02,MEM,215,-255.0,232.0,7.5
717,ATL,2021/04/02,NOP,-120,100.0,223.5,1.5
718,CHI,2021/04/02,UTA,525,-750.0,228.0,14.0
719,OKC,2021/04/02,PHX,825,-1450.0,220.0,12.0
720,MIL,2021/04/02,POR,-150,130.0,239.0,5.0
721,LAL,2021/04/02,SAC,170,-190.0,222.0,4.0
722,DAL,2021/04/03,WAS,-220,190.0,229.5,6.5
723,CLE,2021/04/03,MIA,650,-1000.0,204.0,11.0
724,MIN,2021/04/03,PHI,750,-1200.0,228.0,11.5
725,NYK,2021/04/03,DET,-145,125.0,205.5,2.5
726,IND,2021/04/03,SAS,220,-260.0,222.5,5.5
727,ORL,2021/04/03,UTA,925,-1700.0,216.5,16.0
728,MIL,2021/04/03,SAC,-145,125.0,239.5,6.5
729,OKC,2021/04/03,POR,600,-900.0,227.5,11.5
730,BKN,2021/04/04,CHI,-140,120.0,225.5,3.0
731,LAL,2021/04/04,LAC,450,-600.0,215.5,10.5
732,CHA,2021/04/04,BOS,350,-420.0,220.0,10.0
733,MEM,2021/04/04,PHI,140,-160.0,224.5,3.5
734,GSW,2021/04/04,ATL,100,-120.0,225.5,2.0
735,NOP,2021/04/04,HOU,-155,135.0,222.5,5.0
736,ORL,2021/04/04,DEN,1000,-2000.0,216.0,13.0
737,DET,2021/04/05,OKC,-150,130.0,211.0,2.0
738,WAS,2021/04/05,TOR,190,-220.0,228.5,5.0
739,NYK,2021/04/05,BKN,200,-240.0,217.0,5.5
740,SAC,2021/04/05,MIN,-165,145.0,236.5,3.0
741,UTA,2021/04/05,DAL,-220,190.0,226.5,5.5
742,CLE,2021/04/05,SAS,290,-350.0,216.5,9.0
743,PHX,2021/04/05,HOU,-1200,750.0,219.0,12.0
744,CHI,2021/04/06,IND,-130,110.0,224.5,1.0
745,PHI,2021/04/06,BOS,-110,-110.0,223.0,1.5
746,NOP,2021/04/06,ATL,145,-165.0,225.5,3.5
747,LAL,2021/04/06,TOR,-115,-105.0,215.5,2.5
748,MEM,2021/04/06,MIA,195,-230.0,217.5,4.0
749,DET,2021/04/06,DEN,575,-850.0,219.0,13.5
750,POR,2021/04/06,LAC,195,-235.0,226.5,6.0
751,MIL,2021/04/06,GSW,-140,120.0,223.5,6.5
752,MIN,2021/04/07,IND,-120,100.0,227.5,4.0
753,WAS,2021/04/07,ORL,-190,170.0,224.5,3.5
754,NYK,2021/04/07,BOS,130,-150.0,214.0,4.0
755,NOP,2021/04/07,BKN,320,-380.0,231.0,10.5
756,DAL,2021/04/07,HOU,-550,425.0,224.5,11.0
757,CHA,2021/04/07,OKC,-220,190.0,214.5,5.5
758,MEM,2021/04/07,ATL,-120,100.0,229.5,3.0
759,SAS,2021/04/07,DEN,175,-200.0,224.0,7.0
760,UTA,2021/04/07,PHX,-145,125.0,225.0,3.5
761,LAL,2021/04/08,MIA,350,-420.0,205.0,8.0
762,CLE,2021/04/08,OKC,-170,150.0,211.5,2.5
763,MIL,2021/04/08,DAL,125,-145.0,229.0,1.0
764,PHX,2021/04/08,LAC,200,-240.0,224.5,4.5
765,POR,2021/04/08,UTA,190,-220.0,231.5,7.5
766,DET,2021/04/08,SAC,250,-300.0,226.5,4.5
767,CHI,2021/04/08,TOR,-175,155.0,221.0,4.0
768,IND,2021/04/09,ORL,-250,210.0,218.5,4.5
769,MEM,2021/04/09,NYK,-120,100.0,212.5,0.0
770,CHI,2021/04/09,ATL,120,-140.0,228.5,4.0
771,MIN,2021/04/09,BOS,320,-380.0,228.0,9.0
772,PHI,2021/04/09,NOP,-220,190.0,226.5,7.5
773,CHA,2021/04/09,MIL,-140,120.0,225.5,9.0
774,SAS,2021/04/09,DEN,240,-280.0,218.5,7.5
775,WAS,2021/04/09,GSW,170,-190.0,239.0,6.0
776,HOU,2021/04/09,LAC,525,-750.0,226.5,13.5
777,LAL,2021/04/10,BKN,525,-750.0,234.0,12.0
778,SAC,2021/04/10,UTA,550,-800.0,230.0,12.0
779,PHI,2021/04/10,OKC,-600,450.0,219.0,11.5
780,WAS,2021/04/10,PHX,750,-1200.0,229.0,11.0
781,HOU,2021/04/10,GSW,260,-310.0,228.0,8.5
782,DET,2021/04/10,POR,550,-800.0,224.0,12.0
783,TOR,2021/04/10,CLE,120,-140.0,216.5,2.5
784,ATL,2021/04/11,CHA,120,-140.0,221.5,3.5
785,BOS,2021/04/11,DEN,155,-175.0,223.5,7.0
786,MIL,2021/04/11,ORL,-400,330.0,223.5,9.0
787,NOP,2021/04/11,CLE,-450,375.0,229.0,5.5
788,TOR,2021/04/11,NYK,135,-155.0,213.5,1.5
789,CHI,2021/04/11,MIN,-175,155.0,230.0,4.5
790,SAS,2021/04/11,DAL,210,-250.0,222.0,6.5
791,IND,2021/04/11,MEM,140,-160.0,228.5,2.5
792,MIA,2021/04/11,POR,-110,-110.0,223.0,2.0
793,DET,2021/04/11,LAC,650,-1000.0,219.5,10.5
794,LAL,2021/04/12,NYK,-105,-115.0,204.5,3.5
795,SAS,2021/04/12,ORL,-270,230.0,222.5,5.5
796,PHI,2021/04/12,DAL,-165,145.0,223.5,3.5
797,WAS,2021/04/12,UTA,475,-650.0,235.0,13.5
798,CHI,2021/04/12,MEM,120,-140.0,230.0,4.5
799,SAC,2021/04/12,NOP,110,-130.0,237.0,4.0
800,DEN,2021/04/12,GSW,-200,175.0,229.0,4.0
801,HOU,2021/04/12,PHX,600,-900.0,226.0,12.5
802,ATL,2021/04/13,TOR,105,-125.0,223.5,3.0
803,LAC,2021/04/13,IND,-160,140.0,229.0,2.5
804,LAL,2021/04/13,CHA,-120,100.0,208.5,0.0
805,OKC,2021/04/13,UTA,1200,-3000.0,223.0,17.0
806,MIA,2021/04/13,PHX,145,-165.0,215.0,3.0
807,BOS,2021/04/13,POR,-105,-115.0,227.0,1.0
808,BKN,2021/04/13,MIN,-280,240.0,234.5,7.5
809,BKN,2021/04/14,PHI,330,-400.0,230.0,6.5
810,CLE,2021/04/14,CHA,135,-155.0,213.0,5.0
811,SAS,2021/04/14,TOR,-220,190.0,220.5,4.0
812,ORL,2021/04/14,CHI,450,-600.0,222.0,9.5
813,NYK,2021/04/14,NOP,115,-135.0,220.0,1.5
814,MIL,2021/04/14,MIN,-550,425.0,236.0,9.5
815,LAC,2021/04/14,DET,-135,115.0,221.0,9.5
816,GSW,2021/04/14,OKC,-900,600.0,224.5,10.0
817,IND,2021/04/14,HOU,-170,150.0,231.0,5.5
818,DAL,2021/04/14,MEM,-150,130.0,227.5,2.0
819,WAS,2021/04/14,SAC,-130,110.0,,1.5
820,MIA,2021/04/14,DEN,190,-220.0,214.0,2.5
821,MIL,2021/04/15,ATL,-175,155.0,229.0,7.0
822,GSW,2021/04/15,CLE,-230,195.0,224.5,9.5
823,BOS,2021/04/15,LAL,-340,280.0,211.5,6.0
824,SAC,2021/04/15,PHX,600,-900.0,230.5,12.0
825,IND,2021/04/16,UTA,425,-550.0,233.5,10.5
826,LAC,2021/04/16,PHI,170,-190.0,225.0,2.5
827,OKC,2021/04/16,DET,135,-155.0,217.0,7.5
828,NOP,2021/04/16,WAS,-150,130.0,241.0,0.0
829,CHA,2021/04/16,BKN,625,-950.0,227.5,11.5
830,ORL,2021/04/16,TOR,135,-155.0,218.0,1.5
831,MEM,2021/04/16,CHI,-165,145.0,227.5,0.0
832,MIA,2021/04/16,MIN,-260,220.0,222.0,7.0
833,DEN,2021/04/16,HOU,-410,340.0,222.0,7.5
834,POR,2021/04/16,SAS,105,-125.0,232.5,1.0
835,NYK,2021/04/16,DAL,210,-250.0,212.0,4.5
836,UTA,2021/04/17,LAL,100,-120.0,219.0,9.5
837,DET,2021/04/17,WAS,170,-190.0,228.5,4.5
838,CLE,2021/04/17,CHI,130,-150.0,212.5,2.0
839,GSW,2021/04/17,BOS,130,-150.0,228.5,3.5
840,MEM,2021/04/17,MIL,315,-375.0,236.0,9.0
841,SAS,2021/04/17,PHX,575,-850.0,230.0,9.5
842,IND,2021/04/18,ATL,110,-130.0,234.5,4.5
843,NOP,2021/04/18,NYK,-125,105.0,219.5,3.5
844,BKN,2021/04/18,MIA,-200,175.0,225.0,5.5
845,POR,2021/04/18,CHA,-200,175.0,221.0,5.0
846,OKC,2021/04/18,TOR,190,-220.0,220.5,11.5
847,HOU,2021/04/18,ORL,-115,-105.0,218.5,0.0
848,SAC,2021/04/18,DAL,340,-410.0,229.5,8.0
849,MIN,2021/04/18,LAC,550,-800.0,234.5,8.5
850,CLE,2021/04/19,DET,-170,150.0,213.0,1.5
851,GSW,2021/04/19,PHI,170,-190.0,225.5,9.0
852,CHI,2021/04/19,BOS,165,-185.0,220.5,6.0
853,HOU,2021/04/19,MIA,170,-190.0,217.0,9.5
854,OKC,2021/04/19,WAS,650,-1000.0,231.0,11.0
855,PHX,2021/04/19,MIL,130,-150.0,233.5,4.5
856,SAS,2021/04/19,IND,-160,140.0,230.5,2.5
857,MEM,2021/04/19,DEN,280,-340.0,227.0,5.0
858,UTA,2021/04/19,LAL,-270,230.0,214.5,6.5
859,ORL,2021/04/20,ATL,600,-900.0,221.0,12.5
860,BKN,2021/04/20,NOP,130,-150.0,231.5,3.0
861,CHA,2021/04/20,NYK,175,-200.0,210.0,5.5
862,MIN,2021/04/20,SAC,135,-155.0,237.5,4.0
863,LAC,2021/04/20,POR,-210,180.0,226.5,8.5
864,PHX,2021/04/21,PHI,-155,135.0,220.5,1.0
865,GSW,2021/04/21,WAS,-140,120.0,239.5,2.0
866,OKC,2021/04/21,IND,310,-370.0,225.5,10.5
867,CHI,2021/04/21,CLE,-135,115.0,212.0,2.0
868,BKN,2021/04/21,TOR,165,-185.0,228.5,2.5
869,UTA,2021/04/21,HOU,-700,500.0,227.5,11.5
870,ATL,2021/04/21,NYK,-125,105.0,217.0,0.0
871,MIA,2021/04/21,SAS,-130,110.0,215.5,0.0
872,DET,2021/04/21,DAL,500,-700.0,220.5,11.5
873,MEM,2021/04/21,LAC,-180,160.0,226.5,3.0
874,DEN,2021/04/21,POR,-120,100.0,225.5,1.5
