,Away,Date,Home,MLA,MLH,OU,Spread
874,LAL,2020/02/27,GSW,-600,425.0,225.5,13.5
875,MIN,2020/02/28,ORL,280,-360.0,235.0,7.5
876,CHA,2020/02/28,TOR,800,-1400.0,214.5,13.5
877,BKN,2020/02/28,ATL,-140,120.0,232.0,3.0
878,CLE,2020/02/28,NOP,650,-1000.0,237.0,11.5
879,SAC,2020/02/28,MEM,115,-135.0,229.5,3.5
880,OKC,2020/02/28,MIL,450,-650.0,229.0,10.5
881,DAL,2020/02/28,MIA,125,-145.0,230.0,2.5
882,WAS,2020/02/28,UTA,425,-600.0,231.0,10.5
883,DET,2020/02/28,PHX,325,-425.0,222.0,7.5
884,DEN,2020/02/28,LAC,225,-275.0,222.5,6.0
885,CHI,2020/02/29,NYK,120,-140.0,215.0,3.0
886,BKN,2020/02/29,MIA,260,-330.0,223.0,7.0
887,POR,2020/02/29,ATL,110,-130.0,234.0,0.0
888,IND,2020/02/29,CLE,-450,350.0,215.0,8.0
889,LAL,2020/02/29,MEM,-700,500.0,229.5,8.0
890,HOU,2020/02/29,BOS,-110,-110.0,230.5,1.0
891,ORL,2020/02/29,SAS,155,-185.0,217.5,2.0
892,GSW,2020/02/29,PHX,400,-550.0,224.0,8.5
893,MIL,2020/03/01,CHA,-1200,750.0,218.0,13.0
894,PHI,2020/03/01,LAC,1000,-2000.0,218.5,12.5
895,DAL,2020/03/01,MIN,-260,210.0,244.0,6.0
896,DET,2020/03/01,SAC,400,-550.0,217.0,7.0
897,TOR,2020/03/01,DEN,120,-140.0,217.5,4.5
898,LAL,2020/03/01,NOP,115,-135.0,233.5,2.5
899,WAS,2020/03/01,GSW,-310,250.0,230.0,5.5
900,HOU,2020/03/02,NYK,-600,425.0,230.5,8.5
901,POR,2020/03/02,ORL,225,-275.0,223.5,7.0
902,UTA,2020/03/02,CLE,-650,450.0,219.0,8.5
903,MEM,2020/03/02,ATL,120,-140.0,238.5,1.0
904,MIL,2020/03/02,MIA,-210,175.0,226.0,3.0
905,DAL,2020/03/02,CHI,-270,220.0,224.0,3.5
906,IND,2020/03/02,SAS,-140,120.0,220.0,2.5
907,SAS,2020/03/03,CHA,-170,145.0,214.0,3.0
908,BKN,2020/03/03,BOS,230,-280.0,221.5,7.5
909,LAC,2020/03/03,OKC,-200,170.0,226.0,2.5
910,MIN,2020/03/03,NOP,450,-650.0,247.5,10.5
911,GSW,2020/03/03,DEN,1200,-3000.0,217.0,15.5
912,TOR,2020/03/03,PHX,-170,145.0,221.0,3.5
913,PHI,2020/03/03,LAL,650,-1000.0,220.5,12.0
914,WAS,2020/03/03,SAC,190,-240.0,233.0,5.0
915,BOS,2020/03/04,CLE,-170,145.0,215.0,2.5
916,OKC,2020/03/04,DET,-400,300.0,215.0,7.0
917,ORL,2020/03/04,MIA,240,-300.0,217.5,7.0
918,UTA,2020/03/04,NYK,-400,300.0,220.0,7.5
919,MEM,2020/03/04,BKN,-105,-115.0,225.0,2.0
920,CHI,2020/03/04,MIN,110,-130.0,227.5,2.5
921,NOP,2020/03/04,DAL,230,-280.0,237.5,6.0
922,IND,2020/03/04,MIL,500,-700.0,222.0,10.0
923,WAS,2020/03/04,POR,280,-360.0,239.0,6.0
924,DEN,2020/03/05,CHA,-550,400.0,208.0,9.5
925,LAC,2020/03/05,HOU,-120,100.0,237.0,1.5
926,PHI,2020/03/05,SAC,185,-230.0,221.5,3.5
927,TOR,2020/03/05,GSW,-450,350.0,223.5,8.0
928,ATL,2020/03/06,WAS,185,-230.0,246.5,3.0
929,OKC,2020/03/06,NYK,-250,200.0,219.0,7.0
930,SAS,2020/03/06,BKN,120,-140.0,222.5,2.5
931,UTA,2020/03/06,BOS,105,-125.0,221.0,2.0
932,MIA,2020/03/06,NOP,105,-125.0,235.5,2.0
933,ORL,2020/03/06,MIN,-145,125.0,234.5,2.0
934,IND,2020/03/06,CHI,-135,115.0,213.5,4.0
935,MEM,2020/03/06,DAL,250,-310.0,227.0,7.5
936,POR,2020/03/06,PHX,-160,140.0,233.5,1.5
937,MIL,2020/03/06,LAL,105,-125.0,228.5,0.0
938,HOU,2020/03/07,CHA,-400,300.0,222.0,8.0
939,UTA,2020/03/07,DET,-400,300.0,214.0,8.5
940,DEN,2020/03/07,CLE,-550,400.0,218.0,9.0
941,ATL,2020/03/07,MEM,220,-270.0,235.0,5.5
942,PHI,2020/03/07,GSW,-170,145.0,226.0,2.5
943,SAC,2020/03/07,POR,110,-130.0,230.0,3.0
944,CHI,2020/03/08,BKN,230,-280.0,220.5,6.5
945,LAL,2020/03/08,LAC,130,-150.0,227.5,2.5
946,NOP,2020/03/08,MIN,-330,260.0,247.0,6.0
947,OKC,2020/03/08,BOS,230,-280.0,219.0,4.0
948,MIL,2020/03/08,PHX,-275,225.0,221.0,5.0
949,IND,2020/03/08,DAL,225,-275.0,219.0,6.5
950,MIA,2020/03/08,WAS,-240,190.0,231.5,4.5
951,ORL,2020/03/08,HOU,300,-400.0,234.0,9.5
952,SAS,2020/03/08,CLE,-190,160.0,221.0,5.0
953,DET,2020/03/08,NYK,185,-230.0,210.0,5.5
954,TOR,2020/03/08,SAC,-200,170.0,230.0,4.5
955,CHA,2020/03/09,ATL,170,-200.0,225.0,4.0
956,TOR,2020/03/09,UTA,210,-260.0,225.5,4.0
957,MIL,2020/03/09,DEN,260,-330.0,223.5,4.5
958,BOS,2020/03/10,IND,-150,130.0,215.0,1.0
959,NYK,2020/03/10,WAS,180,-220.0,227.0,3.5
960,CLE,2020/03/10,CHI,150,-180.0,217.5,3.5
961,MIN,2020/03/10,HOU,600,-900.0,246.0,12.5
962,ORL,2020/03/10,MEM,110,-130.0,224.0,2.0
963,DAL,2020/03/10,SAS,-180,150.0,227.5,2.5
964,PHX,2020/03/10,POR,200,-250.0,233.5,3.5
965,BKN,2020/03/10,LAL,650,-1000.0,223.5,12.0
966,LAC,2020/03/10,GSW,-850,575.0,226.5,12.5
967,NYK,2020/03/11,ATL,200,-250.0,230.0,4.0
968,DET,2020/03/11,PHI,550,-800.0,215.0,11.0
969,CHA,2020/03/11,MIA,500,-700.0,211.5,10.0
970,DEN,2020/03/11,DAL,-140,120.0,218.0,1.0
